"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
271.499246769748,3379937.86735136,505356,NA,271.4992536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3843004
271.61851926299,3380592.84392734,626045,NA,271.6185244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3652480,NA
271.636890867523,3380592.84392734,505311,NA,271.6368977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3620888
271.637967567505,3380592.84392734,847350,NA,271.6379744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3444761
271.640512662328,3380592.84392734,820544,NA,271.6405178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3532690,NA
271.785513065121,3380592.84392734,634231,NA,271.7855199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3405947
271.793887857712,3380592.84392734,725960,NA,271.793893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3747851,NA
271.805424064799,3380592.84392734,666970,NA,271.8054309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3745929
271.841856164211,3380592.84392734,907599,NA,271.841863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3502241
271.8474308561,3380592.84392734,777534,NA,271.847436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3649589,NA
271.85182726405,3380592.84392734,644660,NA,271.8518341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3485864
271.878694063616,3380592.84392734,728190,NA,271.8787009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3805370
271.897404663314,3380592.84392734,809116,NA,271.8974115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3541190
272.033576750493,3380592.84392734,792574,NA,272.0335819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3434696,NA
272.040634388608,3380592.84392734,657484,NA,272.0406429,NA,NA,NA,NA,NA,NA,3758266,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.056440030486,3380592.84392734,736737.75,NA,272.056448559472,0.098363361056494,NA,NA,NA,3451916,4176066,NA,5021323,NA,NA,5561983,7840412,6680313,5719140,7567578,NA
272.059812249703,3380592.84392734,843347,NA,272.0598174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4454621,NA
272.064491237298,3380592.84392734,742184,272.06455150073,272.0644976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3413096,NA,NA
272.069087849423,3380592.84392734,670837,NA,272.069093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3520740,NA
272.077585224571,3380592.84392734,781080.8,NA,272.077592301446,0.0508193780214075,NA,NA,NA,NA,NA,NA,NA,NA,NA,6282891,6386343,6483717,4052079,6605035,NA
272.084898884515,3380592.84392734,651386,NA,272.0849078,NA,NA,NA,NA,NA,NA,NA,4726426,NA,NA,NA,NA,NA,NA,NA,NA
272.08564965447,3380592.84392734,715313.5,272.08568073985,272.085656811227,0.0426760528904251,NA,NA,NA,NA,NA,NA,NA,NA,NA,5877391,NA,4845322,4736116,4425970,NA
272.092824041507,3380592.84392734,754845.909090909,NA,272.092832085732,0.0436059079904677,NA,NA,NA,6630432,6822102,4485334,5815966,4427368,4376864,9154195,8245936,7839502,7132279,10565879,NA
272.100934048464,3380592.84392734,663166,272.10093688117,272.1009392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5060862,NA
272.103501871564,3380592.84392734,768784.625,NA,272.103505642504,0.0669416664363516,6646420,5932595,7878840,NA,NA,4071644,11136676,9285229,11053349,NA,NA,NA,NA,4165887,NA
272.104064138671,3380592.84392734,725022,NA,272.104072009075,0.0705218488110504,NA,NA,NA,NA,NA,3510492,NA,NA,NA,3704473,NA,NA,NA,NA,NA
272.113947682773,3380592.84392734,791392.666666667,NA,272.113954438172,0.111921849981751,NA,NA,NA,NA,NA,4284641,5385897,4439667,3719467,5197471,5485243,5115674,4654211,10860808,NA
272.116083348007,3380592.84392734,527140,NA,272.1160885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3668233,NA
272.122100823346,3380592.84392734,765530.857142857,272.12206612029,272.122109551675,0.164400816493941,NA,NA,NA,3755056,NA,3670246,NA,NA,3539247,4329123,5378752,3714846,NA,4147470,NA
272.124694659645,3380592.84392734,724445,NA,272.1247015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3739998
272.129218105889,3380592.84392734,709131.75,NA,272.129222853438,0.033937644850227,NA,NA,NA,NA,NA,NA,NA,3671675,NA,NA,4887236,NA,4285579,6015252,NA
272.136869859449,3380592.84392734,681183,NA,272.1368767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3826022
272.13730030828,3380592.84392734,694708.333333333,272.13732226161,272.137307393992,0.0812935796017037,NA,NA,NA,NA,NA,NA,3684022,NA,NA,3897003,NA,NA,NA,3961114,NA
272.143300159345,3380592.84392734,682666,NA,272.143307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4163946
272.150358519441,3380592.84392734,724957.857142857,NA,272.150364757832,0.0751699790378147,4991657,7124553,7735501,8006719,6818037,6750453,16887484,13463174,13371710,6643379,6820559,7008046,11170966,16578852,NA
272.186724399642,3380592.84392734,783282.166666667,NA,272.186730387865,0.0453086902965441,NA,NA,NA,NA,NA,NA,5185232,5275290,4573522,3389126,NA,NA,3685546,5151041,NA
272.211674145126,3380592.84392734,799846,NA,272.2116793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3524949,NA
272.228118157977,3380592.84392734,651484,NA,272.228125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3617187
272.253145743876,3380592.84392734,488807,NA,272.2531509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3607925,NA
272.259807443676,3380592.84392734,739320,NA,272.2598126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3576187,NA
272.274340157232,3380592.84392734,787444,NA,272.274347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3387842
272.275847257207,3380592.84392734,751930,NA,272.2758541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4118979
272.277087357187,3380592.84392734,456155,NA,272.2770942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3462596
272.288079742823,3380592.84392734,626548,NA,272.2880849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3877265,NA
272.351199555993,3380592.84392734,590966,NA,272.3512064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4278773
272.372991240263,3380592.84392734,775284,NA,272.3729964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3586516,NA
272.585459252219,3381247.92943382,560758,NA,272.5854661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3481233
272.680652350686,3381247.92943382,775277,NA,272.6806592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3781328
272.698282350402,3381247.92943382,365314,NA,272.6982892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3616475
272.721852650023,3381247.92943382,607377,NA,272.7218595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3855083
272.730581729475,3381247.92943382,439941,NA,272.7305869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3572460,NA
272.749233528912,3381247.92943382,663055,NA,272.7492387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3408635,NA
272.759544328601,3381247.92943382,517305,NA,272.7595495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3530499,NA
272.759821549412,3381247.92943382,536959,NA,272.7598284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3844868
272.76687052838,3381247.92943382,740368,NA,272.7668757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455753,NA
272.795043528567,3381247.92943382,712383.777777778,NA,272.795051689932,0.0133800205914334,19848132,20289388,20371956,155069856,159525456,154939984,9277459,10170330,7760533,NA,NA,NA,NA,NA,NA
272.819729926784,3381247.92943382,857909,NA,272.8197351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3468082,NA
272.826051448346,3381247.92943382,718183,NA,272.8260583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3486512
272.934165846608,3381247.92943382,801516,NA,272.9341727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4055928
272.939535023167,3381247.92943382,828663,NA,272.9395402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3388304,NA
272.940423858753,3381247.92943382,816567,NA,272.940424,NA,NA,3835821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.953515946296,3381247.92943382,700891,NA,272.9535228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3482500
272.956598696141,3381247.92943382,744940.666666667,NA,272.95661072617,0.0539562876841978,NA,NA,NA,4443636,5442219,3525289,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.959127431159,3381247.92943382,769072.428571429,NA,272.959134005144,0.0876496441499289,NA,NA,NA,NA,NA,3431082,5189738,3727408,4068076,3831915,3540106,NA,NA,3595167,NA
272.976786483258,3381247.92943382,767568.285714286,NA,272.976793315719,0.156895207892446,3515411,NA,NA,3554814,NA,NA,4407411,4227130,4844277,NA,NA,4018430,3384914,NA,NA
272.984097921821,3381247.92943382,533184,NA,272.9841031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3519411,NA
272.993196721546,3381247.92943382,730267,NA,272.9932019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3462074,NA
272.995469024236,3381247.92943382,795019.666666667,NA,272.995477642025,0.060248757299981,NA,NA,NA,3540489,NA,NA,4698237,3436612,NA,NA,NA,NA,NA,NA,NA
273.028086345098,3381247.92943382,756643,NA,273.0280932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3615670
273.033977244217,3381247.92943382,754078,NA,273.0339834206,0.151302431907543,NA,NA,NA,NA,NA,NA,NA,NA,NA,3575955,NA,NA,NA,4207578,NA
273.040437037572,3381247.92943382,755745.142857143,273.04046128529,273.040443562911,0.0628559100651145,NA,NA,NA,NA,NA,3719894,NA,4104283,NA,10350743,9237687,10850594,8492660,11885535,NA
273.043819633586,3381247.92943382,757827,NA,273.043825832689,0.0855440472230203,5774385,5814236,5601893,5639715,4856538,4727512,4530327,4014173,4254488,6492313,6632633,6308132,5736054,9444321,NA
273.051699755913,3381247.92943382,748863,NA,273.051706048491,0.0746297416596573,NA,NA,NA,NA,NA,NA,NA,NA,NA,5042333,3663037,NA,NA,7613416,NA
273.061578899112,3381247.92943382,758035.833333333,273.06159052441,273.06158590726,0.0750816393890048,NA,NA,NA,NA,NA,NA,NA,NA,NA,11464866,11728066,10154286,9352831,13974511,3414988
273.076863515818,3381247.92943382,716010.833333333,273.07684666573,273.076871487192,0.0321171031948469,NA,NA,NA,11931188,9734891,10965737,8736936,9105518,10488618,16085162,16118986,18018614,16627335,23182332,4727766
273.080231211551,3381247.92943382,811805,NA,273.080239265753,0.10134047369362,NA,NA,NA,NA,3891949,3724011,NA,NA,NA,NA,NA,NA,NA,5286910,NA
273.08145734424,3381247.92943382,470409,NA,273.0814642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3673049
273.088056561128,3381247.92943382,744359.416666667,NA,273.088064637331,0.0745467086889457,NA,NA,NA,9285178,9997041,10236655,8655022,5922932,7953200,12480688,12973265,14373180,12859021,16202756,4264925
273.089447644112,3381247.92943382,602750,NA,273.0894545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3497950
273.097991294983,3381247.92943382,722908.75,273.09797590485,273.097999189422,0.0415544452532174,NA,NA,NA,9850432,9530103,8614645,8708275,8048761,7654197,18788534,17577174,18280770,18593426,24656908,5901284
273.113215968412,3381247.92943382,706021.692307692,273.11323204617,273.113223547062,0.0694916687199597,3517519,NA,NA,18853448,19458816,19165948,20771004,19509378,19671868,27144382,25703646,24408394,24114842,35306520,8211438
273.12448459441,3381247.92943382,743086.090909091,NA,273.12449249981,0.0399889024117307,NA,NA,NA,4140622,7035653,4350723,7475393,6410375,6216515,7364804,8103141,7696721,6223521,10370080,NA
273.134349041301,3381247.92943382,718838.153846154,273.13436128529,273.134356147744,0.0955839369873092,NA,3397636,3592846,6446676,7686923,5628681,10293446,9736332,9472840,7430346,7943402,8237399,8386214,14302248,NA
273.14562516804,3381247.92943382,661746,NA,273.145631931127,0.368167665113688,NA,NA,NA,NA,NA,NA,NA,NA,3652430,NA,NA,NA,NA,4748337,NA
273.149637882907,3381247.92943382,696592,273.14961742661,273.149645758788,0.0276351545138463,NA,NA,NA,11472476,10726163,10621713,16756942,15675540,14904144,14512338,13686002,14192991,13440686,20118580,3916806
273.153799916866,3381247.92943382,672344,NA,273.1538051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3746871,NA
273.160856232661,3381247.92943382,643268,NA,273.160863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4893944,NA,NA,NA,NA
273.17077290631,3381247.92943382,659351.666666667,273.17074666573,273.170781262767,0.0597328759457058,NA,NA,NA,3724903,NA,NA,NA,3930271,3715931,NA,NA,NA,NA,NA,NA
273.17237251636,3381247.92943382,546470,NA,273.1723777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766342,NA
273.185988088825,3381247.92943382,755899.333333333,273.18600280705,273.185994239134,0.0633462290825996,NA,NA,NA,NA,NA,NA,5361890,4321447,4432739,4223206,NA,NA,3841730,5934161,NA
273.204070742246,3381247.92943382,375388,NA,273.2040776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3503146
273.224253314947,3381247.92943382,858391,NA,273.2242585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3419246,NA
273.250684541485,3381247.92943382,713490,NA,273.2506914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3529801
273.28528844092,3381247.92943382,512409,NA,273.2852953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3412063
273.287006440892,3381247.92943382,805469,NA,273.2870133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3384417
273.309901740519,3381247.92943382,639388,NA,273.3099086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3449968
273.329401640201,3381247.92943382,758603,NA,273.3294085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3386492
273.459742508533,3381247.92943382,732166,NA,273.4597477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3470630,NA
273.471554937881,3381247.92943382,522058,NA,273.4715618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4132058
273.52627130672,3381903.12358622,582588,NA,273.5262765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4269402,NA
273.531207806585,3381903.12358622,751724,NA,273.531213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3712350,NA
273.537926936799,3381903.12358622,649395,NA,273.5379338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3511558
273.540434006334,3381903.12358622,581123,NA,273.5404392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3585381,NA
273.611275904403,3381903.12358622,533873,NA,273.6112811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3769756,NA
273.683486834427,3381903.12358622,751514,NA,273.6834937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3439973
273.71275823395,3381903.12358622,747812,NA,273.7127651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3931512
273.720395301429,3381903.12358622,470195,NA,273.7204005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3470321,NA
273.722958601359,3381903.12358622,748075,NA,273.7229638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3573235,NA
273.726128801272,3381903.12358622,434417,NA,273.726134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3699189,NA
273.800205699253,3381903.12358622,706622,NA,273.8002109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3520047,NA
273.819621198723,3381903.12358622,799679,NA,273.8196264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829310,NA
273.859827431554,3381903.12358622,729349,NA,273.8598343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3974617
273.89877853092,3381903.12358622,520491,NA,273.8987854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3391986
273.9011572965,3381903.12358622,440766,NA,273.9011625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3467389,NA
273.9451545953,3381903.12358622,716584,NA,273.9451598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3663519,NA
273.947601095233,3381903.12358622,728892,NA,273.9476063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3565217,NA
273.982574129556,3381903.12358622,519180,NA,273.982581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3534377
273.986429529493,3381903.12358622,814103,NA,273.9864364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3395116
273.987502529476,3381903.12358622,807557,NA,273.9875094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3767852
274.017693393321,3381903.12358622,539051,NA,274.0176986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3502807,NA
274.027918593042,3381903.12358622,623239,NA,274.0279238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3485407,NA
274.035697009075,3381903.12358622,865419,NA,274.035702928117,0.136530692927573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3921619,NA,NA,5943013,NA
274.043912492606,3381903.12358622,412960,274.04381612029,274.0439177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3735276,NA
274.046919792524,3381903.12358622,872487,NA,274.046925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3782382,NA
274.055353028371,3381903.12358622,699619,NA,274.0553599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882585
274.07209327893,3381903.12358622,755018.416666667,NA,274.072101346063,0.0686848337318705,NA,NA,NA,5349451,7085315,7378175,4932275,3977845,4310325,9220804,10163943,10769249,8157337,11828993,3659363
274.077086878564,3381903.12358622,715753.5,NA,274.0770928781,0.0125480870425916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4996869,4109927
274.082746827632,3381903.12358622,728217.583333333,NA,274.082752436736,0.0844952316066013,5733875,6392236,5430330,5546064,NA,3867908,5083833,7234171,8015163,NA,3876589,3529575,3774623,4316938,NA
274.083304313028,3381903.12358622,767387.6,NA,274.08331138342,0.0959593423743192,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375242,4124397,3730279,3494047,4853514,NA
274.08516276085,3381903.12358622,761960,NA,274.0851687412,0.0879883190566791,NA,NA,NA,NA,NA,NA,7328442,5763708,6331708,NA,NA,NA,NA,4497164,NA
274.092600027765,3381903.12358622,502648,NA,274.0926069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3595889
274.093196902646,3381903.12358622,735001,NA,274.093204215703,0.0593489916454197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3533677,NA,5398290,NA
274.095225191206,3381903.12358622,888750,NA,274.0952304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899155,NA
274.100510326401,3381903.12358622,685063.5,NA,274.100514825077,0.0254386865107492,NA,3660211,NA,NA,NA,NA,NA,NA,4128068,NA,NA,NA,NA,NA,NA
274.101252691041,3381903.12358622,716748,274.10133073985,274.1012579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3970840,NA
274.107591927522,3381903.12358622,791361,NA,274.1075988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3700347
274.108478568696,3381903.12358622,754947.363636364,NA,274.108486568343,0.0372659825583654,NA,NA,NA,6209630,5901591,7456018,5513926,6541960,5827912,9810647,9320187,8770421,8886444,13295390,NA
274.11355131143,3381903.12358622,799306.5,NA,274.113557349503,0.371300970554573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3907362,3853951
274.116613393922,3381903.12358622,780393.6,274.11658688117,274.116619689316,0.109597719512196,NA,NA,NA,NA,NA,NA,NA,3467916,NA,4481756,4474623,4633466,4040881,NA,NA
274.119705590538,3381903.12358622,785045,NA,274.1197108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4554534,NA
274.121112990499,3381903.12358622,622096,NA,274.1211182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3585831,NA
274.129609364152,3381903.12358622,720114.333333333,NA,274.129616576865,0.0870809910179553,NA,4084160,NA,3516521,4500770,4298013,7475921,8626835,6405459,4584163,5121798,4504449,5908664,9199406,NA
274.135062527075,3381903.12358622,820022,NA,274.1350694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3419789
274.144859421754,3381903.12358622,734633,NA,274.14486713493,0.0408000741491589,NA,NA,NA,NA,NA,3837221,NA,NA,NA,4356843,NA,4715402,NA,4513594,NA
274.146953426881,3381903.12358622,842667,NA,274.1469603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3495572
274.15299519903,3381903.12358622,745056.666666667,274.15297226161,274.153003944389,0.084387858516107,NA,NA,NA,NA,NA,3562794,3453661,NA,3642719,NA,NA,NA,NA,NA,NA
274.166016859199,3381903.12358622,712377.666666667,NA,274.166022684147,0.12286354386293,13491734,14080464,12819551,6344829,5369142,5137713,12677860,10424998,11611494,10310390,9991962,9761685,10557643,13188938,3417761
274.21763566584,3381903.12358622,740227.5,NA,274.217636065725,0.131753203208076,NA,3502567,3466359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.223476587706,3381903.12358622,969632,NA,274.2234818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3411831,NA
274.229771087534,3381903.12358622,679854,NA,274.2297763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3497852,NA
274.265882724947,3381903.12358622,532982,NA,274.2658896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3531490
274.335849784639,3381903.12358622,810092,NA,274.335855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3448781,NA
274.365448323329,3381903.12358622,384523,NA,274.3654552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3537699
274.376206583537,3381903.12358622,669492,NA,274.3762118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100077,NA
274.392005222897,3381903.12358622,581502,NA,274.3920121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3739444
274.404902422688,3381903.12358622,827274,NA,274.4049093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3598140
274.40722292265,3381903.12358622,853058,NA,274.4072298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3706686
274.424647582214,3381903.12358622,762662,NA,274.4246528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3624978,NA
274.468608421653,3381903.12358622,766598,NA,274.4686153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3690342
274.500635680139,3382558.42609973,843873,NA,274.5006409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3403853,NA
274.535433020567,3382558.42609973,653136,NA,274.5354399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3462033
274.551992220298,3382558.42609973,770560,NA,274.5519991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3385244
274.57900141986,3382558.42609973,732187,NA,274.5790083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3819438
