"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3624.csv","Sample8_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3630.csv","Sample9_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3636.csv","Sample10_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3642.csv","Sample11_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3648.csv","Sample12_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3654.csv","Sample13_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3658.csv","Sample14_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3664.csv","Sample15_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3670.csv","Sample16_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3660.csv","Sample17_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3666.csv","Sample18_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3672.csv","Sample19_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3676.csv","Sample20_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3682.csv","Sample21_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3688.csv","Sample22_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3678.csv","Sample23_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3684.csv","Sample24_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3690.csv","Sample25_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3694.csv","Sample26_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3700.csv","Sample27_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3706.csv","Sample28_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3696.csv","Sample29_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3702.csv","Sample30_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3708.csv"
-1,272.054041895821,0.3564145,273.061221004,"C_18 H_11 N_1 S_1","C18H11NS","C_18 H_10 N_1 S_1",3,18,0.611,0,18,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598689.24278964,724255.851851852,272.054041864115,0.0420637876762565,27,0.75,0.75,14,1,0,1,0,0,0,0,0,0,0,0,0,0,9.09,-352.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.310073075385,NA,NA,NA,NA,251,FALSE,NA,NA,NA,3003885,3924134,NA,3765081,28001550,23970832,25316264,9242212,6817058,7772751,10144447,10970805,10037869,33096700,31228750,31524002,30801886,31851842,32082100,28885138,29771274,28214264,28738270,27427402,25804524,45680340,44697448,44796024
0,273.004075955703,0.0001971,274.011352333,"C_13 H_6 O_7","C13H6O7","C_13 H_5 O_7",2,13,0.462,0.538,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599086.80548122,659094.75,273.004075858931,0.110246507098087,4,0.67,0.79,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2635994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3565676,4964606,3750399
0,273.015301413813,0.0287458,274.022585722,"C_12 H_6 O_6 N_2","C12H6N2O6","C_12 H_5 O_6 N_2",1,12,0.5,0.5,12,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599086.80548122,646289,273.015301413813,0.0466198121625624,2,0.75,0.86,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,FALSE,NA,NA,2646878,NA,NA,NA,NA,NA,NA,NA,NA,NA,2784218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,273.035629925454,0.1382302,274.042868476,"C_11 H_15 O_4 S_1 P_1","C11H15O4PS","C_11 H_14 O_4 S_1 P_1",1,11,1.364,0.364,11,15,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599086.80548122,735189.25,273.035629815451,0.151101504092828,4,0,0.14,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,FALSE,NA,2973480,NA,NA,2719307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4528249,NA,3940876
-1,273.057392034137,0.337975,274.064575839,"C_17 H_11 N_1 S_1 C13_1","C18H11NS","C_17 H_10 N_1 S_1 C13_1",3,18,0.611,0,17,11,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599086.80548122,802598,273.057392006064,0.0904291102897273,18,0.75,0.75,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1.54,-352.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.310073075385,NA,NA,NA,NA,251,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3098045,3040584,NA,NA,NA,NA,NA,2610208,4869539,2823409,3606098,3355008,3466971,5184096,3691058,3712934,3532177,3587195,3920896,3590286,6875267,5445909,5802517
0,273.134332078913,0.1065289,274.141637714,"C_13 H_22 O_6","C13H22O6","C_13 H_21 O_6",1,13,1.692,0.462,13,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599086.80548122,885510.5,273.134332078913,0.0471172676071367,2,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,FALSE,NA,NA,NA,NA,NA,NA,NA,2840281,NA,2995560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,273.16085378437,0.0108328,274.168127246,"C_16 H_22 O_2 N_2","C16H22N2O2","C_16 H_21 O_2 N_2",3,16,1.375,0.125,16,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599086.80548122,721881.166666667,273.16085378437,0.0158399494941588,6,0.25,0.31,7,0,0,0,1,0,1,0,0,0,0,0,0,0,7.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,FALSE,NA,23576412,22381980,23611324,17058432,16287558,16747828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,275.030946296928,0.0470732,276.038235722,"C_12 H_8 O_6 N_2","C12H8N2O6","C_12 H_7 O_6 N_2",1,12,0.667,0.5,12,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599882.33457136,719619,275.030946296928,0.148386950481385,5,0.5,0.71,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5462228,3930139,NA,NA,NA,NA,NA,NA,3035305,NA,2681683,2618292,NA,NA,NA
0,275.032554330531,0.2158058,276.039890333,"C_10 H_13 O_7 P_1","C10H13O7P","C_10 H_12 O_7 P_1",1,10,1.3,0.7,10,13,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599882.33457136,701292,275.032554330531,0.123153160486923,3,0,0.09,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2722291,NA,3311524,NA,3850086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,275.103733438999,0.0122668,276.111006484,"C_14 H_16 O_4 N_2","C14H16N2O4","C_14 H_15 O_4 N_2",3,14,1.143,0.286,14,16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599882.33457136,796560.222222222,275.103733438999,0.117154672645206,9,0.25,0.4,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,FALSE,NA,NA,NA,NA,NA,NA,NA,3443217,NA,NA,NA,NA,NA,3997633,NA,2926468,NA,2779192,3133877,3314884,2609676,3726776,NA,NA,NA,NA,NA,NA,NA,3370098,NA
0,276.911999571379,0.5938811,277.919110952,"C_7 H_2 O_8 S_2","C7H2O8S2","C_7 H_1 O_8 S_2",1,7,0.286,1.143,7,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600678.41558183,783781.166666667,276.911999571379,0.16457815374809,6,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3437393,NA,NA,NA,4211361,3010164,3320432,2671564,NA,NA,NA,2849995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,277.11938507741,0.0180673,278.126656484,"C_14 H_18 O_4 N_2","C14H18N2O4","C_14 H_17 O_4 N_2",9,14,1.286,0.286,14,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600678.41558183,759398.733333333,277.11938510343,0.142732133397946,15,0.12,0.3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,FALSE,NA,NA,NA,NA,NA,NA,NA,3718472,3165265,NA,3466924,NA,2902598,5260020,4275910,4068036,3785759,NA,3267830,3780584,5373210,3420397,NA,NA,2771928,NA,NA,NA,2666268,2609069,NA
0,277.130612749574,0.002488,278.137889873,"C_13 H_18 O_3 N_4","C13H18N4O3","C_13 H_17 O_3 N_4",1,13,1.385,0.231,13,18,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600678.41558183,761367.285714286,277.130612773417,0.0768425061890863,21,0,0.2,7,0,0,0,1,0,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,FALSE,NA,NA,NA,NA,NA,NA,NA,4111693,2923606,NA,2645680,NA,NA,6214392,5414603,6173385,7699491,5770083,6687995,7825388,7769374,8106226,3109016,2913774,2814940,4086483,2853576,2998009,6070049,6791089,6402157
0,277.144525010818,0.0252883,278.151808476,"C_16 H_22 O_4","C16H22O4","C_16 H_21 O_4",3,16,1.375,0.25,16,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600678.41558183,790323.888888889,277.144525010818,0.0962994327620315,9,0.17,0.29,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,FALSE,NA,NA,NA,6376966,NA,NA,NA,3173715,NA,6083499,2913974,NA,4223568,3242750,2916048,NA,2692137,5335913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,277.180912941285,0.0161186,278.188193857,"C_17 H_26 O_3","C17H26O3","C_17 H_25 O_3",1,17,1.529,0.176,17,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600678.41558183,755668.090909091,277.180912941285,0.088767103514093,22,0.14,0.23,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,FALSE,NA,3990977,2933785,NA,2824452,4464070,2694070,3285345,3753066,3650489,3264197,3306831,NA,4625165,2617054,3613405,3466295,4803447,3015951,3567616,2737458,NA,4487340,2948610,NA,NA,NA,2750221,NA,3053509,NA
-1,279.029897315572,0.0023283,280.037173095,"C_16 H_8 O_5","C16H8O5","C_16 H_7 O_5",4,16,0.5,0.312,16,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601475.06487332,743812.888888889,279.029897450705,0.0634309945488079,9,0.73,0.78,13,1,0,1,0,0,0,0,0,0,0,0,0,0,3.64,110.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.349562886223,NA,NA,NA,NA,183,FALSE,NA,3848344,5365496,5042402,NA,NA,NA,5029953,6455116,7620218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17617432,17158824,17109824
0,280.025148180218,0.008942,281.032422099,"C_15 H_7 O_5 N_1","C15H7NO5","C_15 H_6 O_5 N_1",1,15,0.467,0.333,15,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601873.60756822,734701.666666667,280.025148543945,0.0701314812618639,3,0.78,0.83,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3920798,3521582,3560626
-1,280.03321788413,0.1196055,281.04052793,"C_15 H_8 O_5 C13_1","C16H8O5","C_15 H_7 O_5 C13_1",4,16,0.5,0.312,15,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601873.60756822,816313,280.033218259516,0.164262145205572,3,0.73,0.78,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.32,110.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.349562886223,NA,NA,NA,NA,183,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3888033,3497009,2919605
0,281.009157194883,0.0144956,282.016437714,"C_15 H_6 O_6","C15H6O6","C_15 H_5 O_6",3,15,0.4,0.4,15,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,793194,281.009157541473,0.0669257637600626,4,0.78,0.83,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3211603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5682458,3990954,6030874
0,281.010138462155,0.3768384,282.017308619,"C_16 H_10 O_1 S_2","C16H10OS2","C_16 H_9 O_1 S_2",1,16,0.625,0.062,16,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,741076.166666667,281.010138580875,0.138359406280982,12,0.69,0.7,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4002305,4329782,2923267,2764222,3005117,2688733,NA,2896780,NA,2680963,2928882,3013830,4130074,3366314,NA
0,281.022160573548,0.3946077,282.029325714,"C_12 H_11 O_6 P_1","C12H11O6P","C_12 H_10 O_6 P_1",1,12,0.917,0.5,12,11,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,753134.333333333,281.022160675354,0.0671246635647071,18,0.2,0.5,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,FALSE,NA,3423126,3721722,3965904,2834151,3265452,NA,4707141,6107729,5183832,3259570,2974481,NA,NA,3376279,3528907,NA,NA,NA,3216834,NA,3086050,NA,3804048,NA,NA,NA,NA,8934687,6722991,5789214
0,281.043169346487,0.0325261,282.050454952,"C_9 H_15 O_8 P_1","C9H15O8P","C_9 H_14 O_8 P_1",1,9,1.667,0.889,9,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,806975.75,281.043169656217,0.120631057132071,4,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,TRUE,"C_20 H_10 S_1",2610078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3478823,4158903,4310566
0,281.045543599049,0.0108632,282.052823095,"C_16 H_10 O_5","C16H10O5","C_16 H_9 O_5",4,16,0.625,0.312,16,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,766797,281.045543938087,0.0143096025631293,4,0.64,0.7,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2779737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5252392,5170616,5277223
0,281.066677592469,0.0059949,282.073952333,"C_13 H_14 O_7","C13H14O7","C_13 H_13 O_7",1,13,1.077,0.538,13,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,755803.571428571,281.066677643717,0.0790151075910046,21,0,0.37,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,FALSE,NA,NA,NA,NA,NA,NA,NA,3842902,3486305,4016488,3585219,3107618,3549225,7014640,7808168,6944989,5636630,4632907,5554969,3890643,4178641,5019379,NA,NA,NA,4487320,3864840,4494555,3265840,3339712,4908591
0,281.129553969986,0.0111861,282.136827246,"C_17 H_18 O_2 N_2","C17H18N2O2","C_17 H_17 O_2 N_2",3,17,1.059,0.118,17,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,746067,281.129554025464,0.100367126881268,21,0.46,0.5,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,FALSE,NA,NA,NA,NA,NA,NA,NA,4795246,3865209,4454782,4744411,NA,2752576,5761288,4789439,4577525,NA,3987811,5460786,4754922,4961000,3876619,NA,3976119,3277230,3262639,2867489,3065074,3392840,3888600,4124229
0,281.152339833899,0.018323,282.159611095,"C_12 H_27 O_5 P_1","C12H27O5P","C_12 H_26 O_5 P_1",1,12,2.25,0.417,12,27,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,755681.25,281.152339833899,0.0965450827754681,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,FALSE,NA,4852680,4809260,5125120,NA,NA,3312067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,281.248604902903,0.0074259,282.255879238,"C_18 H_34 O_2","C18H34O2","C_18 H_33 O_2",1,18,1.889,0.111,18,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602272.29813628,733094.793103448,281.248604946721,0.0791019649732712,29,0,0.06,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,FALSE,NA,5606380,5603921,5280804,4794173,6013955,5806567,5190556,5374631,5364137,6710537,5882725,5744748,4929844,3921131,4364578,5636698,6300047,4305760,4300311,NA,3422008,4759227,5284833,4678105,5587162,5161296,4816159,4793717,3630598,3561072
0,283.024801817591,0.0333237,284.032087714,"C_15 H_8 O_6","C15H8O6","C_15 H_7 O_6",3,15,0.533,0.4,15,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603070.13038989,747451.555555556,283.024802092646,0.0565631641367381,9,0.67,0.75,12,1,0,1,0,0,0,0,0,0,0,0,0,0,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,FALSE,NA,2981508,3476713,3700394,NA,NA,NA,4374070,4859202,7449630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17340434,17701026,16685286
0,283.082323791795,0.0074272,284.089602333,"C_13 H_16 O_7","C13H16O7","C_13 H_15 O_7",1,13,1.231,0.538,13,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603070.13038989,750631.7,283.082323869754,0.11133323421175,20,0,0.26,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,FALSE,NA,NA,NA,NA,NA,NA,NA,3548748,3329367,3271730,3291069,2743811,NA,3353560,5093251,6339539,4130046,4568112,3485210,4395192,3769751,3246562,2763097,NA,2784355,3013479,NA,3708861,3149863,2762936,NA
-1,283.264256270715,0.0121855,284.271529238,"C_18 H_36 O_2","C18H36O2","C_18 H_35 O_2",12,18,2,0.111,18,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603070.13038989,719942.833333333,283.264256318995,0.0462352733866778,30,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.35,416.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.696535638015,NA,NA,NA,NA,55,FALSE,NA,9129692,8164674,8681216,6658605,8763127,10050768,10319503,9893275,9378929,11483137,11564612,11963213,6777882,5736387,6593559,8779072,8623217,7911007,9523449,8508886,8018469,9859482,9934498,8688802,8229799,8975458,7647230,6223978,7796987,7797049
0,284.0928533225,0.0781269,285.10010748,"C_16 H_15 O_4 N_1","C16H15NO4","C_16 H_14 O_4 N_1",1,16,0.938,0.25,16,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603469.2758273,720645.888888889,284.0928533225,0.171419102407356,9,0.45,0.54,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4077258,3511693,2722098,NA,NA,NA,NA,NA,NA,NA,NA,3447330,3743473,3855185,3633858,2623419,NA,NA,NA,NA,NA,3242539,NA
