"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.3","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3454.csv","Sample2_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3462.csv","Sample3_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3470.csv","Sample4_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3456.csv","Sample5_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3464.csv","Sample6_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3592.csv","Sample7_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3480.csv","Sample8_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3488.csv","Sample9_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3496.csv","Sample10_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3482.csv","Sample11_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3490.csv","Sample12_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3498.csv","Sample13_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3502.csv","Sample14_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3510.csv","Sample15_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3518.csv","Sample16_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3504.csv","Sample17_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3512.csv","Sample18_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3520.csv","Sample19_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3506.csv","Sample20_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3514.csv","Sample21_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3522.csv","Sample22_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3528.csv","Sample23_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3536.csv","Sample24_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3544.csv","Sample25_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3530.csv","Sample26_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3538.csv","Sample27_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3546.csv","Sample28_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3532.csv","Sample29_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3540.csv","Sample30_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3548.csv"
0,101.024418790753,0.0133782,102.031693857,"C_4 H_6 O_3","C4H6O3","C_4 H_5 O_3",25,4,1.5,0.75,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292239.52781773,2087881.30769231,101.024418533532,0.0893597184737702,13,0,0.2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2358945,2643860,NA,2811937,NA,3780100,NA,2414900,NA,2732384,2353093,NA,2421313,NA,2939012,NA,2845406,2573329,2362227,NA,NA,2719101
0,101.060779500983,0.228328,102.068079238,"C_5 H_10 O_2","C5H10O2","C_5 H_9 O_2",31,5,2,0.4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292239.52781773,2076599.77777778,101.060778804552,0.584579062466623,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,FALSE,NA,NA,NA,NA,NA,2763600,2676820,NA,NA,NA,2381746,NA,NA,NA,2316771,NA,2969170,NA,NA,2352932,NA,NA,2447546,NA,NA,NA,NA,NA,2451768,2490963,NA
0,102.01975457479,0.8555522,103.026942861,"C_3 H_5 O_3 N_1","C3H5NO3","C_3 H_4 O_3 N_1",1,3,1.667,1,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292840.44925939,1558273,102.019753935056,0.0946886296446287,2,2,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340734,NA,NA,NA,NA,NA,NA,NA,2380137,NA,NA,NA,NA,NA,NA
0,104.014246580466,0.5654936,105.021463623,"C_6 H_3 O_1 N_1","C6H3NO","C_6 H_2 O_1 N_1",1,6,0.5,0.167,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294042.76478721,1562979.5,104.014245827658,0.130552154791676,2,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365401,NA,NA,NA,2342356,NA,NA
0,104.035317375952,0.0090154,105.042592861,"C_3 H_7 O_3 N_1","C3H7NO3","C_3 H_6 O_3 N_1",4,3,2.333,1,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294042.76478721,2064971,104.03531771686,0.0353603110777577,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,2574886,2640573,NA,NA,NA,NA,4443161,5096946,5153668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,104.947457974666,0.2433775,105.954708619,"C_2 H_2 O_1 S_2","C2H2OS2","C_2 H_1 O_1 S_2",2,2,1,0.5,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294644.15895598,1493168.5,104.947456555914,0.0362630797684153,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2459536,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475980,NA,NA,NA,NA
0,106.041072767117,0.02043,107.048347012,"C_5 H_5 N_3","C5H5N3","C_5 H_4 N_3",1,5,1,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295245.71078308,1826205.5,106.041072788523,0.0529590112635128,2,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,2420444,NA,NA,NA,NA,NA,NA,NA,NA,NA,2524819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,106.996162648286,0.6210913,108.003372,"C_6 H_4 S_1","C6H4S","C_6 H_3 S_1",1,6,0.667,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295847.42030983,1805360,106.996163411329,0.382572314754309,2,0.8,0.8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,NA,NA,NA,2351071,NA,NA,NA,NA,NA,NA,NA,2363124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,107.050252016275,0.1279781,108.057514619,"C_7 H_8 O_1","C7H8O","C_7 H_7 O_1",5,7,1.143,0.143,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295847.42030983,1699237.5,107.050252338647,0.325214181729231,4,0.5,0.54,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,FALSE,NA,NA,NA,NA,2416348,NA,NA,NA,2461688,2336650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2422492,NA,NA,NA,NA,NA
0,108.021969272476,0.1883715,109.029266242,"C_2 H_8 O_2 N_1 P_1","C2H8NO2P","C_2 H_7 O_2 N_1 P_1",1,2,4,1,2,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296449.28757759,1543892.5,108.021969493834,0.371831731354737,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,2347085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2434913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,108.045485873729,0.0120859,109.052763623,"C_6 H_7 O_1 N_1","C6H7NO","C_6 H_6 O_1 N_1",3,6,1.167,0.167,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296449.28757759,1923056.78947368,108.045485545487,0.0492127643627957,19,0.5,0.56,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,FALSE,NA,NA,NA,NA,NA,NA,NA,2845952,3215944,3093147,2990552,3918893,4454846,2724995,NA,NA,2511608,NA,2382461,NA,3327795,2336589,3135302,3832772,2634559,3745994,2885170,4546527,NA,2989051,2981981
0,108.056725245399,0.0427731,109.063997012,"C_5 H_7 N_3","C5H7N3","C_5 H_6 N_3",1,5,1.4,0,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296449.28757759,1974873,108.056724886217,0.140294665721278,2,0.5,0.5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2835274,NA,2870751,NA,NA,NA
0,108.978670410054,0.5616808,109.986008619,"C_2 H_6 O_1 S_2","C2H6OS2","C_2 H_5 O_1 S_2",1,2,3,0.5,2,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297051.3126277,1552685,108.978670250135,0.429356296888124,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2410989,2414887,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,109.029493222835,0.0870982,110.036779238,"C_6 H_6 O_2","C6H6O2","C_6 H_5 O_2",15,6,1,0.333,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297051.3126277,1391193,109.029493021007,0.142789476831402,3,0.5,0.6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3026936,NA,NA,NA,3092787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341822,NA,NA,NA,NA
0,109.065895242564,0.0640937,110.073164619,"C_7 H_10 O_1","C7H10O","C_7 H_9 O_1",7,7,1.429,0.143,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297051.3126277,1774197,109.065895319814,0.0237137774962851,5,0.33,0.38,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,FALSE,NA,NA,NA,NA,NA,3244882,2689197,NA,NA,NA,2536226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2966427,2733202,NA,NA,NA,NA,NA,NA,NA,NA
0,109.102337311463,0.5789049,110.10955,"C_8 H_14","C8H14","C_8 H_13",1,8,1.75,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297051.3126277,1820611.66666667,109.102336882632,0.680821521248102,3,0.25,0.25,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,FALSE,NA,NA,NA,NA,NA,NA,2634347,NA,NA,2526567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304780,NA,NA,NA,NA,NA,NA,NA
0,110.024754559505,0.0247586,111.032028242,"C_5 H_5 O_2 N_1","C5H5NO2","C_5 H_4 O_2 N_1",17,5,1,0.4,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297653.49550152,1629198.5,110.024754506659,0.0531776511393954,2,0.5,0.67,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2576544,NA,NA,NA,NA,NA,NA,NA,NA
0,111.02000369053,0.0256723,112.027277246,"C_4 H_4 O_2 N_2","C4H4N2O2","C_4 H_3 O_2 N_2",2,4,1,0.5,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298255.83624044,1918922.58333333,111.020003217147,0.0574638308986715,12,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,FALSE,NA,NA,NA,NA,NA,NA,NA,2923440,NA,2366599,NA,2402060,2314780,NA,NA,NA,NA,NA,NA,2530580,2874137,4422075,2901355,3089444,NA,3783345,3151122,5272902,NA,NA,NA
0,111.045145872222,0.0618818,112.052429238,"C_6 H_8 O_2","C6H8O2","C_6 H_7 O_2",14,6,1.333,0.333,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298255.83624044,1862635.25,111.045145721568,0.215081405484377,8,0.25,0.4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,FALSE,NA,NA,NA,2388426,NA,NA,NA,NA,NA,2321478,2554680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2339623,3389103,3362193,3843524,2544734,NA,NA
0,111.081540476095,0.0204213,112.088814619,"C_7 H_12 O_1","C7H12O","C_7 H_11 O_1",14,7,1.714,0.143,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298255.83624044,1842137,111.081540344931,0.0353627418479196,24,0.17,0.23,2,0,0,0,0,0,0,1,0,1,0,0,0,0,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,NA,NA,2489308,NA,26452432,28177386,29383426,3351981,3424561,3190532,12703414,13566984,14722456,NA,NA,2531981,5480151,7759424,5778520,11509072,11155605,11969719,NA,NA,2540325,2727341,2522127,3503682,6514909,6305618,6799545
0,112.040406404412,0.0406377,113.047678242,"C_5 H_7 O_2 N_1","C5H7NO2","C_5 H_6 O_2 N_1",1,5,1.4,0.4,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298858.33488583,1669259.6,112.04040581205,0.0618870989071483,5,0,0.33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2390611,NA,NA,NA,NA,NA,2450268,2479330,NA,NA,NA,NA,NA,NA,NA,NA,3033851,NA,3240335,NA,NA,NA
0,112.113149082661,0.2076548,113.120449004,"C_7 H_15 N_1","C7H15N","C_7 H_14 N_1",1,7,2.143,0,7,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298858.33488583,1792175,112.113147569223,0.0824122692194375,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2727048,NA,NA,NA,NA,NA,NA,NA,2375927,NA,NA,NA,NA,NA
-1,113.024413212638,0.0369459,114.031693857,"C_5 H_6 O_3","C5H6O3","C_5 H_5 O_3",25,5,1.2,0.6,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299460.99147909,1697475.58333333,113.024412922634,0.423069042972562,24,0,0.43,3,0,0,0,1,1,0,0,0,0,0,0,0,0,14.5,334.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5146.77660534352,NA,NA,NA,NA,27,FALSE,NA,2518661,NA,NA,NA,NA,NA,20784204,20120780,21005984,18808908,19846044,19637036,64442724,66572752,68935976,65245292,65683928,64569580,20080872,20327470,18737236,24950848,23382580,24565440,31935046,32946338,33317338,3066486,NA,48597580
0,113.060809608668,0.0596311,114.068079238,"C_6 H_10 O_2","C6H10O2","C_6 H_9 O_2",20,6,1.667,0.333,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299460.99147909,2066028.75,113.060808934954,0.0506530399902882,4,0,0.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730709,NA,NA,NA,NA,NA,NA,2590653,3027396,3142049,NA,NA,NA,NA
0,113.097188105612,0.0007186,114.104464619,"C_7 H_14 O_1","C7H14O","C_7 H_13 O_1",7,7,2,0.143,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299460.99147909,1705172.71428571,113.097188296979,0.126052529966288,7,0,0.08,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,FALSE,NA,2372865,NA,NA,3943269,4251010,4484759,NA,NA,NA,NA,3158808,2413608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2748895,NA,NA,NA,NA
-1,114.02777462649,0.0205676,115.035048692,"C_4 H_6 O_3 C13_1","C5H6O3","C_4 H_5 O_3 C13_1",25,5,1.2,0.6,4,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300063.80606163,1859666.81818182,114.027774251863,0.0449840652951695,11,0,0.43,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.57,334.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5146.77660534352,NA,NA,NA,NA,27,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4663591,4127641,4013814,4185397,3807136,3130675,3111602,NA,NA,NA,NA,NA,NA,2924395,3053733,3148352,NA,3626517
0,114.056054051289,0.0194762,115.063328242,"C_5 H_9 O_2 N_1","C5H9NO2","C_5 H_8 O_2 N_1",18,5,1.8,0.4,5,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300063.80606163,1839408.4,114.056054067373,0.0594454696484358,5,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2770963,2802402,NA,NA,NA,NA,NA,NA,NA,NA,NA,3149473,NA,NA,NA,NA,2378602,2940964,NA,NA,NA
0,114.092437565557,0.0032494,115.099713623,"C_6 H_13 O_1 N_1","C6H13NO","C_6 H_12 O_1 N_1",8,6,2.167,0.167,6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300063.80606163,1821951,114.092438550097,0.0435058209813461,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,FALSE,NA,NA,NA,NA,4606256,NA,3738977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,115.003658019817,0.2070925,116.010958476,"C_4 H_4 O_4","C4H4O4","C_4 H_3 O_4",1,4,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300666.77867487,1561946.66666667,115.003657442322,0.301597611464938,3,0,0.5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2305511,NA,NA,NA,NA,NA,NA,2393988,2516416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,115.014985430207,0.6033066,116.022191865,"C_3 H_4 O_3 N_2","C3H4N2O3","C_3 H_3 O_3 N_2",1,3,1.333,1,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300666.77867487,1453672,115.014984969857,0.863009330529601,5,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,2302367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2512816,NA,NA,NA,NA,2813621,2688177,NA,2327025,NA
0,115.018844385005,0.8084559,116.026214619,"C_8 H_4 O_1","C8H4O","C_8 H_3 O_1",2,8,0.5,0.125,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300666.77867487,1483155.5,115.018844610847,0.381819687373595,2,0.86,0.87,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2427991,NA,2697908,NA,NA,NA,NA
0,115.040067988754,0.0048515,116.047343857,"C_5 H_8 O_3","C5H8O3","C_5 H_7 O_3",25,5,1.6,0.6,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300666.77867487,1887940.04545455,115.040067482499,0.0577853441724924,22,0,0.14,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,2346910,NA,NA,NA,3816732,2819887,2874728,NA,3362234,3540957,3264812,3706299,2597995,NA,2763203,3972094,3656809,3357306,2838907,3509186,NA,NA,3012037,NA,4218331,4371507,3510383,2370187,4482672,3448541
