"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
0,532.146066794973,0.0352525,533.153324432,"C_25 H_27 O_12 N_1","C25H27NO12","C_25 H_26 O_12 N_1",1,25,1.08,0.48,25,27,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,393564,532.146066525795,0.179669113255204,2,0,0.33,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3886519,NA,3962164,NA,NA,NA
-1,532.154214928564,0.1145938,533.161430263,"C_25 H_28 O_12 C13_1","C26H28O12","C_25 H_27 O_12 C13_1",19,26,1.077,0.462,25,28,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,410860.666666667,532.154210883261,0.153052332246883,3,0.07,0.35,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.04,211.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4509032678908,NA,NA,NA,NA,760,FALSE,NA,NA,NA,NA,3698907,NA,3851805,NA,NA,NA,3550648,NA,NA,NA,NA,NA
0,532.157335779013,0.1020135,533.164557821,"C_24 H_27 O_11 N_3","C24H27N3O11","C_24 H_26 O_11 N_3",6,24,1.125,0.458,24,27,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,374513.428571429,532.157332790452,0.13858071825473,7,0,0.29,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6335.910982841,NA,NA,804,FALSE,NA,NA,NA,NA,6004956,5156266,5572126,NA,NA,NA,4959672,5475924,5575989,NA,5480805,NA
0,532.182534401717,0.5087307,533.189539583,"C_25 H_29 O_9 N_3 O18_1","C25H29N3O10","C_25 H_28 O_9 N_3 O18_1",11,25,1.16,0.4,25,29,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,406106.125,532.182529416342,0.129761269368883,8,0,0.29,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.22,NA,NA,42034.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10586.8315172431,NA,NA,767,FALSE,NA,NA,NA,NA,4391134,4050349,4560417,NA,NA,NA,4308411,4906583,5129527,3648642,3580265,NA
-1,532.190576385504,0.0697171,533.197815644,"C_26 H_32 O_11 C13_1","C27H32O11","C_26 H_31 O_11 C13_1",24,27,1.185,0.407,26,32,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,424480.5,532.190571296759,0.117669420641793,8,0.06,0.3,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.39,-164.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.1934376439395,NA,NA,NA,NA,575,FALSE,NA,NA,NA,NA,5054687,7249326,5309986,NA,NA,NA,3927483,4673112,3908919,3619971,5644651,NA
0,532.193663022717,0.0070292,533.200943202,"C_25 H_31 O_10 N_3","C25H31N3O10","C_25 H_30 O_10 N_3",2,25,1.24,0.4,25,31,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,390377.857142857,532.193657263225,0.334474416469961,7,0,0.24,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,FALSE,NA,NA,NA,NA,NA,4525487,5236258,3714788,NA,NA,5082556,4279896,3900727,NA,4522347,NA
0,532.218819222922,0.0008627,533.226095194,"C_27 H_35 O_10 N_1","C27H35NO10","C_27 H_34 O_10 N_1",11,27,1.296,0.37,27,35,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,401746.714285714,532.218816081303,0.139457928843638,7,0,0.24,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,FALSE,NA,NA,NA,NA,4006114,4406706,4347430,NA,NA,3897917,4095422,4591195,3802425,NA,NA,NA
-1,532.226920154598,0.0083247,533.234201025,"C_27 H_36 O_10 C13_1","C28H36O10","C_27 H_35 O_10 C13_1",29,28,1.286,0.357,27,36,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,396459.9,532.226918496963,0.172646407497967,10,0.06,0.26,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.47,-145.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.893002013438,NA,NA,NA,NA,446,FALSE,NA,NA,NA,NA,6799587,6241715,5899815,4812520,4960838,NA,4259263,4230748,4613434,4496518,5816690,NA
-1,532.263241643841,0.1281357,533.270586406,"C_28 H_40 O_9 C13_1","C29H40O9","C_28 H_39 O_9 C13_1",29,29,1.379,0.31,28,40,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,404156.6,532.263246156435,0.181496295833974,5,0.05,0.22,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.13,93.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.1874281707638,NA,NA,NA,NA,401,FALSE,NA,NA,NA,NA,4604135,4177335,3569195,NA,3654219,NA,NA,NA,4130108,NA,NA,NA
0,532.304500266097,0.042643,533.311753956,"C_26 H_48 O_8 N_1 P_1","C26H48NO8P","C_26 H_47 O_8 N_1 P_1",2,26,1.846,0.308,26,48,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,363148.875,532.304501131712,0.206706915631976,8,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961,TRUE,"C_37 H_43 N_1 S_1",NA,NA,3580975,4040939,4591036,4478513,5983984,4551248,5737029,NA,NA,NA,NA,4317568,NA
0,532.324009095884,0.1067704,533.331228583,"C_25 H_47 O_9 N_3","C25H47N3O9","C_25 H_46 O_9 N_3",2,25,1.88,0.36,25,47,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,382234.875,532.324009583903,0.23944646706686,8,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,FALSE,NA,3735969,NA,NA,5013742,3931582,5629492,5983987,6779474,5302855,NA,NA,NA,NA,4432260,NA
0,532.349250108211,0.2736725,533.356380575,"C_27 H_51 O_9 N_1","C27H51NO9","C_27 H_50 O_9 N_1",1,27,1.889,0.333,27,51,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550136.14816808,406786,532.349252482746,0.178082923372784,2,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,FALSE,NA,NA,NA,NA,NA,NA,NA,5041909,NA,3893833,NA,NA,NA,NA,NA,NA
0,533.127706438993,0.0205323,534.134971904,"C_18 H_31 O_16 P_1","C18H31O16P","C_18 H_30 O_16 P_1",1,18,1.722,0.889,18,31,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,401833.5,533.127696991193,0.0302795279736707,2,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,TRUE,"C_29 H_26 O_8 S_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,4025869,NA,NA,NA,4125211,NA
0,533.13006769712,0.0076422,534.137340047,"C_25 H_26 O_13","C25H26O13","C_25 H_25 O_13",16,25,1.04,0.52,25,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,385138.25,533.130062531742,0.090490289947938,8,0,0.35,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,FALSE,NA,NA,NA,NA,6734147,5783069,6751899,NA,NA,NA,7159309,6835904,7931255,6139081,6431260,NA
-1,533.166412780771,0.0677982,534.173725428,"C_26 H_30 O_12","C26H30O12","C_26 H_29 O_12",23,26,1.154,0.462,26,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,372323.727272727,533.166409711466,0.0409994065682085,11,0,0.3,12,0,0,0,1,0,1,0,0,0,0,0,0,0,4.33,-91.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.161475692825,NA,NA,NA,NA,708,FALSE,NA,NA,NA,NA,21422406,18374178,21489312,6786893,7877303,6957715,19037712,17788612,16819576,13790411,18858530,NA
0,533.169752793231,0.1276786,534.177097428,"C_23 H_34 O_12 S_1","C23H34O12S","C_23 H_33 O_12 S_1",5,23,1.478,0.522,23,34,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,402284,533.169749071024,0.115209861414059,4,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682,FALSE,NA,NA,NA,NA,3555655,5062178,3618464,NA,NA,NA,3743248,NA,NA,NA,NA,NA
0,533.177650321394,0.0600242,534.184958817,"C_25 H_30 O_11 N_2","C25H30N2O11","C_25 H_29 O_11 N_2",7,25,1.2,0.44,25,30,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,357360.571428571,533.177639012571,0.216141991083029,7,0,0.26,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,FALSE,NA,NA,NA,NA,NA,4255267,4392609,NA,NA,NA,3665425,3657413,4650362,NA,3615268,3864086
-1,533.202825588186,0.0164523,534.210110809,"C_27 H_34 O_11","C27H34O11","C_27 H_33 O_11",28,27,1.259,0.407,27,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,366755,533.202821541726,0.0464666460425544,12,0,0.26,11,0,0,0,1,0,1,0,0,0,0,0,0,0,6.53,-72.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.4018654078091,NA,NA,NA,NA,510,FALSE,NA,NA,NA,NA,34595148,32890406,32007844,16035665,15119035,13838998,25312786,25243336,26322300,22424782,28181032,6403611
-1,533.239248893432,0.0545347,534.24649619,"C_28 H_38 O_10","C28H38O10","C_28 H_37 O_10",31,28,1.357,0.357,28,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,367707.666666667,533.239244739182,0.0792617556604501,12,0,0.22,10,0,0,0,1,0,1,0,0,0,0,0,0,0,4.99,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.034362367887,NA,NA,NA,NA,402,FALSE,NA,NA,NA,NA,21520718,21650986,23160488,16068437,14856895,15526553,18218518,18558668,17769854,18033872,22086192,5338658
-1,533.275643309908,0.0714416,534.282881571,"C_29 H_42 O_9","C29H42O9","C_29 H_41 O_9",32,29,1.448,0.31,29,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,384062.818181818,533.275640774769,0.05117314006229,11,0,0.18,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.35,386.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.731766589235,NA,NA,NA,NA,349,FALSE,NA,NA,NA,NA,8266066,7781934,9340589,9637721,7533252,7350940,8642073,7335632,7611776,7834835,10469943,NA
0,533.317711174408,0.674421,534.324627246,"C_36 H_42 O_2 N_2","C36H42N2O2","C_36 H_41 O_2 N_2",2,36,1.167,0.056,36,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550785.79286444,384330.727272727,533.317709819768,0.102120899937574,11,0.41,0.42,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,FALSE,NA,3859011,3720501,3738829,5247318,5512755,5502642,7507805,5427913,6408864,NA,NA,NA,3947734,7152191,NA
0,534.136649719801,0.1938002,535.14382244,"C_23 H_25 O_12 N_3","C23H25N3O12","C_23 H_24 O_12 N_3",4,23,1.087,0.522,23,25,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,343538.5,534.136636212513,0.169030356992645,4,0,0.29,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,FALSE,NA,NA,NA,NA,NA,NA,3561239,NA,NA,NA,4150880,3911469,NA,NA,4057815,NA
0,534.161758892991,0.1137827,535.168974432,"C_25 H_29 O_12 N_1","C25H29NO12","C_25 H_28 O_12 N_1",9,25,1.16,0.48,25,29,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,362874.714285714,534.161755415041,0.165213418853925,7,0,0.28,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,TRUE,"C_25 H_29 O_12 N_1",NA,NA,NA,4788651,3985042,4439834,NA,NA,NA,5676642,5541680,5064122,NA,4416220,NA
-1,534.169839676114,0.0669778,535.177080263,"C_25 H_30 O_12 C13_1","C26H30O12","C_25 H_29 O_12 C13_1",23,26,1.154,0.462,25,30,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,397168.428571429,534.169832148908,0.175732618288493,7,0,0.3,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.39,-91.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.161475692825,NA,NA,NA,NA,708,FALSE,NA,NA,NA,NA,5038508,4591251,4990747,NA,NA,NA,5709411,4456241,NA,3673361,6087389,NA
0,534.173027713805,0.1799842,535.180207821,"C_24 H_29 O_11 N_3","C24H29N3O11","C_24 H_28 O_11 N_3",6,24,1.208,0.458,24,29,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,391882.6,534.173029963517,0.213551726976116,5,0,0.23,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,FALSE,NA,NA,NA,NA,4845996,5250707,NA,NA,NA,NA,4709987,NA,4654523,NA,4436702,NA
0,534.198065175309,0.0340169,535.205359813,"C_26 H_33 O_11 N_1","C26H33NO11","C_26 H_32 O_11 N_1",12,26,1.269,0.423,26,33,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,406728.285714286,534.198062372516,0.176001480933579,7,0,0.23,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583,FALSE,NA,NA,NA,NA,7635374,5586582,5637918,NA,NA,NA,4447845,5451572,5072316,NA,5530338,NA
-1,534.206165592072,0.0441319,535.213465644,"C_26 H_34 O_11 C13_1","C27H34O11","C_26 H_33 O_11 C13_1",28,27,1.259,0.407,26,34,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,405824.363636364,534.206162892382,0.11617797982495,11,0,0.26,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.95,-72.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.4018654078091,NA,NA,NA,NA,510,FALSE,NA,NA,NA,NA,9511343,8330903,8439583,5296057,3711791,4139756,7609958,7597877,7906749,5901587,7693028,NA
0,534.234391351502,0.1446281,535.241745194,"C_27 H_37 O_10 N_1","C27H37NO10","C_27 H_36 O_10 N_1",12,27,1.37,0.37,27,37,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,377931.666666667,534.234387855646,0.0998893838288992,3,0,0.19,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,FALSE,NA,NA,NA,NA,5063090,NA,5752610,NA,NA,NA,NA,NA,NA,NA,5911273,NA
-1,534.242463902112,0.2068025,535.249851025,"C_27 H_38 O_10 C13_1","C28H38O10","C_27 H_37 O_10 C13_1",31,28,1.357,0.357,27,38,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,404775.666666667,534.242459353086,0.239176282728096,12,0,0.22,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.65,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.034362367887,NA,NA,NA,NA,402,FALSE,NA,NA,NA,NA,6382003,6176411,6399779,6459325,4961075,4991727,6708841,4423481,6448575,4910358,8889066,3565284
-1,534.278941122202,0.0352185,535.286236406,"C_28 H_42 O_9 C13_1","C29H42O9","C_28 H_41 O_9 C13_1",32,29,1.448,0.31,28,42,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,386067,534.278938734252,0.0767172687397738,4,0,0.18,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.09,386.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.731766589235,NA,NA,NA,NA,349,FALSE,NA,NA,NA,NA,NA,4034207,NA,NA,3683127,NA,3706476,NA,NA,NA,4047601,NA
0,534.316168926787,0.8474241,535.323899004,"C_40 H_41 N_1","C40H41N","C_40 H_40 N_1",3,40,1.025,0,40,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,397333.833333333,534.316171379096,0.131039902427285,6,0.51,0.51,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,FALSE,NA,NA,NA,NA,4133306,4308643,4130604,7565253,6976316,7670517,NA,NA,NA,NA,NA,NA
0,534.320160313778,0.0612504,535.327403956,"C_26 H_50 O_8 N_1 P_1","C26H50NO8P","C_26 H_49 O_8 N_1 P_1",3,26,1.923,0.308,26,50,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,455161.5,534.320159026203,0.115559754800702,6,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,TRUE,"C_37 H_45 N_1 S_1",NA,NA,NA,3879354,4996771,3589933,4452293,NA,3697397,NA,NA,NA,NA,4252409,NA
0,534.339609416442,0.0135706,535.346878583,"C_25 H_49 O_9 N_3","C25H49N3O9","C_25 H_48 O_9 N_3",3,25,1.96,0.36,25,49,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551435.39990636,398920.545454545,534.339608091555,0.141472950773315,11,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887,FALSE,NA,4530920,4077024,3769708,8593852,7331494,7833391,7581639,6116158,6646519,NA,NA,NA,5066012,5595900,NA
0,535.109342555225,0.0267125,536.116604666,"C_24 H_24 O_14","C24H24O14","C_24 H_23 O_14",14,24,1,0.583,24,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552084.96721365,398086,535.10933685705,0.0700700584679176,4,0,0.35,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5168813,4374420,4163061,NA,6947722,NA
-1,535.145648386997,0.1216593,536.152990047,"C_25 H_28 O_13","C25H28O13","C_25 H_27 O_13",22,25,1.12,0.52,25,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552084.96721365,373743.888888889,535.145644334158,0.0774564409935439,9,0,0.3,12,0,0,0,1,1,0,0,0,0,0,0,0,0,3.57,-69.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3667176445065,NA,NA,NA,NA,709,FALSE,NA,NA,NA,NA,14852616,14606076,12904333,NA,4088727,NA,14401199,14692247,13460983,9842001,15139728,NA
0,535.156966404496,0.0361829,536.164223436,"C_24 H_28 O_12 N_2","C24H28N2O12","C_24 H_27 O_12 N_2",5,24,1.167,0.5,24,28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552084.96721365,383858.8,535.1569680162,0.188811577216383,5,0,0.25,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,FALSE,NA,NA,NA,NA,3768841,3940094,NA,NA,NA,NA,4873905,NA,5228024,NA,5297043,NA
-1,535.18206962832,0.0547717,536.189375428,"C_26 H_32 O_12","C26H32O12","C_26 H_31 O_12",28,26,1.231,0.462,26,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552084.96721365,359663.416666667,535.182064827629,0.0538831307075452,12,0,0.25,11,0,0,0,1,0,1,0,0,0,0,0,0,0,6.23,-13.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.97886372658,NA,NA,NA,NA,581,FALSE,NA,NA,NA,NA,32727564,32399104,32860050,10317851,10384283,11053883,26951346,24752026,28157434,18902354,29623190,7542682
0,535.193366513665,0.0636478,536.200608817,"C_25 H_32 O_11 N_2","C25H32N2O11","C_25 H_31 O_11 N_2",8,25,1.28,0.44,25,32,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552084.96721365,342158.6,535.193355851859,0.145377687541825,5,0,0.2,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,FALSE,NA,NA,NA,NA,NA,NA,4388755,NA,NA,NA,NA,3962780,4437499,4236628,4551577,NA
-1,535.218509440039,0.0467396,536.225760809,"C_27 H_36 O_11","C27H36O11","C_27 H_35 O_11",29,27,1.333,0.407,27,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552084.96721365,363933.916666667,535.218504862341,0.0369299441795118,12,0,0.21,10,0,0,0,1,0,1,0,0,0,0,0,0,0,6.91,-37.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7030657244176,NA,NA,NA,NA,450,FALSE,NA,NA,NA,NA,32662030,33939204,33515414,18706462,17118112,17099582,27541174,27373470,26617340,21015894,29688734,9058209
