"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample8_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample9_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample10_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample11_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample12_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv"
280.40867,2582200.13965048,717014,NA,280.40867,NA,NA,NA,NA,NA,NA,NA,NA,NA,2698705,NA,NA,NA
280.4382442,2582200.13965048,732833,NA,280.4382442,NA,NA,NA,NA,NA,NA,NA,NA,2690841,NA,NA,NA,NA
280.4634645,2582200.13965048,347919,NA,280.4634645,NA,NA,NA,NA,NA,2809558,NA,NA,NA,NA,NA,NA,NA
280.4998558,2582200.13965048,614605,NA,280.4998558,NA,NA,NA,NA,NA,NA,NA,NA,2670384,NA,NA,NA,NA
280.5272232,2582727.89951162,535233,NA,280.5272232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3277469
280.5575319,2582727.89951162,530808,NA,280.5575319,NA,NA,3103049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280.5915202,2582727.89951162,667403,NA,280.5915202,NA,NA,NA,NA,NA,NA,NA,NA,NA,2616852,NA,NA,NA
280.6123947,2582727.89951162,432426,NA,280.6123947,NA,NA,NA,NA,NA,NA,NA,NA,2954075,NA,NA,NA,NA
280.6463682,2582727.89951162,758151,NA,280.6463682,NA,NA,NA,NA,2903639,NA,NA,NA,NA,NA,NA,NA,NA
280.6660033,2582727.89951162,570185,NA,280.6660033,NA,NA,NA,NA,NA,NA,2609418,NA,NA,NA,NA,NA,NA
280.7030079,2582727.89951162,695547,NA,280.7030079,NA,NA,NA,NA,2636397,NA,NA,NA,NA,NA,NA,NA,NA
280.7092595,2582727.89951162,785781,NA,280.7092595,NA,NA,NA,NA,NA,2646836,NA,NA,NA,NA,NA,NA,NA
280.7156747,2582727.89951162,567907,NA,280.7156747,NA,NA,NA,NA,NA,2668343,NA,NA,NA,NA,NA,NA,NA
280.7349356,2582727.89951162,672373,NA,280.7349356,NA,NA,NA,NA,NA,NA,NA,NA,2840458,NA,NA,NA,NA
280.7648308,2582727.89951162,874458,NA,280.7648308,NA,NA,NA,NA,NA,2669386,NA,NA,NA,NA,NA,NA,NA
280.7965239,2582727.89951162,759847,NA,280.7965239,NA,NA,NA,NA,2737809,NA,NA,NA,NA,NA,NA,NA,NA
280.8041346,2582727.89951162,772118,NA,280.8041346,NA,NA,NA,NA,NA,NA,NA,NA,NA,2674274,NA,NA,NA
280.8287191,2582727.89951162,854780,NA,280.8287191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2611812,NA
280.8357696,2582727.89951162,899966,NA,280.8357696,NA,NA,NA,NA,NA,NA,NA,NA,2611121,NA,NA,NA,NA
280.8455662,2582727.89951162,675072,NA,280.8455662,NA,NA,NA,3007375,NA,NA,NA,NA,NA,NA,NA,NA,NA
280.8581998,2582727.89951162,729033,NA,280.8581998,NA,NA,NA,2655123,NA,NA,NA,NA,NA,NA,NA,NA,NA
280.8585249,2582727.89951162,525990,NA,280.8585249,NA,NA,NA,NA,NA,NA,NA,NA,2639801,NA,NA,NA,NA
280.877552,2582727.89951162,580905,NA,280.877552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3085902,NA,NA
280.930667,2582727.89951162,634472,NA,280.930667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2819728,NA,NA,NA
280.952519,2582727.89951162,716090,NA,280.952519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2918203
280.958889390695,2582727.89951162,792662.5,NA,280.958889390695,0.504343537011514,NA,2894306,NA,NA,NA,NA,6042698,3303391,3305114,NA,NA,NA
281.002416033307,2582727.89951162,738232.333333333,NA,281.002416033307,0.0744983243090606,3718031,3795443,3589065,4525792,3761061,3774858,NA,NA,NA,4821629,6216356,4089678
281.022164417599,2582727.89951162,765678.1,NA,281.022164417599,0.0712124004405332,3423126,3721722,3965904,2834151,3265452,NA,6755424,5718008,6647474,3199620,NA,2971477
281.043177,2582727.89951162,701684,NA,281.043177,NA,2610078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.0667269,2582727.89951162,794658,281.06667590485,281.0667269,NA,NA,NA,NA,2590456,NA,NA,NA,NA,NA,NA,NA,NA
281.0670211,2582727.89951162,759673,NA,281.0670211,NA,NA,2738699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.0726971,2582727.89951162,715868,NA,281.0726971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2667197,NA
281.0892505,2582727.89951162,714887,NA,281.0892505,NA,NA,NA,NA,NA,NA,NA,2880632,NA,NA,NA,NA,NA
281.1394589,2582727.89951162,663107,281.13944666573,281.1394589,NA,NA,NA,NA,NA,NA,NA,NA,NA,2698972,NA,NA,NA
281.1482071,2582727.89951162,734107,NA,281.1482071,NA,NA,2671146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.152349437611,2582727.89951162,733434.166666667,NA,281.152349437611,0.107995955749518,4852680,4809260,5125120,NA,NA,3312067,NA,NA,NA,NA,2847450,3737477
281.155396,2582727.89951162,728720,NA,281.155396,NA,NA,NA,NA,NA,NA,2951620,NA,NA,NA,NA,NA,NA
281.182254,2582727.89951162,735378,NA,281.182254,NA,NA,NA,2796555,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.2132982,2582727.89951162,640476,NA,281.2132982,NA,NA,NA,2655255,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.248611413974,2582727.89951162,723828.833333333,281.24860280705,281.248611413974,0.0906851914233747,5606380,5603921,5280804,4794173,6013955,5806567,7754927,6840398,7778052,4666072,5069565,3790761
281.2505537,2582727.89951162,675598,NA,281.2505537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3264426
281.2762744,2582727.89951162,733870,NA,281.2762744,NA,NA,NA,NA,NA,2610189,NA,NA,NA,NA,NA,NA,NA
281.2839446,2582727.89951162,844765,NA,281.2839446,NA,NA,NA,NA,NA,NA,2585076,NA,NA,NA,NA,NA,NA
281.2990009,2582727.89951162,752759,NA,281.2990009,NA,NA,NA,NA,NA,NA,NA,NA,NA,2772758,NA,NA,NA
281.3054353,2582727.89951162,390855,NA,281.3054353,NA,NA,NA,NA,NA,2741784,NA,NA,NA,NA,NA,NA,NA
281.3439099,2582727.89951162,550660,NA,281.3439099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763552,NA
281.3587426,2582727.89951162,539091,NA,281.3587426,NA,NA,NA,NA,NA,NA,2821648,NA,NA,NA,NA,NA,NA
281.3662894,2582727.89951162,620438,NA,281.3662894,NA,NA,NA,2640975,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.3733608,2582727.89951162,570730,NA,281.3733608,NA,2856987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.3980252,2582727.89951162,517566,NA,281.3980252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2608947,NA
281.4144436,2582727.89951162,709952,NA,281.4144436,NA,NA,NA,2690145,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.41845,2582727.89951162,758680,NA,281.41845,NA,NA,NA,NA,NA,NA,NA,2602218,NA,NA,NA,NA,NA
281.4381624,2582727.89951162,878974,NA,281.4381624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2804546,NA
281.5426602,2583255.6787104,635475,NA,281.5426602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2712424,NA
281.5445661,2583255.6787104,611392,NA,281.5445661,NA,NA,NA,NA,NA,NA,NA,3056918,NA,NA,NA,NA,NA
281.5578254,2583255.6787104,759953,NA,281.5578254,NA,NA,NA,NA,2641842,NA,NA,NA,NA,NA,NA,NA,NA
281.5689746,2583255.6787104,470953,NA,281.5689746,NA,NA,2736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.5920691,2583255.6787104,537385,NA,281.5920691,NA,2625646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.6099655,2583255.6787104,549743,NA,281.6099655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2608000,NA
281.6613169,2583255.6787104,528448,NA,281.6613169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3071891,NA
281.67166,2583255.6787104,637519,NA,281.67166,NA,NA,NA,NA,NA,NA,NA,NA,NA,2617245,NA,NA,NA
281.6748674,2583255.6787104,878271,NA,281.6748674,NA,NA,2732786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.6869099,2583255.6787104,585850,NA,281.6869099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756682
281.7357004,2583255.6787104,752317,NA,281.7357004,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871220,NA,NA,NA
281.7958343,2583255.6787104,647752,NA,281.7958343,NA,NA,NA,NA,NA,NA,NA,2623853,NA,NA,NA,NA,NA
281.8036896,2583255.6787104,648899,NA,281.8036896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2615238,NA
281.9110306,2583255.6787104,691498,NA,281.9110306,NA,NA,NA,NA,2719799,NA,NA,NA,NA,NA,NA,NA,NA
281.9172908,2583255.6787104,731569,NA,281.9172908,NA,NA,NA,NA,NA,NA,NA,2755991,NA,NA,NA,NA,NA
281.930277,2583255.6787104,448023,NA,281.930277,NA,3084525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.9569559,2583255.6787104,538824,NA,281.9569559,NA,NA,NA,NA,NA,NA,NA,NA,2698584,NA,NA,NA,NA
281.9630031,2583255.6787104,903567,NA,281.9630031,NA,NA,NA,NA,2596938,NA,NA,NA,NA,NA,NA,NA,NA
281.9635786,2583255.6787104,690907,NA,281.9635786,NA,NA,NA,NA,2949195,NA,NA,NA,NA,NA,NA,NA,NA
281.9740343,2583255.6787104,450282,NA,281.9740343,NA,NA,NA,NA,NA,NA,NA,2778538,NA,NA,NA,NA,NA
281.9839281,2583255.6787104,685103,NA,281.9839281,NA,NA,2943846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.9869183,2583255.6787104,663840,NA,281.9869183,NA,NA,3031911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.9881162,2583255.6787104,591511,NA,281.9881162,NA,NA,NA,NA,NA,2797851,NA,NA,NA,NA,NA,NA,NA
281.9968496,2583255.6787104,634365,NA,281.9968496,NA,NA,NA,NA,NA,NA,NA,2643378,NA,NA,NA,NA,NA
282.0453725,2583255.6787104,519470,NA,282.0453725,NA,NA,3006333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.0502314,2583255.6787104,435908,NA,282.0502314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909215,NA
282.1557149,2583255.6787104,650722,NA,282.1557149,NA,NA,NA,NA,3489939,NA,NA,NA,NA,NA,NA,NA,NA
282.1944461,2583255.6787104,692764,NA,282.1944461,NA,NA,2647989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.2208846,2583255.6787104,416801,NA,282.2208846,NA,NA,NA,2821000,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.2471292,2583255.6787104,668450,NA,282.2471292,NA,NA,2773961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.2520669,2583255.6787104,679554,282.25195764205,282.2520669,NA,NA,NA,NA,NA,NA,NA,2810378,NA,NA,NA,NA,NA
282.2608677,2583255.6787104,701695,NA,282.2608677,NA,NA,NA,2946455,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.2664454,2583255.6787104,853565,NA,282.2664454,NA,NA,NA,NA,NA,NA,NA,2594319,NA,NA,NA,NA,NA
282.3552047,2583255.6787104,801724,NA,282.3552047,NA,NA,NA,NA,NA,NA,NA,NA,NA,2810002,NA,NA,NA
282.4292672,2583255.6787104,650543,NA,282.4292672,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729132,NA,NA,NA
282.4355437,2583255.6787104,473903,NA,282.4355437,NA,NA,NA,NA,NA,NA,2610593,NA,NA,NA,NA,NA,NA
282.4523875,2583255.6787104,701536,NA,282.4523875,NA,3036592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.4735176,2583255.6787104,820327,NA,282.4735176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2954390,NA,NA
282.519957,2583783.47607923,454957,NA,282.519957,NA,NA,NA,NA,NA,NA,NA,NA,2683434,NA,NA,NA,NA
282.5502704,2583783.47607923,596604,NA,282.5502704,NA,NA,NA,NA,NA,NA,NA,2622063,NA,NA,NA,NA,NA
282.5528344,2583783.47607923,724079,NA,282.5528344,NA,NA,NA,2635264,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.5794233,2583783.47607923,638072,NA,282.5794233,NA,NA,2869316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.6220641,2583783.47607923,605563,NA,282.6220641,NA,NA,NA,NA,NA,NA,NA,2840200,NA,NA,NA,NA,NA
282.6322093,2583783.47607923,675595,NA,282.6322093,NA,NA,NA,NA,NA,2807309,NA,NA,NA,NA,NA,NA,NA
282.6342767,2583783.47607923,874643,NA,282.6342767,NA,NA,NA,NA,NA,NA,NA,2655884,NA,NA,NA,NA,NA
282.6699734,2583783.47607923,676600,NA,282.6699734,NA,2637312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.6834964,2583783.47607923,732867,NA,282.6834964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2692353,NA
282.6895316,2583783.47607923,785183,NA,282.6895316,NA,NA,NA,2889266,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.7721979,2583783.47607923,594931,NA,282.7721979,NA,NA,NA,NA,NA,NA,NA,2720443,NA,NA,NA,NA,NA
282.7740922,2583783.47607923,743534,NA,282.7740922,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621734,NA,NA,NA
282.7760321,2583783.47607923,669518,NA,282.7760321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2805026,NA
282.7835709,2583783.47607923,516294,NA,282.7835709,NA,NA,NA,NA,NA,NA,NA,2649790,NA,NA,NA,NA,NA
282.8032954,2583783.47607923,630422,NA,282.8032954,NA,NA,NA,NA,2595203,NA,NA,NA,NA,NA,NA,NA,NA
282.8156862,2583783.47607923,530761,NA,282.8156862,NA,NA,NA,NA,2611592,NA,NA,NA,NA,NA,NA,NA,NA
282.8179775,2583783.47607923,863757,NA,282.8179775,NA,2899511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.82167,2583783.47607923,522946,NA,282.82167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680114,NA
282.8449425,2583783.47607923,644422,NA,282.8449425,NA,NA,NA,NA,NA,NA,NA,NA,2758307,NA,NA,NA,NA
282.8810349,2583783.47607923,543545,NA,282.8810349,NA,NA,NA,NA,NA,NA,NA,NA,2851504,NA,NA,NA,NA
282.8984582,2583783.47607923,477068,NA,282.8984582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773325,NA
282.929214208764,2583783.47607923,782572.333333333,NA,282.929214208764,0.108331031461118,NA,NA,NA,NA,NA,NA,4310768,3646146,3516765,NA,NA,NA
282.9412153,2583783.47607923,675156,NA,282.9412153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2660881
282.9450995,2583783.47607923,820807,NA,282.9450995,NA,2592358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.9746683,2583783.47607923,791227,NA,282.9746683,NA,2778737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.995176704527,2583783.47607923,750180.666666667,NA,282.995176704527,0.0468793317967415,NA,NA,2608799,NA,NA,2590830,NA,NA,NA,NA,2686319,NA
283.0118716,2583783.47607923,666265,NA,283.0118716,NA,NA,NA,NA,NA,2780826,NA,NA,NA,NA,NA,NA,NA
283.024800281501,2583783.47607923,873283.666666667,283.02481128529,283.024800281501,0.0894105436668482,2981508,3476713,3700394,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.0356474,2583783.47607923,737426,NA,283.0356474,NA,NA,2620653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.0417853,2583783.47607923,658003,NA,283.0417853,NA,NA,NA,NA,NA,NA,NA,2942742,NA,NA,NA,NA,NA
283.046247809917,2583783.47607923,743564.6,NA,283.046247809917,0.0366820832741331,2832012,3699953,17127090,NA,NA,10648705,29431574,15700717,20976006,12023140,10055041,8747574
283.1438085,2583783.47607923,688902,NA,283.1438085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2936228,NA
283.155052143253,2583783.47607923,750526.5,283.15509666573,283.155052143253,0.0509437434180223,NA,NA,2639577,NA,NA,NA,2684732,NA,NA,NA,NA,NA
283.176404,2583783.47607923,643317,NA,283.176404,NA,NA,NA,NA,NA,NA,NA,NA,2638621,NA,NA,NA,NA
283.191581749537,2583783.47607923,603621,283.19148204617,283.191581749537,0.148887229053937,NA,NA,NA,NA,NA,NA,3077960,NA,2736569,NA,2811317,NA
283.2045124,2583783.47607923,653718,NA,283.2045124,NA,NA,NA,NA,NA,NA,NA,NA,2616103,NA,NA,NA,NA
283.2278368,2583783.47607923,715749,283.22786742661,283.2278368,NA,NA,NA,NA,NA,NA,NA,2852692,NA,NA,NA,NA,NA
283.2494889,2583783.47607923,676726,NA,283.2494889,NA,NA,NA,NA,NA,NA,3048651,NA,NA,NA,NA,NA,NA
283.2636574,2583783.47607923,902354,NA,283.2636574,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771410,NA,NA,NA
283.264260881395,2583783.47607923,703578.666666667,283.26425280705,283.264260881395,0.0489510017814672,9129692,8164674,8681216,6658605,8763127,10050768,18028384,15471421,15880658,8091058,7388623,8313477
283.3004899,2583783.47607923,768506,NA,283.3004899,NA,NA,NA,NA,NA,NA,NA,NA,2849610,NA,NA,NA,NA
283.3014935,2583783.47607923,708232,NA,283.3014935,NA,NA,NA,3161869,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.3262836,2583783.47607923,544774,NA,283.3262836,NA,NA,NA,NA,NA,NA,NA,NA,2642772,NA,NA,NA,NA
283.3363893,2583783.47607923,739946,NA,283.3363893,NA,NA,NA,NA,NA,2613010,NA,NA,NA,NA,NA,NA,NA
283.3860939,2583783.47607923,691733,NA,283.3860939,NA,NA,NA,NA,2632281,NA,NA,NA,NA,NA,NA,NA,NA
283.4025648,2583783.47607923,824020,NA,283.4025648,NA,NA,NA,NA,NA,NA,2985218,NA,NA,NA,NA,NA,NA
283.4263048,2583783.47607923,583340,NA,283.4263048,NA,NA,NA,NA,NA,NA,NA,NA,2648952,NA,NA,NA,NA
283.4268069,2583783.47607923,419589,NA,283.4268069,NA,NA,NA,NA,NA,NA,NA,2813847,NA,NA,NA,NA,NA
283.4482864,2583783.47607923,669646,NA,283.4482864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2774515,NA,NA
283.4558893,2583783.47607923,625116,NA,283.4558893,NA,NA,NA,NA,NA,NA,NA,3091360,NA,NA,NA,NA,NA
283.5602936,2584311.29044959,716483,NA,283.5602936,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839098,NA,NA,NA
283.6117387,2584311.29044959,603505,NA,283.6117387,NA,NA,NA,NA,2722476,NA,NA,NA,NA,NA,NA,NA,NA
283.6154895,2584311.29044959,595374,NA,283.6154895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629194,NA
283.6250452,2584311.29044959,786843,NA,283.6250452,NA,NA,NA,NA,NA,NA,NA,NA,NA,3017297,NA,NA,NA
283.6441243,2584311.29044959,503696,NA,283.6441243,NA,NA,NA,2892679,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.7126147,2584311.29044959,761848,NA,283.7126147,NA,NA,NA,NA,NA,NA,NA,2793462,NA,NA,NA,NA,NA
283.748772,2584311.29044959,558551,NA,283.748772,NA,NA,NA,NA,NA,NA,NA,3394562,NA,NA,NA,NA,NA
283.7523319,2584311.29044959,691304,NA,283.7523319,NA,NA,NA,NA,2672351,NA,NA,NA,NA,NA,NA,NA,NA
283.7963817,2584311.29044959,551137,NA,283.7963817,NA,NA,NA,NA,NA,NA,2602384,NA,NA,NA,NA,NA,NA
283.804066,2584311.29044959,703517,NA,283.804066,NA,NA,NA,NA,NA,2951102,NA,NA,NA,NA,NA,NA,NA
283.8195359,2584311.29044959,628267,NA,283.8195359,NA,NA,2694669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.8304471,2584311.29044959,782097,NA,283.8304471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604693,NA
283.8719029,2584311.29044959,911748,NA,283.8719029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2596515,NA
283.8969987,2584311.29044959,594986,NA,283.8969987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2828133
283.8974196,2584311.29044959,709194,NA,283.8974196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996911,NA,NA,NA
283.9191299,2584311.29044959,831504,NA,283.9191299,NA,NA,NA,NA,NA,NA,NA,2617402,NA,NA,NA,NA,NA
283.9451767,2584311.29044959,561340,NA,283.9451767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2618045,NA
284.0258743,2584311.29044959,612044,NA,284.0258743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2666175,NA,NA
284.0266876,2584311.29044959,287783,NA,284.0266876,NA,NA,NA,NA,NA,NA,2602979,NA,NA,NA,NA,NA,NA
284.047031606876,2584311.29044959,774813.5,NA,284.047031606876,0.0649733492874093,NA,NA,3155989,NA,NA,NA,4348004,NA,NA,NA,NA,NA
284.0481954,2584311.29044959,445616,NA,284.0481954,NA,NA,NA,NA,NA,NA,2619882,NA,NA,NA,NA,NA,NA
284.0495665,2584311.29044959,730006,NA,284.0495665,NA,NA,NA,NA,NA,NA,NA,5163109,NA,NA,NA,NA,NA
284.0679455,2584311.29044959,595111,NA,284.0679455,NA,NA,NA,NA,NA,NA,NA,NA,2590818,NA,NA,NA,NA
284.0783147,2584311.29044959,608966,NA,284.0783147,NA,NA,NA,NA,2995029,NA,NA,NA,NA,NA,NA,NA,NA
284.0858732,2584311.29044959,657931,NA,284.0858732,NA,NA,NA,NA,NA,NA,NA,NA,2789481,NA,NA,NA,NA
284.0983168,2584311.29044959,574286,NA,284.0983168,NA,NA,NA,NA,NA,NA,NA,2621557,NA,NA,NA,NA,NA
284.1049469,2584311.29044959,527188,NA,284.1049469,NA,NA,NA,NA,NA,NA,3031551,NA,NA,NA,NA,NA,NA
284.119119,2584311.29044959,469804,NA,284.119119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871034,NA
284.1783987,2584311.29044959,580053,NA,284.1783987,NA,NA,NA,NA,NA,NA,NA,NA,NA,2693904,NA,NA,NA
284.1878814,2584311.29044959,603074,NA,284.1878814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604817,NA
284.1980696,2584311.29044959,733305,NA,284.1980696,NA,2596913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.2507712,2584311.29044959,679046,NA,284.2507712,NA,NA,NA,NA,2668435,NA,NA,NA,NA,NA,NA,NA,NA
284.267619278711,2584311.29044959,722675,284.26760764205,284.267619278711,0.0590680835957691,NA,NA,2981986,NA,NA,NA,3272877,4777131,3990319,NA,NA,NA
284.2711302,2584311.29044959,747714,NA,284.2711302,NA,NA,NA,NA,NA,NA,NA,2920622,NA,NA,NA,NA,NA
284.2730849,2584311.29044959,576417,NA,284.2730849,NA,2820172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.3425254,2584311.29044959,606223,NA,284.3425254,NA,NA,NA,NA,NA,NA,2793043,NA,NA,NA,NA,NA,NA
284.3565298,2584311.29044959,824616,NA,284.3565298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2617139,NA,NA
284.3725625,2584311.29044959,665315,NA,284.3725625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2866188
284.3804468,2584311.29044959,679117,NA,284.3804468,NA,NA,NA,NA,NA,NA,2639457,NA,NA,NA,NA,NA,NA
284.3959049,2584311.29044959,744199,NA,284.3959049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3080025,NA
284.4158581,2584311.29044959,720197,NA,284.4158581,NA,NA,NA,2646166,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.4377439,2584311.29044959,549093,NA,284.4377439,NA,NA,NA,NA,NA,NA,2588277,NA,NA,NA,NA,NA,NA
284.4508862,2584311.29044959,763755,NA,284.4508862,NA,NA,NA,NA,NA,NA,2666106,NA,NA,NA,NA,NA,NA
284.5022338,2584839.12065203,654783,NA,284.5022338,NA,NA,NA,NA,NA,NA,NA,NA,NA,2640767,NA,NA,NA
284.5106902,2584839.12065203,764852,NA,284.5106902,NA,NA,NA,NA,NA,2629823,NA,NA,NA,NA,NA,NA,NA
284.5209422,2584839.12065203,733322,NA,284.5209422,NA,NA,NA,NA,NA,NA,NA,2691328,NA,NA,NA,NA,NA
284.5636452,2584839.12065203,560933,NA,284.5636452,NA,NA,NA,NA,2953220,NA,NA,NA,NA,NA,NA,NA,NA
284.5824893,2584839.12065203,489315,NA,284.5824893,NA,NA,NA,2614480,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.5890025,2584839.12065203,777327,NA,284.5890025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2600836,NA,NA
284.5945618,2584839.12065203,638137,NA,284.5945618,NA,NA,NA,NA,NA,NA,NA,NA,NA,2743199,NA,NA,NA
284.6160569,2584839.12065203,666963,NA,284.6160569,NA,NA,2850605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.6805519,2584839.12065203,683120,NA,284.6805519,NA,NA,NA,NA,NA,NA,2754251,NA,NA,NA,NA,NA,NA
284.7069621,2584839.12065203,684668,NA,284.7069621,NA,NA,NA,NA,NA,NA,NA,NA,3241289,NA,NA,NA,NA
284.72775,2584839.12065203,669871,NA,284.72775,NA,NA,NA,NA,NA,NA,NA,NA,NA,2941900,NA,NA,NA
284.7373163,2584839.12065203,816175,NA,284.7373163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2731147
284.7411035,2584839.12065203,680977,NA,284.7411035,NA,NA,NA,NA,NA,NA,NA,NA,2827605,NA,NA,NA,NA
284.763817,2584839.12065203,820606,NA,284.763817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2695105,NA,NA
