"mz","MDL_3.7","ResPow","refe","m1","SE","Sample1_masslistsMGC2101811_LSt_MA_FTMS_PB_5_01_1-2-31_1_21540.csv","Sample2_masslistsMGC2101811_LSt_MA_FTMS_PB_5_02_1-2-31_1_21550.csv","Sample3_masslistsMGC2101811_LSt_MA_FTMS_PB_5_03_1-2-31_1_21560.csv","Sample4_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_01_1-2-11_1_21332.csv","Sample5_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_02_1-2-11_1_21342.csv","Sample6_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_03_1-2-11_1_21350.csv","Sample7_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_01_1-2-2_1_21252.csv","Sample8_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_02_1-2-2_1_21260.csv","Sample9_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_03_1-2-2_1_21270.csv","Sample10_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_01_1-2-15_1_21362.csv","Sample11_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_02_1-2-15_1_21372.csv","Sample12_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_03_1-2-15_1_21382.csv","Sample13_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_01_1-2-17_1_21390.csv","Sample14_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_02_1-2-17_1_21400.csv","Sample15_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_03_1-2-17_1_21410.csv","Sample16_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_01_1-2-4_1_21276.csv","Sample17_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_02_1-2-4_1_21286.csv","Sample18_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_03_1-2-4_1_21294.csv","Sample19_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_01_1-2-10_1_21330.csv","Sample20_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_02_1-2-10_1_21340.csv","Sample21_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_03_1-2-10_1_21348.csv"
190.050966216698,3318369.66419811,1139370.25,NA,190.05096866975,0.0675206157073141,3621416,NA,NA,3811726,5573799,3430704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.059060921806,3318369.66419811,1025812,190.05907226161,190.059062291287,0.0360495051040157,6427180,6070918,5543688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.075954569184,3318369.66419811,1017631,NA,190.0759569,NA,NA,NA,NA,NA,NA,NA,NA,3429562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.7723872,3319255.76404041,734563,NA,190.7723872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3466588,NA,NA,NA,NA
190.880936368163,3319255.76404041,1053672,NA,190.880937073944,0.0303325383957966,NA,NA,NA,NA,NA,NA,11212914,10892834,10049120,9102391,9490717,10642387,7954737,8606893,7545471,NA,NA,NA,3750626,3679002,4182325
190.891670964814,3319255.76404041,1241691.83333333,NA,190.891671186648,0.0242073586368202,NA,NA,NA,NA,NA,NA,NA,NA,NA,5321788,6943010,4699096,5013814,4365490,5051011,NA,NA,NA,NA,NA,NA
190.892029565672,3319255.76404041,1001901.07142857,NA,190.892030182108,0.0119250424692001,NA,NA,NA,4090620,4051472,NA,47954040,47920680,48838244,106132544,107770144,107181016,90239288,93615280,91222656,NA,NA,NA,37647080,37959456,37845308
191.034978695906,3319255.76404041,1072838,191.03498204617,191.03498052471,0.00484104104470506,3541983,3423293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.071365504329,3319255.76404041,1013959,191.07136742661,191.071366871424,0.00284662672540945,35730416,35058764,36204728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.107767453004,3319255.76404041,940335,191.10775280705,191.107769087326,0.113468313108135,3757055,4707422,3635401,NA,NA,3403506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.891597485972,3320142.10049678,1091019.5,NA,191.891598096733,0.0412478799305344,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825142,6669014,5477787,4514535,4427365,5065784,NA,NA,NA,NA,NA,NA
191.952021231882,3320142.10049678,1054707.28571429,NA,191.952022823287,0.0402108267342786,8213884,8566237,6146616,7001295,6776797,6939742,NA,NA,NA,3859985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192.014797872871,3320142.10049678,972168,NA,192.0148021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3532243,NA,NA,NA,NA,NA,NA,NA,NA,NA
192.066262610028,3320142.10049678,1317459,NA,192.066265005664,0.0547064076797442,NA,NA,NA,5764353,NA,5928080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192.066622279932,3320142.10049678,1000409.53333333,NA,192.066623846582,0.0202419600681477,NA,NA,NA,124613888,129202192,126645392,110066320,111638584,117209208,19314244,19149602,19748330,17281842,19527346,17683588,NA,NA,NA,5598444,4012325,5786469
192.074722732345,3320142.10049678,1131689,192.07472226161,192.074724165653,0.0732742669968829,4597172,4040214,4432494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192.121741121734,3320142.10049678,1129886.85714286,NA,192.12174126242,0.0580894998059477,NA,3679787,3525250,3677466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5727748,5867910,6025133,NA,NA,3416959
192.871499030018,3321028.67363039,1051382.83333333,NA,192.87150021715,0.0470892944587408,NA,NA,NA,NA,NA,NA,5915656,4346283,5429739,8693675,6976647,7956314,8107157,5771284,8123881,NA,NA,NA,6346323,6120076,6139110
192.877974127278,3321028.67363039,1018922.25,NA,192.877975755803,0.104428391453026,NA,NA,NA,NA,NA,NA,3873803,NA,NA,NA,3527818,4149085,NA,3442710,NA,NA,NA,NA,NA,NA,NA
192.888738859321,3321028.67363039,883550.4,NA,192.888740492874,0.12076208813819,NA,NA,NA,NA,NA,NA,NA,NA,NA,3646387,5122190,4528994,3946652,NA,3619312,NA,NA,NA,NA,NA,NA
192.889078645412,3321028.67363039,971879.583333333,NA,192.889079815794,0.0138073725795293,NA,NA,NA,NA,NA,NA,31276048,30816692,31701492,68057008,72479888,70678368,58684572,59308060,59635184,NA,NA,NA,24540762,25934484,25738478
192.959840999648,3321028.67363039,1035593.22222222,NA,192.959842468719,0.0470956222189353,28489544,28637100,25883634,19322512,19847578,19805718,4633649,4602324,4420116,8533971,7816366,7034754,6458556,7301179,5070352,NA,NA,NA,6674043,5868212,7183632
193.050638039621,3321028.67363039,1134657.83333333,193.05063204617,193.05063989724,0.0379488947026989,3831666,3958743,3724315,5326520,5734850,6211134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193.069979320743,3321028.67363039,1005242,NA,193.069981163727,0.0169263886300244,NA,NA,NA,13596353,13089226,13760070,12434533,12290566,12065351,NA,NA,NA,NA,3481708,NA,NA,NA,NA,NA,NA,NA
193.087022450258,3321028.67363039,1042874,193.08701742661,193.087023644567,0.0456487215634214,8865666,9299944,8672299,5904073,6875602,6170190,4885613,5818895,4340303,6850573,7099623,7255997,8164596,9463923,8779336,4609937,4750105,5452109,4314804,5284589,5909837
193.105756024943,3321028.67363039,1039470,NA,193.105756816136,0.051615779650465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5779132,5606133,4586838
193.159786385644,3321028.67363039,1011287.33333333,NA,193.159787230384,0.037471603328748,10381220,11782153,11027531,NA,NA,NA,NA,NA,NA,3868717,NA,NA,NA,NA,3378793,NA,NA,NA,3874516,NA,NA
193.704012106567,3321915.48350445,1107478,NA,193.7040161,NA,3469471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193.815564696486,3321915.48350445,1015396.75,NA,193.815566137445,0.0383685842265966,NA,NA,NA,NA,NA,NA,10952131,12688224,13470625,7305558,8988204,7993613,9012791,9361848,10004366,NA,NA,NA,7096316,6939702,7098029
193.839591033628,3321915.48350445,997493,NA,193.8395919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3388423,NA,NA
193.888646271765,3321915.48350445,1064120.75,NA,193.888649193542,0.0642306596301428,NA,NA,NA,NA,NA,NA,NA,NA,NA,4381047,4040269,3805487,3943000,NA,NA,NA,NA,NA,NA,NA,NA
193.96000061204,3321915.48350445,1089834,NA,193.9600046,NA,3498262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194.079855313243,3321915.48350445,1070452.75,NA,194.07985567931,0.0404823578711569,NA,NA,NA,3646601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10066222,7386299,4678398,NA,NA,NA
194.118647437825,3321915.48350445,1088022.66666667,NA,194.118649334222,0.0479727125210433,3879264,NA,3700214,NA,NA,NA,NA,NA,NA,NA,NA,NA,3331775,NA,NA,NA,NA,NA,4366470,3912895,4810560
194.154696511509,3321915.48350445,913753,NA,194.154696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3354450
194.836128290523,3322802.53018217,1066205.33333333,NA,194.836128172056,0.113807686216652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3450365,3564619,NA,NA,3346591
194.86854489125,3322802.53018217,1042511.08333333,NA,194.868546577262,0.0398855678975317,NA,NA,NA,NA,NA,NA,5322679,8375629,8412559,9513783,9283592,9071352,8722448,9231249,9292138,NA,NA,NA,7981532,8105494,7860399
194.886113831256,3322802.53018217,986133.833333333,NA,194.886115551736,0.0681162764756684,NA,NA,NA,NA,NA,NA,4097983,4216149,4482455,10599231,11446288,11209472,8906776,10005401,9685362,NA,NA,NA,3875300,4376094,4677815
194.983050134199,3322802.53018217,1119877,NA,194.9830541,NA,3328755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195.021843705921,3322802.53018217,1107208.75,NA,195.021844983246,0.0990815526136584,4197126,5360498,4007820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3324450,NA,NA
195.033265511348,3322802.53018217,1012576.66666667,NA,195.033269386721,0.141734656058347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3725395,3756870,3724378,NA,NA,NA,NA,NA,NA,NA,NA
195.058811535858,3322802.53018217,747906,NA,195.0588155,NA,3470103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195.06388119046,3322802.53018217,1040668.90909091,NA,195.063881837231,0.039292385390903,NA,NA,NA,NA,3444042,NA,NA,3939753,3700203,NA,3608673,NA,NA,3611626,3606980,NA,3784286,3827888,13679157,11480688,11174158
195.066286853521,3322802.53018217,1007975.72727273,195.06628204617,195.066287988469,0.0507550601990029,5669659,3922823,6227873,3711563,NA,NA,NA,NA,NA,NA,3339362,3707733,NA,4682731,4274629,NA,NA,NA,3493430,4275825,4403472
195.102667196079,3322802.53018217,1058872.57894737,195.10266742661,195.102668574626,0.059971707120732,5810988,5120921,5707697,5691996,6307163,5431758,NA,3835323,3831293,NA,3926131,4782950,3324026,4783100,4778453,5219037,4042351,4721857,7154247,5017218,5544226
195.139046794248,3322802.53018217,1033253.72222222,195.13905280705,195.139048504338,0.0345519614725621,22821692,24206250,24311746,6838893,6270316,6666718,3862584,3546572,4257295,5290932,6264964,6040439,5877898,6763532,7690726,NA,NA,NA,8157784,7388818,7266612
195.81052383059,3323689.81372679,1228921.18181818,NA,195.810525862839,0.0406649022392657,NA,NA,NA,NA,NA,NA,7217530,NA,7741261,5729514,6232503,4832436,7834043,8138046,7076633,NA,NA,NA,5667726,5933000,4813439
195.810896697808,3323689.81372679,984528.166666667,NA,195.810898722516,0.0169732261261248,8121466,9473257,7334131,26246050,26984094,26147598,180846976,182091536,184188752,122715368,126122424,124615864,138181056,151092544,152664864,NA,NA,NA,101874576,101941192,104104576
195.812624400477,3323689.81372679,1028964.08333333,NA,195.812626397912,0.0262650986088741,NA,NA,NA,NA,NA,NA,15270267,14941964,15064910,10722539,9435576,8772789,10439100,11660607,13515546,NA,NA,NA,8690574,8753097,8159872
195.938863400112,3323689.81372679,1033235.8125,NA,195.938865382402,0.0251036217087059,18660534,19004710,17717550,13720542,12984025,14187335,4370872,NA,NA,5127462,4655602,3392753,5300726,4793721,4404052,NA,NA,NA,4414409,4438020,3605183
196.097914310663,3323689.81372679,1047575.66666667,NA,196.097916095242,0.0449955804284154,NA,NA,NA,3845160,4779810,3871632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4955155,4634702,4180750
196.133934222395,3323689.81372679,1245501.6,NA,196.13393473945,0.0499788866914999,NA,3372420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3656622,NA,NA,NA,6347812,5402719,6308640
196.134302892389,3323689.81372679,970060.857142857,NA,196.134304639828,0.0105961408867932,64945428,66289028,64813448,46824504,46448436,48905120,45302296,46956452,45678568,66223488,64879180,63667532,58325584,60456404,59964336,37518484,36108332,38239884,119241760,119570528,122454816
196.14237391961,3323689.81372679,1020846.33333333,196.14240764205,196.142374090518,0.343381012989574,NA,3802504,4522378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3561519,NA,NA,NA,NA
196.811355030835,3324577.33420155,1088383.33333333,NA,196.811357362477,0.0674413920430456,NA,NA,NA,NA,NA,NA,3877727,4178153,3717420,NA,4076421,3661457,4203398,4253450,3681512,NA,NA,NA,NA,NA,3347570
196.8340733,3324577.33420155,1056837,NA,196.8340733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3553628,NA,NA,NA,NA
196.865598269483,3324577.33420155,1024653.33333333,NA,196.865600482578,0.0476821167919008,NA,NA,NA,NA,NA,NA,4424570,3331331,NA,3768023,4451230,NA,3965855,3622691,3918081,NA,NA,NA,3403129,3719604,NA
197.06080400199,3324577.33420155,987120,197.06080280705,197.060805501281,0.00724371877692284,21749454,21659458,20060976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197.081938588407,3324577.33420155,1036542.61111111,197.08193204617,197.081940678121,0.0311767587890389,15982296,14958412,15940410,5799411,4450536,3564881,3802083,4356459,4491695,5795644,4832259,7237395,3707907,5543816,5522789,NA,NA,NA,11046366,9843226,8893689
197.118320724464,3324577.33420155,975515.095238095,197.11831742661,197.118322576568,0.0154643902361224,21364456,19906398,20585292,18169348,18563320,18668898,19481588,19898748,20193728,18923342,17406996,18775844,24656916,25231256,24984950,23125564,24000984,22528072,61210096,60424748,61113612
197.137653432413,3324577.33420155,1005311.65,NA,197.137655411738,0.0517953165802367,7261939,8511335,8203092,6270477,6076674,4779371,6931454,5589382,6476234,9191254,7752733,7405358,6347805,8728481,8138111,4267589,NA,3670097,14654968,13541940,15484181
197.154715035366,3324577.33420155,958200.5,197.15470280705,197.154716442667,0.039077058692423,6614779,5707632,6081372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3930624,NA,NA
197.807563000213,3325465.09166973,1167969.83333333,NA,197.807565472827,0.0300109310136378,NA,NA,NA,NA,NA,NA,11126086,10937034,10240782,9371795,9055574,7671921,10042708,10821849,9428664,NA,NA,NA,7237428,6583152,6370919
197.807946204447,3325465.09166973,967661.722222222,NA,197.807948617199,0.0126474144907698,9703477,10510508,10800267,35946312,36782648,34012832,245597504,250315472,249135888,166559888,167869776,166101104,193428816,206799072,206798528,NA,NA,NA,134512432,135037808,136218208
197.809662335755,3325465.09166973,1079720.58333333,NA,197.809664775065,0.0490104572063023,NA,NA,NA,NA,NA,NA,7660872,7099083,8225551,4851860,6079831,5021810,5143893,5697754,6893242,NA,NA,NA,4826933,5684081,4161128
197.818071559743,3325465.09166973,998862,NA,197.818073560258,0.0935216853827828,NA,NA,NA,NA,3596862,NA,NA,NA,NA,NA,NA,NA,3665241,NA,3753661,NA,NA,NA,4271929,5319541,4089452
197.935909813247,3325465.09166973,1037824.16666667,NA,197.935911778512,0.0553918427674594,6004851,5499115,5266631,4839301,5010037,5193435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198.064140575647,3325465.09166973,1046551,198.06415764205,198.0641445,NA,3946673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198.077177075784,3325465.09166973,1062425.21428571,NA,198.077179212119,0.0644626851999416,NA,NA,NA,4837320,6079160,5324573,4036043,4963149,5682065,3391763,4816341,4970739,NA,4014423,3530551,NA,NA,NA,4052916,4797424,5541615
198.113171199489,3325465.09166973,1121288.42857143,NA,198.113173671732,0.105518039840234,4663497,NA,NA,NA,3607240,3430190,NA,3357535,NA,3815716,NA,NA,NA,NA,NA,NA,NA,NA,NA,6050817,4773634
198.113562733649,3325465.09166973,965831.571428571,NA,198.11356466894,0.012480599970191,93552840,96338240,94305560,71335896,77857480,74317616,29115868,28509022,29508514,48333092,46087652,47202564,40205796,42434920,40795976,32866284,33143694,33423884,98140104,96044032,97683200
198.121662310086,3325465.09166973,975340.428571429,198.12167226161,198.121663583535,0.0906472681914217,3438797,NA,3468573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295020,NA,NA,3483538,NA,8540105,8066053,7431942
198.149948247679,3325465.09166973,1006383.9,NA,198.149950141356,0.0395755135344321,10813659,11551059,11140395,6758378,7422682,7872319,5135855,NA,5120949,5828917,6090231,6887702,5639668,4718969,6393689,9457661,10079135,8135198,13492182,15361042,15157012
198.808403602083,3326353.0861946,1042092.9,NA,198.808406577207,0.0438298247881798,NA,NA,NA,NA,NA,NA,5654325,4394162,5442807,4393583,4200238,4301399,6162216,3891886,3877008,NA,NA,NA,NA,4107596,NA
198.8311833,3326353.0861946,1077335,NA,198.8311833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3404630,NA,NA,NA
198.868195838775,3326353.0861946,1058753,NA,198.868195838775,0.0525499730485883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5640504,4357342,5432167,NA,NA,NA
198.940012300628,3326353.0861946,990767.764705882,NA,198.940014304984,0.0358227304439657,NA,NA,NA,12460386,13886541,13336751,3915638,4183283,NA,6955694,7102316,7484055,8777574,7840493,7352527,10821975,9014525,10838920,7643470,7632267,6928550
198.974808591559,3326353.0861946,1155231.33333333,NA,198.97481080197,0.00734581561779672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3663734,3564285,4964575,NA,NA,NA,NA,NA,NA
199.007046572153,3326353.0861946,1009845.68421053,NA,199.007048649048,0.0281977620123971,NA,4455160,NA,15106434,15418477,15687886,10037143,10114324,10356056,12141262,12140428,11219640,9195397,9564940,9916654,7639413,6991132,7807911,8884590,8897962,8653000
199.061191435849,3326353.0861946,1083002.6,199.06119666573,199.06119356419,0.0647271211881154,NA,NA,NA,3389852,3372166,3725543,NA,NA,3526003,NA,NA,NA,3712927,4072230,3576072,NA,NA,NA,4424072,4255173,4092132
199.076458637239,3326353.0861946,1144500.5,199.07645280705,199.076460640496,0.119828095751502,4029086,3910426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199.097578841465,3326353.0861946,984948.578947368,199.09758204617,199.097580957738,0.02132448901287,18088616,16950052,17088232,10539437,9630872,8564984,8677316,11687232,10462597,10089209,10969015,9478884,12943280,13779767,13361433,NA,NA,3957713,33997208,36029908,33687800
199.116916134465,3326353.0861946,1011390,NA,199.116918201843,0.0476294062955677,11223729,10285870,11816688,8942006,7529633,8110338,3419086,NA,3343759,4764419,5509056,5647086,4272057,5266240,3639587,4739494,4367693,NA,11018659,11126239,11376896
199.13396928118,3326353.0861946,1005172.64705882,199.13396742661,199.133971190043,0.0619075483407586,8274618,7754551,7311097,5882303,5153961,4737290,4368343,3790162,NA,3904267,NA,NA,4952001,4350792,5349675,3548589,NA,4199394,11055531,9565671,10881289
199.153302406992,3326353.0861946,955496,NA,199.1533052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3521009,NA
199.170358315183,3326353.0861946,1028053.33333333,199.17035280705,199.170358315183,0.0229644545805198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6224317,3859812,4912115,NA,NA,NA
199.804610382875,3327241.31783947,1157183.625,NA,199.804613350502,0.0453589501498398,NA,NA,NA,NA,NA,NA,6093093,NA,NA,5518414,5329160,5174335,4784383,5854342,6312554,NA,NA,NA,NA,4720426,NA
199.805000365492,3327241.31783947,955602.833333333,NA,199.805002729803,0.0218294205118839,5291011,7586947,4667446,18973440,19883496,18448964,127502632,129009312,126322400,86803536,87326984,88802368,100172032,107185288,108757608,NA,NA,NA,72581872,70682408,72059488
199.816028208201,3327241.31783947,1068879.75,NA,199.816029643028,0.0648769316537429,NA,NA,NA,NA,3597805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3877619,5383983,5286504
199.83769821005,3327241.31783947,834391,NA,199.8376999,NA,NA,NA,NA,3408656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199.851062400933,3327241.31783947,1035970.25,NA,199.851064077641,0.156180142010775,NA,NA,NA,NA,NA,NA,NA,NA,3786489,NA,NA,NA,NA,NA,NA,NA,NA,NA,6423300,5912384,4801146
200.092433526478,3327241.31783947,1127500.92857143,NA,200.092436029527,0.0238325951120402,NA,NA,NA,38486924,36308592,38863564,29378998,29378348,29820784,9200856,7278994,8037581,7659912,7214351,6853364,NA,NA,NA,NA,3563445,4238070
200.092823436748,3327241.31783947,967155.285714286,NA,200.092825773986,0.0217881854961655,11252881,9676049,10256575,863732608,877364864,890995392,718506432,724010816,734758784,167544032,167936400,169051344,148930944,145261840,151094000,9667414,9998082,10982814,67830648,67536824,68619000
200.100938944242,3327241.31783947,1174524.66666667,200.10093688117,200.100940428273,0.042541870597268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3885948,3614649,3715834
200.128826433924,3327241.31783947,1170767.53846154,NA,200.128828317855,0.0392369626036443,6120611,6227236,5886160,5260189,5371522,NA,NA,NA,NA,5838058,NA,6255839,4387225,NA,4834054,NA,NA,5490095,10085258,9287622,9173769
200.129209703501,3327241.31783947,954250.047619048,NA,200.129211526618,0.0126844702405004,134251680,131433760,131301584,105153440,106989184,108364512,51218888,53184316,53675908,99714280,95256992,95323360,79331736,79463712,80511752,103514984,95911696,97551792,202736528,202868672,203393808
200.596232362974,3328129.78718952,1023430,NA,200.5962352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3638733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.756529877577,3328129.78718952,807693,NA,200.7565303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788851,NA,NA,NA,NA,NA,NA
200.866163280189,3328129.78718952,1089659.66666667,NA,200.866163280189,0.0136552095309398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5321904,4274272,5150471,NA,NA,NA
200.916984067744,3328129.78718952,987510,NA,200.916985611077,0.0191299654084701,7104041,6084269,4794952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.937963208691,3328129.78718952,1029954.77777778,NA,200.937964983371,0.0297654552807321,NA,NA,NA,13493540,14731269,13821022,3418975,5073104,4368662,7202419,6742824,6514288,7500572,7775908,8451211,9917648,10612865,11441961,8643858,8743247,8244396
200.986312523683,3328129.78718952,985244.142857143,NA,200.986314413689,0.0176085811068183,11064907,8410832,10433129,17769788,17074204,16213109,11496312,11385064,12871982,14313099,13771584,13764232,15123250,14427835,16376994,6497510,5882007,7423808,20366634,18958694,19311812
201.07685192484,3328129.78718952,984811.55,201.07684666573,201.076853828177,0.0264884554437463,4441720,5777149,4854421,8779112,9136200,9393312,7760806,9058581,8804700,13297335,11330411,12076725,12362590,13289191,14320846,4140302,NA,4814698,27051350,28068242,27593972
201.089857360102,3328129.78718952,1065089,NA,201.0898589,NA,NA,NA,NA,3366254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.092106625756,3328129.78718952,1094597,201.09210280705,201.0921067,NA,NA,4116229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.095797750444,3328129.78718952,1141806.25,NA,201.095799749551,0.0477494404103243,NA,NA,NA,5502321,NA,4246697,NA,3555615,4262245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.09619068863,3328129.78718952,944420.6,NA,201.096192978007,0.0162056814110475,NA,NA,NA,78316912,78940240,78152872,64687024,63080736,64293220,15238848,16180085,14853823,14689127,14550768,14730455,NA,NA,NA,6804831,5165468,7204094
201.112838768965,3328129.78718952,1130197,NA,201.112839856521,0.0534396748343009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4978024,NA,4504839
201.113236149897,3328129.78718952,955275.571428571,201.11323204617,201.113237945776,0.0173261447203178,23144074,20522768,20832934,22603130,22825050,21079218,26905528,27855144,27363694,27870920,28754812,27002568,35799920,36816632,35570912,19268894,16351440,18130812,96241000,95390120,92441864
201.124456258814,3328129.78718952,781825,NA,201.1244575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3573005
201.132577790977,3328129.78718952,958073.380952381,NA,201.132579501008,0.0282041850470851,14034580,13920025,13451952,10593667,12064867,12698811,5850050,6887730,5570936,10888914,10175366,10356433,7242617,8603394,9008361,10593575,11075801,10487684,21120368,20842926,21572880
201.149605978606,3328129.78718952,948343.25,201.14961742661,201.149608864649,0.0180201930348284,4042397,NA,4362936,NA,NA,NA,NA,NA,NA,NA,NA,NA,3505025,NA,NA,NA,NA,NA,4040057,NA,NA
201.478576768485,3328129.78718952,884262,NA,201.4785807,NA,3408705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.802038935195,3329018.49395773,986381.333333333,NA,201.802040860385,0.0187543135768048,NA,NA,NA,5142218,4129190,3595771,29396246,29280898,28658376,20867098,21365964,21514272,23807164,25135172,25806382,NA,NA,NA,16549560,17115894,16584302
201.915428010082,3329018.49395773,950761.333333333,NA,201.915429474981,0.018626026498955,13174811,11905187,11101225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202.05097190297,3329018.49395773,954023.166666667,NA,202.050973912562,0.0103676540120182,NA,NA,NA,48793412,47254048,49907316,13389204,14355199,13708101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
