"mz","MDL_3.7","ResPow","refe","m1","SE","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-6_1_21280.csv","Sample5_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-8_1_21306.csv","Sample6_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_02_1-2-6_1_21290.csv","Sample7_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_02_1-2-8_1_21314.csv","Sample8_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-6_1_21298.csv","Sample9_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-8_1_21324.csv"
432.030674088446,3583792.15865927,481359,NA,432.03068430412,0.077112082871952,NA,NA,NA,7790059,NA,7312123,NA,7508265,NA
432.093641680471,3583792.15865927,492331,NA,432.093650124818,0.207479818994428,NA,NA,NA,3849727,NA,NA,NA,3785020,NA
432.130021841513,3583792.15865927,467108.333333333,NA,432.130032141661,0.00256399192516848,NA,NA,NA,9690634,NA,9155353,NA,7418184,NA
432.138091929488,3583792.15865927,474271,432.13810997897,432.13810216814,0.0840155492680739,NA,NA,NA,6913549,NA,6066972,NA,5452106,NA
432.141195400276,3583792.15865927,459656.666666667,NA,432.141205518587,0.052237388703113,NA,NA,NA,8715790,NA,6484765,NA,7213387,NA
432.16639037293,3583792.15865927,464638,NA,432.166400370669,0.0804934538969944,NA,NA,NA,8314390,NA,5698341,NA,7786835,NA
432.169469584077,3583792.15865927,526872,NA,432.1694833,NA,NA,NA,NA,NA,NA,4330278,NA,NA,NA
432.174546364084,3583792.15865927,509046.5,432.17449535941,432.174556786023,0.0162383308194297,NA,NA,NA,NA,NA,5903143,NA,5271894,NA
432.177692063135,3583792.15865927,490854,NA,432.177699,NA,NA,NA,NA,NA,NA,NA,NA,3838295,NA
432.185560530409,3583792.15865927,555266,NA,432.1855704,NA,NA,NA,NA,6487580,NA,NA,NA,NA,NA
432.187356479242,3583792.15865927,443436.333333333,NA,432.187366641599,0.00743774286007244,NA,NA,NA,154459680,NA,146330416,NA,147640672,NA
432.197004709494,3583792.15865927,464461,NA,432.197014915149,0.0301202114356886,NA,NA,NA,14769695,NA,13701934,NA,12620125,NA
432.203724307965,3583792.15865927,445122,NA,432.203726373132,0.0374104748993417,28998800,31916184,31491152,NA,NA,NA,NA,NA,NA
432.250384603682,3583792.15865927,449227,NA,432.250394769097,0.00318227904772692,NA,NA,NA,52616752,NA,51106624,NA,49009004,NA
432.694225833879,3584460.6209905,447860,NA,432.694225833879,0.0303960287142608,NA,NA,NA,NA,5551012,NA,NA,NA,4605402
432.907109876288,3584460.6209905,524641.5,NA,432.907121549982,0.0580676899199599,NA,NA,NA,3698430,NA,4920330,NA,NA,NA
433.068107889815,3584460.6209905,439834,NA,433.068117692265,0.0942889971775913,NA,NA,NA,7069489,NA,4584508,NA,4551277,NA
433.072500131555,3584460.6209905,497472,NA,433.0725066,NA,NA,NA,NA,NA,NA,NA,NA,3719790,NA
433.075165881641,3584460.6209905,484552,NA,433.075177347364,0.10771536306192,NA,NA,NA,4161331,NA,4019262,NA,NA,NA
433.077594325052,3584460.6209905,497332,433.07763438309,433.077604033012,0.0892569782063613,NA,NA,NA,4820788,NA,4564030,NA,5452400,NA
433.088884686274,3584460.6209905,496579,NA,433.0888943,NA,NA,NA,NA,3710776,NA,NA,NA,NA,NA
433.111620184617,3584460.6209905,426322,NA,433.111629931732,0.12936663429963,NA,NA,NA,9068351,NA,7033929,NA,7582331,NA
433.11401948819,3584460.6209905,442255.333333333,433.11401976353,433.114029303089,0.00537920262155083,NA,NA,NA,35381056,NA,35148872,NA,33870460,NA
433.125283878924,3584460.6209905,455466.666666667,NA,433.125293725659,0.00916774685110527,NA,NA,NA,12246851,NA,12915789,NA,11702911,NA
433.135236699377,3584460.6209905,427006,433.13514900265,433.1352463,NA,NA,NA,NA,3641158,NA,NA,NA,NA,NA
433.148142703007,3584460.6209905,436633,NA,433.1481523,NA,NA,NA,NA,4611914,NA,NA,NA,NA,NA
433.150411532832,3584460.6209905,444618.666666667,433.15040514397,433.150421323564,0.00361542791211727,NA,NA,NA,58122060,NA,56546388,NA,55366280,NA
433.16166596506,3584460.6209905,477097.666666667,NA,433.161675778594,0.0238464529076965,NA,NA,NA,11075406,NA,10032216,NA,9302666,NA
433.171433893094,3584460.6209905,483661,433.17153438309,433.1714472,NA,NA,NA,NA,NA,NA,4408412,NA,NA,NA
433.186752822703,3584460.6209905,459098.333333333,433.18679052441,433.186762637309,0.00627338497226051,NA,NA,NA,34660184,NA,33477728,NA,30560914,NA
433.190662131509,3584460.6209905,443838,NA,433.190671899138,0.00818574889029162,NA,NA,NA,38657880,NA,37966944,NA,37671572,NA
433.207077750939,3584460.6209905,461923.666666667,NA,433.207079888732,0.119241008953586,6372686,6045990,7070934,NA,NA,NA,NA,NA,NA
433.223197217689,3584460.6209905,486419,433.22317590485,433.223207017507,0.131356129309496,NA,NA,NA,7495522,NA,5502060,NA,4924062,NA
433.253734195443,3584460.6209905,469330,NA,433.253743964571,0.0105645731416245,NA,NA,NA,13573995,NA,11424885,NA,10703527,NA
434.109303501387,3585130.03953312,435455.666666667,NA,434.109313030445,0.118097931145853,NA,NA,NA,9969785,NA,10278271,NA,8197044,NA
434.11739264218,3585130.03953312,447302.333333333,434.11737459853,434.117402055194,0.12466225703454,NA,NA,NA,7372924,NA,7935361,NA,7730102,NA
434.120549252196,3585130.03953312,454013,NA,434.120558833977,0.0677919431060591,NA,NA,NA,7520381,NA,7173506,NA,5125047,NA
434.128592573138,3585130.03953312,474034.5,NA,434.128600198767,0.122491308616265,NA,NA,NA,4034687,NA,NA,NA,4076474,NA
434.145648942803,3585130.03953312,466727.333333333,NA,434.145658366832,0.0735724245859415,NA,NA,NA,15196292,NA,14456202,NA,13505471,NA
434.153748618508,3585130.03953312,463397.333333333,434.15375997897,434.153758067018,0.0419631454867286,NA,NA,NA,14426247,NA,14914956,NA,13308866,NA
434.156843499717,3585130.03953312,478778.333333333,NA,434.156852919758,0.0531611031480844,NA,NA,NA,8749192,NA,8238478,NA,7689155,NA
434.182085118852,3585130.03953312,492291.333333333,NA,434.182094629762,0.0623391098053876,NA,NA,NA,5841040,NA,7132565,NA,5641163,NA
434.190163566333,3585130.03953312,468500.333333333,434.19014535941,434.190172949541,0.0226590969106001,NA,NA,NA,8331411,NA,7493016,NA,7287757,NA
434.193435689278,3585130.03953312,341849,NA,434.193445,NA,NA,NA,NA,4496532,NA,NA,NA,NA,NA
434.194024601302,3585130.03953312,438573.333333333,NA,434.194033892767,0.0678454516344933,NA,NA,NA,4796564,NA,3904921,NA,4449231,NA
434.219347132589,3585130.03953312,439293.333333333,NA,434.219349527286,0.0522285334500305,8011278,6504886,6776160,NA,NA,NA,NA,NA,NA
434.749170449335,3585800.41862128,456494.833333333,NA,434.749171945837,0.0686052797550133,21151348,19087874,17712552,NA,5633292,NA,7117648,NA,5797691
434.904146468788,3585800.41862128,471772.666666667,NA,434.904155667211,0.100971663863195,NA,NA,NA,3682676,NA,6096502,NA,5137582,NA
435.05172352015,3585800.41862128,500500,NA,435.051729,NA,NA,NA,NA,NA,NA,NA,NA,4097245,NA
435.090917352123,3585800.41862128,476124.666666667,NA,435.090926144777,0.100003753305754,NA,NA,NA,4690351,NA,3684017,NA,5448937,NA
435.093277574467,3585800.41862128,452359.333333333,435.09328438309,435.093286581117,0.0233254679395412,NA,NA,NA,23454128,NA,22337202,NA,22861034,NA
435.10446362283,3585800.41862128,448481.666666667,NA,435.104472556271,0.0989155471693432,NA,NA,NA,8593843,NA,8361653,NA,9598189,NA
435.127462217094,3585800.41862128,376396,NA,435.127469279878,0.000944182945290131,NA,NA,NA,3951034,NA,NA,NA,6018293,NA
435.129659232086,3585800.41862128,438476.666666667,435.12966976353,435.129668264206,0.0176916757937866,NA,NA,NA,88531384,NA,85513920,NA,81843448,NA
435.140922143579,3585800.41862128,456772,NA,435.140931236641,0.0161798557702272,NA,NA,NA,18031038,NA,18667200,NA,15979769,NA
435.148974643673,3585800.41862128,505908,NA,435.1489837,NA,NA,NA,NA,3703233,NA,NA,NA,NA,NA
435.154191685331,3585800.41862128,384772,NA,435.1541905,NA,NA,3762748,NA,NA,NA,NA,NA,NA,NA
435.164196147645,3585800.41862128,590626,NA,435.1642052,NA,NA,NA,NA,4063686,NA,NA,NA,NA,NA
435.166069299534,3585800.41862128,442423.666666667,435.16605514397,435.166078295807,0.00941586696046848,NA,NA,NA,84992456,NA,82499272,NA,81974528,NA
435.177292469779,3585800.41862128,502784.333333333,NA,435.177301731854,0.114284206325826,NA,NA,NA,6857162,NA,7067340,NA,4375812,NA
435.202417303258,3585800.41862128,445121,435.20244052441,435.202426256611,0.00567814500934517,NA,NA,NA,28533202,NA,27416276,NA,28628236,NA
435.9609668,3586471.76250988,487402,NA,435.9609668,NA,NA,NA,NA,NA,NA,NA,NA,NA,3921934
436.08850588968,3586471.76250988,527950,NA,436.088514443763,0.162960558211968,NA,NA,NA,4154090,NA,3942377,NA,4621860,NA
436.096681638866,3586471.76250988,485286.333333333,436.09663921809,436.096690289951,0.179537954463054,NA,NA,NA,5276397,NA,3749867,NA,3786279,NA
436.124940051243,3586471.76250988,453831.666666667,NA,436.124948628402,0.0314730967178953,NA,NA,NA,18588406,NA,16406516,NA,18208304,NA
436.133057374201,3586471.76250988,437965,436.13302459853,436.133066065612,0.0585834353017923,NA,NA,NA,18080504,NA,20240374,NA,18322994,NA
436.13615639323,3586471.76250988,464480.333333333,NA,436.136165107966,0.0168550395970582,NA,NA,NA,7021305,NA,7313400,NA,6370867,NA
436.144213184352,3586471.76250988,501098,NA,436.1442253,NA,NA,NA,NA,NA,NA,4081658,NA,NA,NA
436.161340076896,3586471.76250988,490942.333333333,NA,436.161348701059,0.0238471604325145,NA,NA,NA,13755137,NA,12867583,NA,12883515,NA
436.169379983766,3586471.76250988,451518,436.16940997897,436.169388596512,0.0437969062772572,NA,NA,NA,20112132,NA,19552258,NA,19813950,NA
436.172476534715,3586471.76250988,450070.5,NA,436.172483466541,0.0346320555239257,NA,NA,NA,4055813,NA,NA,NA,3610175,NA
436.197670214372,3586471.76250988,493029.333333333,NA,436.197678776484,0.005996952826938,NA,NA,NA,3777293,NA,3942411,NA,4249159,NA
436.205773486059,3586471.76250988,431238,436.20579535941,436.20578218121,0.110369057339145,NA,NA,NA,7594767,NA,8042510,NA,6936137,NA
436.224169894667,3586471.76250988,431273.333333333,NA,436.224178451867,0.27084161974571,NA,NA,NA,4162325,NA,3868691,NA,4167247,NA
436.659826232315,3587144.07512585,469793,NA,436.659826232315,0.136358635039808,NA,NA,NA,NA,7009890,NA,4574368,NA,7379082
436.746223668257,3587144.07512585,479188.666666667,NA,436.746225202024,0.0757159664701109,19693560,17744676,16959164,NA,5338738,NA,5323952,NA,4298905
436.836610875247,3587144.07512585,459624,NA,436.83662,NA,4771851,NA,NA,NA,NA,NA,NA,NA,NA
437.072480429642,3587144.07512585,439752,437.07254900265,437.072488678233,0.0578815016649898,NA,NA,NA,6693922,NA,5982494,NA,6485852,NA
437.107225766965,3587144.07512585,347640,NA,437.1072303,NA,NA,NA,NA,NA,NA,NA,NA,3831655,NA
437.108958745796,3587144.07512585,430797.333333333,437.10893438309,437.108967021543,0.00594289740708828,NA,NA,NA,59171884,NA,61135144,NA,61396840,NA
437.12021508741,3587144.07512585,449984,NA,437.120223398674,0.0565835933471127,NA,NA,NA,13558833,NA,13326636,NA,12605291,NA
437.128297954781,3587144.07512585,484920,NA,437.12830621451,0.143609436873345,NA,NA,NA,3765299,NA,3615023,NA,3704686,NA
437.145298064585,3587144.07512585,438512.333333333,437.14531976353,437.145306358461,0.000868616321219299,NA,NA,NA,127722552,NA,128637240,NA,123131760,NA
437.156535467023,3587144.07512585,466874,NA,437.156543753944,0.0321148456795118,NA,NA,NA,13296700,NA,12114232,NA,11736950,NA
437.164634376544,3587144.07512585,346077,NA,437.1646461,NA,NA,NA,NA,NA,NA,3713339,NA,NA,NA
437.181699490921,3587144.07512585,442448,437.18170514397,437.181707741151,0.00793597196444025,NA,NA,NA,73000008,NA,70113600,NA,70768512,NA
437.21810332942,3587144.07512585,452169.333333333,437.21809052441,437.218111535048,0.0474771519417188,NA,NA,NA,14705744,NA,12753227,NA,13670282,NA
438.104201916763,3587817.36031654,455069.666666667,NA,438.104209927289,0.0502847646815061,NA,NA,NA,11855209,NA,9738850,NA,8788132,NA
438.112307563844,3587817.36031654,451104,438.11228921809,438.112315482951,0.0506726846636912,NA,NA,NA,13346155,NA,12393061,NA,12736678,NA
438.115396904976,3587817.36031654,539777,NA,438.115401,NA,NA,NA,NA,NA,NA,NA,NA,3754151,NA
438.123499631269,3587817.36031654,457333,NA,438.123511,NA,NA,NA,NA,NA,NA,4487785,NA,NA,NA
438.140522258491,3587817.36031654,452819.333333333,NA,438.140530169217,0.0105332050434548,NA,NA,NA,20620660,NA,19716718,NA,20158640,NA
438.148647061642,3587817.36031654,440995.666666667,438.14867459853,438.148654963183,0.01543416366711,NA,NA,NA,29549942,NA,29153904,NA,30005426,NA
438.151790290271,3587817.36031654,463189.5,NA,438.15179649635,0.133846769690658,NA,NA,NA,3646840,NA,NA,NA,3590323,NA
438.1769445078,3587817.36031654,434190,NA,438.176952459549,0.0832753803876603,NA,NA,NA,9659776,NA,9353849,NA,8779963,NA
438.18507735368,3587817.36031654,446325.333333333,438.18505997897,438.185085250095,0.0350906148486755,NA,NA,NA,17048962,NA,16308860,NA,16652477,NA
438.221409673657,3587817.36031654,405035,438.22144535941,438.221419465246,0.240638805776984,NA,NA,NA,4306318,NA,4029063,NA,NA,NA
438.656920628355,3588491.62193259,464200.333333333,NA,438.656920628355,0.114590674652196,NA,NA,NA,NA,7739342,NA,7224837,NA,6969839
438.7402684,3588491.62193259,427200,NA,438.7402684,NA,NA,NA,NA,NA,3790813,NA,NA,NA,NA
438.743243908403,3588491.62193259,430694,NA,438.743245772134,0.149946233417902,4813190,5997643,6940629,NA,NA,NA,NA,NA,NA
438.83371373243,3588491.62193259,453125.5,NA,438.833718072505,0.0792160147882522,4985240,3789912,NA,NA,NA,NA,NA,NA,NA
438.924066281035,3588491.62193259,443332.333333333,NA,438.924073953753,0.00698056339699147,NA,NA,NA,40887916,NA,38329188,NA,37804456,NA
439.088216892953,3588491.62193259,449379.333333333,439.08819900265,439.08822454347,0.0281057648693062,NA,NA,NA,18376354,NA,20487066,NA,18815454,NA
439.099644219919,3588491.62193259,509055,NA,439.0996479,NA,NA,NA,NA,NA,NA,NA,NA,3844577,NA
439.113992425924,3588491.62193259,487692,NA,439.1139961,NA,NA,NA,NA,NA,NA,NA,NA,3963366,NA
439.116412704169,3588491.62193259,325614,NA,439.1164208,NA,NA,NA,NA,4249259,NA,NA,NA,NA,NA
439.12456917575,3588491.62193259,436158,439.12458438309,439.124576805795,0.0137285288138964,NA,NA,NA,103343792,NA,100588456,NA,95082984,NA
439.135781417819,3588491.62193259,458555.666666667,NA,439.135789132951,0.0412905601909402,NA,NA,NA,11904689,NA,11951016,NA,9796076,NA
439.143884262542,3588491.62193259,434989,NA,439.143891856858,0.159442962841462,NA,NA,NA,5461683,NA,4127659,NA,4225519,NA
439.159087044678,3588491.62193259,606094,NA,439.1590907,NA,NA,NA,NA,NA,NA,NA,NA,3983860,NA
439.160959907303,3588491.62193259,432989.333333333,439.16096976353,439.160967511206,0.00452979529824294,NA,NA,NA,108324536,NA,107010992,NA,103209464,NA
439.172240350098,3588491.62193259,509023,NA,439.172244,NA,NA,NA,NA,NA,NA,NA,NA,4192760,NA
439.180478609144,3588491.62193259,436189,NA,439.1804896,NA,NA,NA,NA,NA,NA,3648438,NA,NA,NA
439.197378282624,3588491.62193259,444393,439.19735514397,439.197385842657,0.00521258967627007,NA,NA,NA,34039492,NA,31808444,NA,32463360,NA
439.233873475345,3588491.62193259,489306,439.23374052441,439.2338771,NA,NA,NA,NA,NA,NA,NA,NA,3590668,NA
439.244886279882,3588491.62193259,485439.666666667,NA,439.244891515346,0.347801941722581,3883499,NA,3991580,3692243,NA,NA,NA,NA,NA
439.927430098983,3589166.86382796,446269,NA,439.927437394633,0.0895964931165732,NA,NA,NA,6129581,NA,7011491,NA,7256809,NA
439.929974976335,3589166.86382796,472371,NA,439.9299736,NA,NA,NA,4143230,NA,NA,NA,NA,NA,NA
440.091597893917,3589166.86382796,472886.666666667,440.09155383765,440.091605204085,0.193077663712801,NA,NA,NA,4409313,NA,4201687,NA,4037406,NA
440.119821238427,3589166.86382796,452575,NA,440.119828639218,0.0369814250705844,NA,NA,NA,13232106,NA,13802720,NA,11246375,NA
440.120919606644,3589166.86382796,479290,NA,440.1209288,NA,4215452,NA,NA,NA,NA,NA,NA,NA,NA
440.127914366828,3589166.86382796,446671.666666667,440.12793921809,440.127921607077,0.00777050570374615,NA,NA,NA,21260268,NA,19782882,NA,20831018,NA
440.156201099042,3589166.86382796,448052.333333333,NA,440.156208408166,0.00420369864316953,NA,NA,NA,12330997,NA,11197675,NA,10517298,NA
440.164320439776,3589166.86382796,435920.666666667,440.16432459853,440.164327718202,0.0391799527904901,NA,NA,NA,24242168,NA,24435950,NA,23583540,NA
440.192656767466,3589166.86382796,461259,NA,440.19266,NA,NA,NA,NA,NA,NA,NA,NA,4082494,NA
440.200757133019,3589166.86382796,473653.333333333,440.20070997897,440.200764435224,0.0982713438584061,NA,NA,NA,7743492,NA,8412410,NA,7617345,NA
440.219110985297,3589166.86382796,480332,NA,440.219120190985,0.0239604609095701,NA,NA,NA,4732937,NA,4209920,NA,NA,NA
440.6538810618,3589843.08985992,466391.666666667,NA,440.6538810618,0.0544249447205696,NA,NA,NA,NA,5081407,NA,4992878,NA,4508508
440.679742802424,3589843.08985992,461065.833333333,NA,440.679744534846,0.0795079117801609,4121358,NA,3864809,4589724,17267012,NA,19496818,NA,16857952
440.92113553427,3589843.08985992,440554,NA,440.921142562108,0.0102819145560764,NA,NA,NA,39512296,NA,36855264,NA,36723752,NA
441.103876021623,3589843.08985992,437497.333333333,441.10384900265,441.103883009369,0.0310517041647043,NA,NA,NA,32434466,NA,31972888,NA,30760034,NA
441.114988640545,3589843.08985992,485414,NA,441.1149915,NA,NA,NA,NA,NA,NA,NA,NA,4574310,NA
441.11670855585,3589843.08985992,444531,NA,441.1167189,NA,NA,NA,NA,NA,NA,3702301,NA,NA,NA
441.119089716995,3589843.08985992,481761,441.11910514397,441.11909618943,0.287231702966845,NA,NA,NA,NA,NA,3874333,NA,4443239,NA
441.132112045429,3589843.08985992,438112.5,NA,441.132118797002,0.170210509208203,NA,NA,NA,NA,NA,4275746,NA,3619947,NA
441.140207551632,3589843.08985992,436950.333333333,441.14023438309,441.140214519318,0.0112935965683034,NA,NA,NA,83945776,NA,82697768,NA,80600176,NA
441.151470177907,3589843.08985992,459202,NA,441.151477122182,0.132143377507305,NA,NA,NA,4430130,NA,3898920,NA,3992689,NA
441.155459360217,3589843.08985992,527079,441.15549052441,441.155466132613,0.065623422838203,NA,NA,NA,4213044,NA,3952169,NA,5119091,NA
441.166929446084,3589843.08985992,392172,NA,441.1669371,NA,NA,NA,NA,4225335,NA,NA,NA,NA,NA
441.168195062046,3589843.08985992,242759,NA,441.1681979,NA,NA,NA,NA,NA,NA,NA,NA,3696759,NA
441.176621684641,3589843.08985992,436980.333333333,441.17661976353,441.176628645086,0.00370108349923901,NA,NA,NA,48752956,NA,48422448,NA,46849144,NA
441.213036476325,3589843.08985992,440433,441.21300514397,441.213043371417,0.0529661461886086,NA,NA,NA,8317254,NA,9141819,NA,9403525,NA
441.924505914564,3590520.30388906,481557.666666667,NA,441.92451247496,0.158657041863114,NA,NA,NA,4717097,NA,5005086,NA,6094185,NA
441.926970569218,3590520.30388906,505311.5,NA,441.926969277067,0.00723415686264876,NA,3982891,3803550,NA,NA,NA,NA,NA,NA
442.099005437354,3590520.30388906,423453,NA,442.0990079,NA,NA,NA,NA,NA,NA,NA,NA,3988897,NA
442.107216363435,3590520.30388906,455596.666666667,442.10720383765,442.107222952959,0.0675637221532107,NA,NA,NA,7801443,NA,6119256,NA,7044516,NA
442.118767729877,3590520.30388906,408382.5,NA,442.118771739182,0.124173282726458,3617846,3634761,NA,NA,NA,NA,NA,NA,NA
442.135487492827,3590520.30388906,426859.666666667,NA,442.135494099489,0.0470177080019657,NA,NA,NA,7105132,NA,7577441,NA,7888301,NA
442.13652720367,3590520.30388906,440501.666666667,NA,442.13652932835,0.0731970998110337,6693946,7341643,7145917,NA,NA,NA,NA,NA,NA
442.14357198193,3590520.30388906,447251.666666667,442.14358921809,442.143578658593,0.0228587247028502,NA,NA,NA,17787502,NA,17735524,NA,16866736,NA
442.150681586123,3590520.30388906,474383,NA,442.150686669681,0.189972953469467,NA,NA,NA,4471409,NA,NA,NA,3595698,NA
442.161970927593,3590520.30388906,521592.333333333,NA,442.161977448789,0.141156439994173,NA,NA,NA,4061812,NA,3690346,NA,4427189,NA
442.17173968336,3590520.30388906,444237,NA,442.1717497,NA,NA,NA,NA,NA,NA,3960685,NA,NA,NA
442.179954943236,3590520.30388906,444656,442.17997459853,442.179961502708,0.0567255770231836,NA,NA,NA,11635322,NA,11624303,NA,12852667,NA
442.244518862285,3590520.30388906,475622,NA,442.2445281,NA,4133968,NA,NA,NA,NA,NA,NA,NA,NA
442.676785672486,3591198.50977931,451341.333333333,NA,442.676787576548,0.0469258371938448,10577066,8496798,9619979,6613785,42957500,5496846,44335328,4791899,45382868
442.797057842211,3591198.50977931,443099.5,NA,442.797062096851,0.112014560292422,4457667,3729073,NA,NA,NA,NA,NA,NA,NA
442.91820263139,3591198.50977931,465029.333333333,NA,442.918209053942,0.0712667952826644,NA,NA,NA,11692901,NA,11051099,NA,10935976,NA
443.083059511898,3591198.50977931,454471,443.08311362221,443.083065508369,0.082631550010008,NA,NA,NA,NA,NA,4030607,NA,3653341,NA
443.096063813606,3591198.50977931,424597.5,NA,443.096068636499,0.075491325562415,NA,NA,NA,4737950,NA,NA,NA,3690210,NA
443.098326537312,3591198.50977931,505945,443.09836976353,443.0983338,NA,NA,NA,NA,3865503,NA,NA,NA,NA,NA
443.111439439304,3591198.50977931,451499,NA,443.111447902086,0.0629893908824087,NA,NA,NA,4406179,NA,3952792,NA,NA,NA
443.119507834787,3591198.50977931,436183.666666667,443.11949900265,443.119514180051,0.0229013496190573,NA,NA,NA,25750438,NA,27943066,NA,27483882,NA
443.134774608497,3591198.50977931,439105.666666667,443.13475514397,443.1347808508,0.094003517725009,NA,NA,NA,10980266,NA,9216160,NA,11001582,NA
443.146062246195,3591198.50977931,428789.5,NA,443.146068396307,0.0715093864075747,NA,NA,NA,NA,NA,5472420,NA,4128498,NA
443.147809364838,3591198.50977931,468673,NA,443.147814066359,0.240489535579858,NA,NA,NA,4066223,NA,NA,NA,3727090,NA
443.155884554607,3591198.50977931,429389,443.15588438309,443.155890954248,0.0120501250793203,NA,NA,NA,34696112,NA,37019816,NA,33349364,NA
443.171113573936,3591198.50977931,461815.333333333,443.17114052441,443.171119915981,0.0678861350902021,NA,NA,NA,10619830,NA,10641579,NA,10460922,NA
443.192234192187,3591198.50977931,463671.333333333,443.19226976353,443.192240463389,0.080128218688524,NA,NA,NA,10382269,NA,11264178,NA,11902720,NA
443.207537434396,3591198.50977931,509007,443.20752590485,443.20754599754,0.106952144314159,NA,NA,NA,3890114,NA,5218487,NA,NA,NA
443.255169911606,3591198.50977931,457376.666666667,NA,443.25517637403,0.11298864111755,NA,NA,NA,5012433,NA,4677831,NA,3792661,NA
443.962098604434,3591877.71139793,456235.8,NA,443.962100135857,0.0499651502130317,10167735,10323813,10250952,NA,NA,NA,4055502,NA,5066181
444.114582266412,3591877.71139793,406462,NA,444.1145839,NA,NA,NA,NA,NA,NA,NA,NA,3997738,NA
444.122823851855,3591877.71139793,428787,444.12285383765,444.122830035814,0.0762221444689546,NA,NA,NA,5631206,NA,6963676,NA,5513260,NA
444.129986378598,3591877.71139793,429296.666666667,NA,444.129992289204,0.0523824975237614,NA,NA,NA,4898024,NA,4686302,NA,5664815,NA
444.134411203065,3591877.71139793,394476,NA,444.134413289736,0.0666481542627057,7079387,8030080,7932642,NA,NA,NA,NA,NA,NA
444.138036376217,3591877.71139793,490551,444.13810997897,444.138038,NA,NA,NA,NA,NA,NA,NA,NA,3932209,NA
444.141229693198,3591877.71139793,459414.666666667,NA,444.141235786455,0.111062935811519,NA,NA,NA,5893356,NA,5824994,NA,5435442,NA
444.151282238516,3591877.71139793,358783,NA,444.151287640887,0.200149903394013,NA,NA,NA,NA,NA,3600869,NA,4094005,NA
444.152141263671,3591877.71139793,485212,NA,444.152143111961,0.126153048526647,3839455,NA,4041444,NA,NA,NA,4153841,NA,5365224
444.15927637181,3591877.71139793,462508,444.15923921809,444.159282428031,0.0377005707471454,NA,NA,NA,6810866,NA,8167912,NA,7626808,NA
444.16636420184,3591877.71139793,431311,NA,444.166370289898,0.0580593632731006,NA,NA,NA,5700852,NA,4764138,NA,4608058,NA
444.167427089592,3591877.71139793,449373,NA,444.1674257,NA,NA,NA,4721383,NA,NA,NA,NA,NA,NA
444.169591715864,3591877.71139793,448188,NA,444.16959780982,0.0395998964193395,NA,NA,NA,17689844,NA,16687595,NA,15540283,NA
444.174581869249,3591877.71139793,512061,444.17449535941,444.1745913,NA,NA,NA,NA,NA,NA,3596780,NA,NA,NA
444.177606647668,3591877.71139793,447063.5,NA,444.177611054117,0.121218983523165,NA,NA,NA,4603128,NA,NA,NA,4112446,NA
444.205908598513,3591877.71139793,431605.666666667,NA,444.205914637051,0.00873989644726344,NA,NA,NA,117894400,NA,118022648,NA,115269704,NA
444.250486190538,3591877.71139793,493982,NA,444.2504956,NA,NA,NA,NA,NA,NA,3641861,NA,NA,NA
444.260273435297,3591877.71139793,485462,NA,444.260272133271,0.0659265380566455,NA,3934100,4303604,NA,NA,NA,NA,NA,NA
444.673855404444,3592557.91236817,441855.222222222,NA,444.67385710466,0.0652533610341035,11019853,12142548,9390898,5021078,51477560,6742668,49250900,6824158,50953804
444.789410272103,3592557.91236817,478733.333333333,NA,444.789412590837,0.0282876060882271,8201829,7129062,8072003,NA,NA,NA,NA,NA,NA
445.034748254357,3592557.91236817,492164,NA,445.0347495,NA,NA,NA,NA,NA,NA,NA,NA,4006226,NA
445.098756157124,3592557.91236817,516048,445.09876362221,445.098760118452,0.144493666972967,NA,NA,NA,4025885,NA,NA,NA,4534631,NA
445.111660168178,3592557.91236817,439637,NA,445.111666066239,0.0491074047083558,NA,NA,NA,5672482,NA,6136601,NA,4940139,NA
445.114019230078,3592557.91236817,456133,445.11401976353,445.114025037826,0.0339906700712412,NA,NA,NA,14315042,NA,14131993,NA,13115756,NA
445.125287721522,3592557.91236817,479860,NA,445.125293439793,0.0336909198235944,NA,NA,NA,6426150,NA,6726429,NA,6898032,NA
445.127142164008,3592557.91236817,493870.5,NA,445.127147132396,0.213114418287309,NA,NA,NA,NA,NA,3937054,NA,4895088,NA
445.135120806685,3592557.91236817,458615,445.13514900265,445.135126527067,0.0127252209341863,NA,NA,NA,12004905,NA,11658016,NA,12099955,NA
445.148186437441,3592557.91236817,458502,NA,445.1481933,NA,NA,NA,NA,3919405,NA,NA,NA,NA,NA
445.150377387685,3592557.91236817,435314.666666667,445.15040514397,445.150383142214,0.0214835682382835,NA,NA,NA,27586094,NA,25846564,NA,25715064,NA
