"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample8_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample9_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample10_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample11_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample12_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample13_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample14_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample15_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv"
0,345.228298184324,0.1065806,346.235537714,"C_18 H_34 O_6","C18H34O6","C_18 H_33 O_6",1,18,1.889,0.333,18,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688463.52123766,632962.25,345.228302500552,0.25001500006543,4,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,NA,NA,NA,2696064,NA,NA,NA,3980774,4382478,3449709,NA,NA,NA,NA,NA,NA
-1,345.247606312309,0.0167795,346.254876934,"C_17 H_35 O_5 N_1 C13_1","C18H35NO5","C_17 H_34 O_5 N_1 C13_1",3,18,1.944,0.278,17,35,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688463.52123766,613278.166666667,345.247609297427,0.0767659133345442,6,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.21,117.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.808514443225,NA,NA,NA,134,FALSE,NA,NA,NA,2755458,NA,NA,NA,3309031,4230928,3046255,NA,2780325,3364684,NA,NA,NA
-1,345.283931464824,0.1571481,346.291262315,"C_18 H_39 O_4 N_1 C13_1","C19H39NO4","C_18 H_38 O_4 N_1 C13_1",6,19,2.053,0.211,18,39,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688463.52123766,520318,345.283936650164,0.0483790148364722,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,521.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.168289735891,NA,NA,NA,95,FALSE,NA,NA,NA,NA,NA,NA,NA,3286507,2991892,2823027,NA,NA,NA,NA,NA,NA
0,346.259894434872,0.0035506,347.267172099,"C_18 H_37 O_5 N_1","C18H37NO5","C_18 H_36 O_5 N_1",2,18,2.056,0.278,18,37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688695.98808066,613892.777777778,346.259896534182,0.0784341811739161,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,FALSE,NA,4683629,4769457,5575637,NA,NA,NA,9956930,9211767,8721363,4602888,6546640,5699477,NA,NA,NA
0,350.194921172667,0.3604761,351.202071004,"C_23 H_29 N_1 S_1","C23H29NS","C_23 H_28 N_1 S_1",2,23,1.261,0,23,29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689626.40745185,574699.5,350.194929302277,0.0200714044611304,2,0.38,0.38,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2849009,3196226,NA,NA,NA,NA,NA,NA
0,350.306410721891,0.1169582,351.313728242,"C_22 H_41 O_2 N_1","C22H41NO2","C_22 H_40 O_2 N_1",1,22,1.864,0.091,22,41,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689626.40745185,685328,350.306410721891,0.0310854842891853,2,0,0.05,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3395079,NA,3094995
0,350.92731677481,0.4766397,351.934760952,"C_13 H_4 O_8 S_2","C13H4O8S2","C_13 H_3 O_8 S_2",1,13,0.308,0.615,13,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689626.40745185,467205.5,350.92731677481,0.178526030311331,2,0.67,0.86,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2793014,NA,3293719
0,351.228969834215,0.1129412,352.236206484,"C_19 H_32 O_4 N_2","C19H32N2O4","C_19 H_31 O_4 N_2",2,19,1.684,0.211,19,32,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689859.14672282,571462,351.228978456496,0.105148099880055,2,0,0.07,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,FALSE,NA,NA,NA,NA,NA,NA,NA,3426272,3653966,NA,NA,NA,NA,NA,NA,NA
0,352.212947671488,0.0056735,353.220222099,"C_19 H_31 O_5 N_1","C19H31NO5","C_19 H_30 O_5 N_1",5,19,1.632,0.263,19,31,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690091.93732361,636649,352.212953483857,0.116964621155242,3,0,0.1,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,FALSE,NA,NA,NA,NA,NA,NA,NA,3440685,4051365,4351474,NA,NA,NA,NA,NA,NA
0,352.249302685724,0.0802901,353.25660748,"C_20 H_35 O_4 N_1","C20H35NO4","C_20 H_34 O_4 N_1",14,20,1.75,0.2,20,35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690091.93732361,585837.714285714,352.249305046868,0.147588325623723,7,0,0.06,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,FALSE,NA,3043775,3578184,3186073,NA,NA,NA,5128240,3527080,5162485,NA,NA,3406107,NA,NA,NA
-1,352.28571694157,0.0014492,353.292992861,"C_21 H_39 O_3 N_1","C21H39NO3","C_21 H_38 O_3 N_1",2,21,1.857,0.143,21,39,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690091.93732361,567340.8,352.285718295783,0.0601549956785192,15,0,0.03,3,0,0,0,0,0,0,1,0,1,1,0,0,0,4.59,63.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.560653889632,NA,NA,NA,158,FALSE,NA,16468418,16009547,14009755,11108818,10249521,11356686,15962162,16929196,16487928,9039418,10306986,9554205,9195164,10169572,8293033
-1,353.200342133457,0.0249882,354.207609714,"C_16 H_34 O_6 S_1","C16H34O6S","C_16 H_33 O_6 S_1",2,16,2.125,0.375,16,34,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690324.77795491,562732.875,353.200344619003,0.0399427738706238,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.35,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6813534250757,NA,NA,NA,98,FALSE,NA,NA,NA,NA,5288438,NA,NA,16552055,17551866,16553540,NA,3077575,NA,18468576,18648396,18991880
0,353.208208965551,0.040354,354.215471103,"C_18 H_30 O_5 N_2","C18H30N2O5","C_18 H_29 O_5 N_2",4,18,1.667,0.278,18,30,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690324.77795491,594218.5,353.208211662794,0.0704670993347599,8,0,0.04,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,FALSE,NA,NA,NA,NA,2847223,2764140,NA,5423224,6328827,5662277,3235466,3974599,3529044,NA,NA,NA
0,353.24458352489,0.0098009,354.251856484,"C_19 H_34 O_4 N_2","C19H34N2O4","C_19 H_33 O_4 N_2",7,19,1.789,0.211,19,34,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690324.77795491,578628.272727273,353.244585459746,0.151473919850693,11,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,FALSE,NA,4368922,3819951,NA,4534776,3003758,4708965,5886075,6713854,6149704,4304525,3388872,3406166,NA,NA,NA
-1,353.289071411663,0.0004149,354.296347696,"C_20 H_39 O_3 N_1 C13_1","C21H39NO3","C_20 H_38 O_3 N_1 C13_1",2,21,1.857,0.143,20,39,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690324.77795491,609292.857142857,353.289074021199,0.111178819440661,7,0,0.03,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.34,63.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.560653889632,NA,NA,NA,158,FALSE,NA,4074014,3717556,2930145,3080698,2944369,NA,4481150,3918337,NA,NA,NA,NA,NA,NA,NA
0,354.192213084713,0.0078773,355.199486718,"C_18 H_29 O_6 N_1","C18H29NO6","C_18 H_28 O_6 N_1",3,18,1.611,0.333,18,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690557.66731696,601707,354.192215656885,0.161165370414141,8,0,0.07,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,FALSE,NA,3881584,3328529,NA,NA,NA,3033785,5169345,5567054,6108822,NA,3364324,2910605,NA,NA,NA
-1,354.20375628584,0.1919085,355.210964549,"C_15 H_34 O_6 S_1 C13_1","C16H34O6S","C_15 H_33 O_6 S_1 C13_1",2,16,2.125,0.375,15,34,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690557.66731696,602440.25,354.20375628584,0.235014991909692,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.17,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6813534250757,NA,NA,NA,98,FALSE,NA,NA,NA,NA,NA,NA,NA,2953410,NA,2948759,NA,NA,NA,3383079,NA,3345265
0,354.228583977193,0.0329077,355.235872099,"C_19 H_33 O_5 N_1","C19H33NO5","C_19 H_32 O_5 N_1",6,19,1.737,0.263,19,33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690557.66731696,621937.7,354.228586322088,0.129746843653477,10,0,0.03,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,FALSE,NA,5311091,4508180,2917921,NA,NA,NA,8188100,8958544,8361625,5590753,3466725,3058063,2787113,NA,NA
0,354.264983966002,0.0082134,355.27225748,"C_20 H_37 O_4 N_1","C20H37NO4","C_20 H_36 O_4 N_1",14,20,1.85,0.2,20,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690557.66731696,709328.666666667,354.264989616197,0.103448658084207,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,3530950,3101267,3471004,NA,NA,NA,NA,NA,NA
-1,355.223843470916,0.0033714,356.231121103,"C_18 H_32 O_5 N_2","C18H32N2O5","C_18 H_31 O_5 N_2",6,18,1.778,0.278,18,32,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690790.60410952,573230.285714286,355.223845007193,0.140023068428331,14,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,3.52,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.742587606155,NA,NA,NA,83,FALSE,NA,7178955,8768121,8324708,13206082,14697959,12700436,13324556,12931746,15881960,6795060,6366722,6760904,2701167,2817582,NA
-1,356.207860835678,0.0015369,357.215136718,"C_18 H_31 O_6 N_1","C18H31NO6","C_18 H_30 O_6 N_1",6,18,1.722,0.333,18,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691023.58703195,563010.083333333,356.207862689147,0.0580140706193329,12,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,3.52,-14.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.375543900643,NA,NA,NA,79,FALSE,NA,8432417,8481498,7874212,6660709,6440482,6835049,15208786,13947633,15357749,8916869,6915613,8677886,NA,NA,NA
-1,356.227206138467,0.0185648,357.234475938,"C_17 H_32 O_5 N_2 C13_1","C18H32N2O5","C_17 H_31 O_5 N_2 C13_1",6,18,1.778,0.278,17,32,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691023.58703195,626924.5,356.227215817305,0.0091394969163021,2,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.26,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.742587606155,NA,NA,NA,83,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3850995,2918199,NA,NA,NA,NA,NA,NA
0,356.244268304149,0.0633643,357.251522099,"C_19 H_35 O_5 N_1","C19H35NO5","C_19 H_34 O_5 N_1",12,19,1.842,0.263,19,35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691023.58703195,550910.8,356.244270535115,0.152116577693777,10,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,NA,3443492,4725470,3950246,NA,2956836,NA,9089364,8549108,10549048,4894600,6104606,4520448,NA,NA,NA
0,357.203124787267,0.0432623,358.210385722,"C_17 H_30 O_6 N_2","C17H30N2O6","C_17 H_29 O_6 N_2",5,17,1.765,0.353,17,30,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691256.61477688,563148.25,357.203129722902,0.18500404854714,4,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,FALSE,NA,NA,NA,NA,NA,NA,NA,3600791,4121407,3757954,2797525,NA,NA,NA,NA,NA
-1,357.211246753202,0.0883036,358.218491553,"C_17 H_31 O_6 N_1 C13_1","C18H31NO6","C_17 H_30 O_6 N_1 C13_1",6,18,1.722,0.333,17,31,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691256.61477688,496595,357.211246753202,0.0498839022433502,2,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.13,-14.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.375543900643,NA,NA,NA,79,FALSE,NA,NA,NA,NA,NA,NA,NA,2814359,NA,3250050,NA,NA,NA,NA,NA,NA
-1,358.223514226967,0.0109707,359.230786718,"C_18 H_33 O_6 N_1","C18H33NO6","C_18 H_32 O_6 N_1",6,18,1.833,0.333,18,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691489.6860116,579613.272727273,358.223516422834,0.0627753582018385,11,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,4.38,66.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.050945099261,NA,NA,NA,86,FALSE,NA,10996683,9341854,9037604,4158122,3495573,NA,18649564,18862990,19601358,12226598,11585106,11831914,NA,NA,NA
0,358.259900909611,0.0145908,359.267172099,"C_19 H_37 O_5 N_1","C19H37NO5","C_19 H_36 O_5 N_1",3,19,1.947,0.263,19,37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691489.6860116,668721.666666667,358.2599041434,0.189305731776313,6,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,FALSE,NA,NA,NA,2703142,NA,NA,NA,3527135,3695504,4949969,NA,2983507,2701932,NA,NA,NA
0,359.207536572777,0.029624,360.214802333,"C_18 H_32 O_7","C18H32O7","C_18 H_31 O_7",1,18,1.778,0.389,18,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691722.79939668,570754.333333333,359.207543192828,0.0984850009926321,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,FALSE,NA,NA,NA,NA,NA,NA,NA,3615262,4301783,3655702,NA,NA,NA,NA,NA,NA
-1,359.226850258116,0.0412593,360.234141553,"C_17 H_33 O_6 N_1 C13_1","C18H33NO6","C_17 H_32 O_6 N_1 C13_1",6,18,1.833,0.333,17,33,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691722.79939668,634533,359.226855159344,0.158687273394237,4,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.37,66.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.050945099261,NA,NA,NA,86,FALSE,NA,NA,NA,NA,NA,NA,NA,4629023,3978201,3082263,NA,3053163,NA,NA,NA,NA
0,360.239187737459,0.0759897,361.246436718,"C_18 H_35 O_6 N_1","C18H35NO6","C_18 H_34 O_6 N_1",1,18,1.944,0.333,18,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691955.95359225,604650.4,360.239191356318,0.0756990623429897,5,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,FALSE,NA,NA,3157085,NA,NA,NA,NA,4100705,3187747,3561568,NA,3667588,NA,NA,NA,NA
0,360.275551172534,0.0152374,361.282822099,"C_19 H_39 O_5 N_1","C19H39NO5","C_19 H_38 O_5 N_1",2,19,2.053,0.263,19,39,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691955.95359225,599766.285714286,360.275554160703,0.100428341720462,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,FALSE,NA,NA,2796640,NA,NA,NA,NA,5980772,5522470,6494307,4313284,4003461,3533524,NA,NA,NA
0,364.210530780243,0.2360454,365.217721004,"C_24 H_31 N_1 S_1","C24H31NS","C_24 H_30 N_1 S_1",2,24,1.292,0,24,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692888.95166531,567267.5,364.210533242676,0.0933045705611672,10,0.36,0.36,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,FALSE,NA,4234657,3558852,3047560,NA,NA,NA,7189338,7976247,7018863,6853093,4945631,5557140,NA,NA,3440427
0,365.17913115664,0.1990462,366.186480476,"C_20 H_30 O_4 S_1","C20H30O4S","C_20 H_29 O_4 S_1",1,20,1.5,0.2,20,30,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693122.28979872,426821,365.17913115664,0.310974366770624,2,0.07,0.18,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,FALSE,NA,NA,3169818,NA,NA,NA,NA,NA,NA,NA,NA,2694901,NA,NA,NA,NA
0,366.228574076733,0.0587933,367.235872099,"C_20 H_33 O_5 N_1","C20H33NO5","C_20 H_32 O_5 N_1",5,20,1.65,0.25,20,33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693355.6607705,559402.5,366.228583263041,0.102806184531238,2,0,0.09,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2782650,4180465,NA,NA,NA,NA,NA,NA
0,367.22385173251,0.0191755,368.231121103,"C_19 H_32 O_5 N_2","C19H32N2O5","C_19 H_31 O_5 N_2",4,19,1.684,0.263,19,32,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693589.06362252,605211,367.223855024447,0.117018725589662,7,0,0.03,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,FALSE,NA,3427964,4247242,NA,NA,NA,NA,4944908,5436922,6662704,NA,3594017,2911265,NA,NA,NA
0,367.260294083765,0.1738709,368.267506484,"C_20 H_36 O_4 N_2","C20H36N2O4","C_20 H_35 O_4 N_2",7,20,1.8,0.2,20,36,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693589.06362252,548110.5,367.260294083765,0.0215639862213068,2,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,FALSE,NA,NA,NA,NA,2917308,NA,NA,3838990,NA,NA,NA,NA,NA,NA,NA,NA
0,368.207849431296,0.0294002,369.215136718,"C_19 H_31 O_6 N_1","C19H31NO6","C_19 H_30 O_6 N_1",3,19,1.632,0.316,19,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693822.49747328,571409.5,368.207854940026,0.306083222546609,4,0,0.07,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,FALSE,NA,NA,2823966,NA,NA,NA,NA,3146821,3814967,4041324,NA,NA,NA,NA,NA,NA
0,368.244216109708,0.0800484,369.251522099,"C_20 H_35 O_5 N_1","C20H35NO5","C_20 H_34 O_5 N_1",6,20,1.75,0.25,20,35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693822.49747328,589201.25,368.244220929623,0.0730204138598344,4,0,0.03,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,FALSE,NA,3583684,NA,NA,NA,NA,NA,3695687,2893369,3496559,NA,NA,NA,NA,NA,NA
0,369.204782624782,0.0505737,370.212040333,"C_16 H_35 O_7 P_1","C16H35O7P","C_16 H_34 O_7 P_1",1,16,2.188,0.438,16,35,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694055.96144101,593198.25,369.204785359142,0.177990724464347,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FALSE,NA,3972871,3006322,3185053,NA,NA,NA,3548286,3536500,2951849,NA,NA,NA,3138243,NA,3199193
