"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample8_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample9_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample10_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample11_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample12_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv"
0,119.050233397939,0.0398892,120.057514619,"C_8 H_8 O_1","C8H8O","C_8 H_7 O_1",1,8,1,0.125,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494454.62476211,1615036.33333333,119.050233397939,0.0371020907670873,3,0.57,0.6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,FALSE,NA,NA,NA,3745745,NA,NA,2721659,5159511,NA,NA,NA,NA,NA
0,120.045486575997,0.0050804,121.052763623,"C_7 H_7 O_1 N_1","C7H7NO","C_7 H_6 O_1 N_1",1,7,1,0.143,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495028.22434343,1787086.33333333,120.045486575997,0.0292333139665136,12,0.6,0.64,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,5193036,6060240,4968354,4515263,3681296,3965386,7963688,9278208,8944566,6205980,6536575,6123524
-3,121.029502394895,0.003376,122.036779238,"C_7 H_6 O_2","C7H6O2","C_7 H_5 O_2",4,7,0.857,0.286,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495601.95582392,1576643.58333333,121.029502394895,0.0113316370084398,12,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,504.23,-81.95,15.47,-74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3203581712107,133.539436942304,144.887182960772,NA,6,FALSE,NA,1220886784,1226390656,1327710080,1204108672,1210662912,1294678912,1103314944,1043676864,1173961600,1453539328,1413169536,1428242944
-1,122.032858853986,0.0098586,123.040134073,"C_6 H_6 O_2 C13_1","C7H6O2","C_6 H_5 O_2 C13_1",4,7,0.857,0.286,6,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496175.81923391,1551751.5,122.032858853986,0.0108738250206413,12,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,36.22,-81.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3203581712107,133.539436942304,NA,NA,6,FALSE,NA,84820216,87948408,97402696,87301480,88661944,92404592,77701072,74661544,84630368,105701320,101867824,101818792
-1,123.033747083082,0.0169621,124.041025619,"C_7 H_6 O_1 O18_1","C7H6O2","C_7 H_5 O_1 O18_1",4,7,0.857,0.286,7,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496749.81460372,1618672.5,123.033747083082,0.0420780322441347,12,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.87,NA,NA,-74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.887182960772,NA,6,FALSE,NA,6142165,5435472,5243170,4699452,3938193,4086082,3645092,3994756,3739957,5623197,4411143,5125506
-1,123.036211452838,0.0082552,124.043488908,"C_5 H_6 O_2 C13_2","C7H6O2","C_5 H_5 O_2 C13_2",4,7,0.857,0.286,5,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496749.81460372,1719894.9,123.036211452838,0.0582455358685724,10,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.38,NA,15.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.539436942304,NA,NA,6,FALSE,NA,3157461,2701392,3886369,3116348,3588753,4251458,2872996,NA,NA,3039388,3840263,3884418
0,125.097187441825,0.0059157,126.104464619,"C_8 H_14 O_1","C8H14O","C_8 H_13 O_1",1,8,1.75,0.125,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497898.20134423,1657437.88888889,125.097187441825,0.0303711228434307,9,0.14,0.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,5202061,3520002,4673236,NA,NA,NA,4660053,4323384,4988136,4684623,4277438,3884596
0,128.035313224873,0.0248368,129.042592861,"C_5 H_7 O_3 N_1","C5H7NO3","C_5 H_6 O_3 N_1",1,5,1.4,0.6,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499621.77191255,1840611,128.035313224873,0.0553543583732144,3,0,0.2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA,NA,NA,3692280,3213792,4221581,NA,NA,NA
0,129.05571081913,0.0507908,130.062993857,"C_6 H_10 O_3","C6H10O3","C_6 H_9 O_3",1,6,1.667,0.5,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500196.55967882,1534878,129.05571081913,0.0816383170517851,2,0,0.11,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA,2558931,NA,3225822,NA,NA,NA,NA,NA
0,138.019658100009,0.0599093,139.026942861,"C_6 H_5 O_3 N_1","C6H5NO3","C_6 H_4 O_3 N_1",1,6,0.833,0.5,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505375.60098134,1604757.33333333,138.019658100009,0.0947156214527343,3,0.5,0.71,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,2902610,NA,2574160,2568890,NA,NA,NA,NA,NA
0,143.10775936795,0.0455331,144.115029238,"C_8 H_16 O_2","C8H16O2","C_8 H_15 O_2",13,8,2,0.25,8,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508257.48034567,1407653,143.10775936795,0.0358060664528107,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,NA,NA,3478757,NA,NA,NA,5950311,4041289,4348665,NA,NA,NA
0,145.065876315133,0.0812743,146.073164619,"C_10 H_10 O_1","C10H10O","C_10 H_9 O_1",1,10,1,0.1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509411.16006775,1198646.5,145.065876315133,0.0653167451145454,2,0.56,0.58,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,NA,3140355,NA,NA,NA,NA,2648950,NA,NA,NA,NA,NA,NA
0,149.024417455401,2e-04,150.031693857,"C_8 H_6 O_3","C8H6O3","C_8 H_5 O_3",2,8,0.75,0.375,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511720.11167017,1558318.8,149.024417455401,0.0537947582566632,5,0.6,0.69,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,3780128,2909620,4058247,NA,NA,2618555,NA,2742750,NA,NA,NA,NA
0,151.040069266652,0.0121081,152.047343857,"C_8 H_8 O_3","C8H8O3","C_8 H_7 O_3",4,8,1,0.375,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512875.38403876,1419807.25,151.040069266652,0.0459256794848967,4,0.4,0.54,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,5309149,4591231,6183251,NA,NA,NA,3496419,NA,NA,NA,NA,NA
0,153.032213604997,0.041801,154.039496476,"C_4 H_11 O_4 P_1","C4H11O4P","C_4 H_10 O_4 P_1",1,4,2.75,1,4,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514031.18777797,1351320.8,153.032213604997,0.0452384026641891,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,4095927,4655978,4510271,NA,NA,NA,NA,NA,NA,3681970,2696176,NA
0,157.087017327328,0.0006199,158.094293857,"C_8 H_14 O_3","C8H14O3","C_8 H_13 O_3",4,8,1.75,0.375,8,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516344.39034593,1296725.83333333,157.087017327328,0.0676400800027215,6,0,0.08,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,3550683,NA,3261583,NA,NA,3132669,6696241,4731846,5302434,NA,NA,NA
0,157.123407068167,0.0269524,158.130679238,"C_9 H_18 O_2","C9H18O2","C_9 H_17 O_2",13,9,2,0.222,9,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516344.39034593,1378773.77777778,157.123407068167,0.0370437367825542,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,3428833,4004285,6470806,NA,NA,3098883,21325112,11211724,16707752,3427585,4224543,NA
0,161.024417397098,0.0001728,162.031693857,"C_9 H_6 O_3","C9H6O3","C_9 H_5 O_3",1,9,0.667,0.333,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518659.72133067,1355295.66666667,161.024417397098,0.068327674485057,3,0.67,0.73,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,3727479,3227782,3428193,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,163.040064973647,0.0149469,164.047343857,"C_9 H_8 O_3","C9H8O3","C_9 H_7 O_3",2,9,0.889,0.333,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519818.18559125,1282337.75,163.040064973647,0.0428212716892523,4,0.5,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,6531337,NA,NA,NA,11356612,3272733,6071578,NA,NA,NA
0,165.055717194673,0.001391,166.062993857,"C_9 H_10 O_3","C9H10O3","C_9 H_9 O_3",4,9,1.111,0.333,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520977.18269055,1147207.75,165.055717194673,0.184748257764071,4,0.33,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,NA,NA,NA,NA,NA,NA,5135257,3160537,3961572,NA,2623476,NA
0,168.139374527741,0.0748699,169.146663623,"C_10 H_19 O_1 N_1","C10H19NO","C_10 H_18 O_1 N_1",1,10,1.9,0.1,10,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522716.67794827,1395087,168.139374527741,0.0353260322739416,2,0,0.06,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2733761,2662480
0,170.118653613672,0.0105361,171.125928242,"C_9 H_17 O_2 N_1","C9H17NO2","C_9 H_16 O_2 N_1",1,9,1.889,0.222,9,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523877.00821687,1312849,170.118653613672,0.0615169478530169,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,FALSE,NA,NA,2977028,NA,NA,NA,NA,NA,NA,NA,2652214,NA,NA
0,171.102671395777,0.0230667,172.109943857,"C_9 H_16 O_3","C9H16O3","C_9 H_15 O_3",4,9,1.778,0.333,9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524457.37347221,1139368.66666667,171.102671395777,0.0400608697846072,12,0,0.07,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,5189983,5901848,9208061,5029756,4792611,6374938,17084900,10219475,13438220,4114760,4465078,4277120
0,171.139050757079,0.0119027,172.146329238,"C_10 H_20 O_2","C10H20O2","C_10 H_19 O_2",13,10,2,0.2,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524457.37347221,1246140.33333333,171.139050757079,0.0366065647870277,12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,5689704,7128610,7041288,3255175,3113261,5430821,12366318,9187293,12688662,5962066,6615488,5120906
0,172.097915659752,0.0044482,173.105192861,"C_8 H_15 O_3 N_1","C8H15NO3","C_8 H_14 O_3 N_1",8,8,1.875,0.375,8,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525037.87218247,1218574.77777778,172.097915659752,0.0573755283127409,9,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,3196521,4214582,2894364,NA,NA,NA,5606153,4434154,4681259,6025828,7316163,4533409
0,173.081940097013,0.0462579,174.089208476,"C_8 H_14 O_4","C8H14O4","C_8 H_13 O_4",3,8,1.75,0.5,8,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525618.50437836,1235557,173.081940097013,0.143527205499723,3,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,NA,3427191,NA,NA,NA,NA,NA,3161138,NA,4384590,NA,NA,NA
0,173.118326308398,0.0510149,174.125593857,"C_9 H_18 O_3","C9H18O3","C_9 H_17 O_3",2,9,2,0.333,9,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525618.50437836,1176277.5,173.118326308398,0.0166449767220701,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,NA,NA,3701579,NA,NA,NA,8209470,2578959,4274009,NA,NA,NA
0,177.092094894216,0.0444246,178.099379238,"C_11 H_14 O_2","C11H14O2","C_11 H_13 O_2",1,11,1.273,0.182,11,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527942.36863209,1320882,177.092094894216,0.0561620405427428,3,0.33,0.4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,FALSE,NA,NA,NA,2599980,NA,NA,NA,3373368,NA,3136568,NA,NA,NA
0,179.071374976236,0.0419317,180.078643857,"C_10 H_12 O_3","C10H12O3","C_10 H_11 O_3",4,10,1.2,0.3,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529105.10247107,1156132.57142857,179.071374976236,0.0602024640755455,7,0.29,0.41,5,0,0,0,1,0,1,0,0,0,0,0,0,0,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,NA,NA,18488004,NA,NA,5191785,44096476,9283919,19150542,NA,3172058,2604376
0,180.984860191717,0.0878939,181.992152619,"C_11 H_3 O_1 P_1","C11H3OP","C_11 H_2 O_1 P_1",1,11,0.273,0.091,11,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529686.66992614,1248454.75,180.984860191717,0.0600633899292717,4,1,1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3084246,3715431,3757447,3243338,NA
0,183.102651772254,0.0850199,184.109943857,"C_10 H_16 O_3","C10H16O3","C_10 H_15 O_3",1,10,1.6,0.3,10,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531432.1748026,1047995,183.102651772254,0.0788155251533918,3,0,0.18,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,3689870,NA,NA,2839676,NA,2787065
0,185.118325349609,0.0425734,186.125593857,"C_10 H_18 O_3","C10H18O3","C_10 H_17 O_3",4,10,1.8,0.3,10,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532596.51378724,1114493.75,185.118325349609,0.159884954547979,4,0,0.06,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,NA,NA,NA,NA,NA,NA,3104910,2844057,4108115,NA,NA,2814448
0,185.154709451094,0.0356947,186.161979238,"C_11 H_22 O_2","C11H22O2","C_11 H_21 O_2",13,11,2,0.182,11,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532596.51378724,1196620.75,185.154709451094,0.0495647426785574,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,NA,NA,2738009,NA,NA,NA,3176604,2674087,2887520,NA,NA,NA
-1,186.113567005007,0.0030782,187.120842861,"C_9 H_17 O_3 N_1","C9H17NO3","C_9 H_16 O_3 N_1",8,9,1.889,0.333,9,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533178.88409198,1054709.16666667,186.113567005007,0.0186106637026708,12,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,12.57,-29.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.917476470125,NA,NA,NA,19,FALSE,NA,53633988,52437460,53372104,9184184,9548964,8696568,27158034,26321676,23658702,39560416,39707708,38856560
0,187.097584155929,0.0112225,188.104858476,"C_9 H_16 O_4","C9H16O4","C_9 H_15 O_4",3,9,1.778,0.444,9,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533761.38831271,1167660,187.097584155929,0.0645058088995436,10,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,NA,NA,3425104,3800647,3587391,NA,2794635,7380887,6497407,7836236,3352153,2594211,3432688
-1,187.11692085664,0.0021688,188.124197696,"C_8 H_17 O_3 N_1 C13_1","C9H17NO3","C_8 H_16 O_3 N_1 C13_1",8,9,1.889,0.333,8,17,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533761.38831271,1139981,187.11692085664,0.0489419905672015,6,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.78,-29.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.917476470125,NA,NA,NA,19,FALSE,NA,4754734,5120855,4830799,NA,NA,NA,NA,NA,NA,2774624,4912554,4716792
0,187.133976613638,0.0488356,188.141243857,"C_10 H_20 O_3","C10H20O3","C_10 H_19 O_3",2,10,2,0.3,10,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533761.38831271,1127680.5,187.133976613638,0.0604577997820042,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,NA,NA,NA,NA,NA,NA,3514277,NA,3490395,NA,NA,NA
0,189.055703019123,0.0757959,190.062993857,"C_11 H_10 O_3","C11H10O3","C_11 H_9 O_3",1,11,0.909,0.273,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534926.79862532,1028494.2,189.055703019123,0.176096227179185,5,0.5,0.58,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,FALSE,NA,2663419,3597911,3505488,NA,NA,NA,2540717,2596211,NA,NA,NA,NA
0,193.087029450432,0.0619544,194.094293857,"C_11 H_14 O_3","C11H14O3","C_11 H_13 O_3",4,11,1.273,0.273,11,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537259.22759783,1066868.66666667,193.087029450432,0.0313761499965033,3,0.25,0.37,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,NA,NA,3745743,NA,NA,NA,8384841,NA,5069776,NA,NA,NA
0,196.134298286364,0.0178755,197.141578242,"C_11 H_19 O_2 N_1","C11H19NO2","C_11 H_18 O_2 N_1",1,11,1.727,0.182,11,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539009.95760218,1020111,196.134298286364,0.180061390161194,5,0,0.11,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,FALSE,NA,3099346,NA,3370222,2866234,NA,NA,NA,NA,NA,2651354,2800480,NA
0,198.113574565254,0.0408596,199.120842861,"C_10 H_17 O_3 N_1","C10H17NO3","C_10 H_16 O_3 N_1",2,10,1.7,0.3,10,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540177.78200825,1077015.25,198.113574565254,0.107589025587717,8,0,0.07,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,2739715,NA,NA,2869176,NA,2734992,4954612,NA,2549844,6731836,8111765,7781154
0,199.13398372251,0.0814275,200.141243857,"C_11 H_20 O_3","C11H20O3","C_11 H_19 O_3",4,11,1.818,0.273,11,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540761.89562482,1097601,199.13398372251,0.0521983715433604,2,0,0.05,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,NA,NA,NA,NA,NA,NA,3240900,NA,2794012,NA,NA,NA
