"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101811_LSt_MA_FTMS_PB_5_01_1-2-31_1_21540.csv","Sample2_masslistsMGC2101811_LSt_MA_FTMS_PB_5_02_1-2-31_1_21550.csv","Sample3_masslistsMGC2101811_LSt_MA_FTMS_PB_5_03_1-2-31_1_21560.csv","Sample4_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_01_1-2-11_1_21332.csv","Sample5_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_02_1-2-11_1_21342.csv","Sample6_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_03_1-2-11_1_21350.csv","Sample7_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_01_1-2-2_1_21252.csv","Sample8_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_02_1-2-2_1_21260.csv","Sample9_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_03_1-2-2_1_21270.csv","Sample10_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_01_1-2-15_1_21362.csv","Sample11_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_02_1-2-15_1_21372.csv","Sample12_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_03_1-2-15_1_21382.csv","Sample13_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_01_1-2-17_1_21390.csv","Sample14_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_02_1-2-17_1_21400.csv","Sample15_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_03_1-2-17_1_21410.csv","Sample16_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_01_1-2-4_1_21276.csv","Sample17_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_02_1-2-4_1_21286.csv","Sample18_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_03_1-2-4_1_21294.csv","Sample19_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_01_1-2-10_1_21330.csv","Sample20_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_02_1-2-10_1_21340.csv","Sample21_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_03_1-2-10_1_21348.csv"
-1,716.30199549791,0.3279074,717.309036718,"C_47 H_43 O_6 N_1","C47H43NO6","C_47 H_42 O_6 N_1",2,47,0.915,0.128,47,43,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637993.06680109,292221.666666667,716.302016282196,0.0572412351338208,3,0.5,0.53,27,1,0,1,0,0,0,0,0,0,0,0,0,0,3.39,-118.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.049515541765,NA,NA,NA,NA,1148,118.14,FALSE,NA,10354155,12597168,14037971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,716.338426631113,0.3916717,717.345422099,"C_48 H_47 O_5 N_1","C48H47NO5","C_48 H_46 O_5 N_1",5,48,0.979,0.104,48,47,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637993.06680109,322379.333333333,716.338444449327,0.313382939038088,3,0.48,0.51,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141,Inf,FALSE,NA,4832752,4159410,5002199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,716.49577659499,0.478345,717.502709813,"C_38 H_71 O_11 N_1","C38H71NO11","C_38 H_70 O_11 N_1",1,38,1.868,0.289,38,71,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637993.06680109,288009.090909091,716.496093043232,0.576010409467712,11,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,6120802,5794272,7158008,9319339,8752793,8854924,10635663,9719645,11718376,NA,NA,NA,4033870,NA,5373876
-1,717.305268892836,0.2140726,718.312391553,"C_46 H_43 O_6 N_1 C13_1","C47H43NO6","C_46 H_42 O_6 N_1 C13_1",2,47,0.915,0.128,46,43,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638632.12227682,273817.333333333,717.305281851985,0.182931456984561,3,0.5,0.53,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1.57,-118.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.049515541765,NA,NA,NA,NA,1148,118.14,FALSE,NA,5299821,6518772,5321790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,717.350708067136,0.2880347,718.357777587,"C_39 H_50 O_9 N_4","C39H50N4O9","C_39 H_49 O_9 N_4",3,39,1.282,0.231,39,50,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638632.12227682,283468.333333333,717.35043809818,0.252871723967914,3,0.15,0.28,17,0,0,0,1,0,1,0,0,0,0,0,0,0,2.6,19.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.891778028697,NA,NA,NA,NA,1784,19.61,FALSE,NA,NA,NA,NA,10540372,8529435,9262450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,717.370131035526,0.2252549,718.377569285,"C_35 H_58 O_15","C35H58O15","C_35 H_57 O_15",2,35,1.657,0.429,35,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638632.12227682,300574,717.370179256148,0.00101816200800881,2,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,Inf,TRUE,"C_48 H_50 O_4 N_2",NA,4106233,4469828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,717.370131035526,0.4885774,718.377056484,"C_48 H_50 O_4 N_2","C48H50N2O4","C_48 H_49 O_4 N_2",2,48,1.042,0.083,48,50,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638632.12227682,300574,717.370179256148,0.00101816200800881,2,0.45,0.48,25,0,0,0,1,0,1,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1587,Inf,TRUE,"C_48 H_50 O_4 N_2",NA,4106233,4469828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,718.3176697741,0.3607382,719.324686718,"C_47 H_45 O_6 N_1","C47H45NO6","C_47 H_44 O_6 N_1",1,47,0.957,0.128,47,45,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639271.87571361,299464.333333333,718.317683656811,0.207201008426996,3,0.48,0.51,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,Inf,FALSE,NA,4058865,3885113,5371049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,718.354026533602,0.2370756,719.361132422,"C_38 H_50 O_9 N_4 C13_1","C39H50N4O9","C_38 H_49 O_9 N_4 C13_1",3,39,1.282,0.231,38,50,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639271.87571361,291346.333333333,718.353749952193,0.455866674468552,3,0.15,0.28,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,19.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.891778028697,NA,NA,NA,NA,1784,19.61,FALSE,NA,NA,NA,NA,3822978,4638435,4134366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,718.354026533602,0.3209319,719.361072099,"C_48 H_49 O_5 N_1","C48H49NO5","C_48 H_48 O_5 N_1",1,48,1.021,0.104,48,49,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639271.87571361,291346.333333333,718.353749952193,0.455866674468552,3,0.45,0.48,25,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151,Inf,FALSE,NA,NA,NA,NA,3822978,4638435,4134366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,718.493547662633,0.3078787,719.500602575,"C_38 H_73 O_9 N_1 S_1","C38H73NO9S","C_38 H_72 O_9 N_1 S_1",1,38,1.921,0.237,38,73,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639271.87571361,283637,718.493135990126,0.052106366745467,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,10331769,11446948,11311672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,720.148333911099,0.4137457,721.155908718,"C_46 H_27 O_6 N_1 S_1","C46H27NO6S","C_46 H_26 O_6 N_1 S_1",1,46,0.587,0.13,46,27,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640553.49322254,271492,720.148510973349,0.890269479759906,7,0.68,0.71,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252,Inf,FALSE,NA,4345823,5806259,6096235,NA,NA,NA,4081506,NA,NA,NA,NA,4407351,4729629,NA,NA,NA,NA,NA,NA,NA,3785102
0,720.489634867721,0.2776616,721.497111631,"C_50 H_63 O_1 N_3","C50H63N3O","C_50 H_62 O_1 N_3",1,50,1.26,0.02,50,63,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640553.49322254,277782.222222222,720.490185023296,0.0735506804027853,9,0.37,0.38,21,0,0,0,1,0,1,0,0,0,0,0,0,0,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18617496,18256148,19308664,21629762,20189306,22352188,NA,NA,NA,9215643,9200840,10543547
0,720.49056993043,0.3075962,721.497624432,"C_37 H_71 O_12 N_1","C37H71NO12","C_37 H_70 O_12 N_1",1,37,1.919,0.324,37,71,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640553.49322254,279833.333333333,720.490157167728,0.132436690545434,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,11626386,13052776,12475260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,721.145777876855,0.3350744,722.152812333,"C_43 H_31 O_7 S_1 P_1","C43H31O7PS","C_43 H_30 O_7 S_1 P_1",1,43,0.721,0.163,43,31,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641195.36567857,268686.583333333,721.145957049451,0.494961472890479,12,0.59,0.63,29,1,0,1,0,0,0,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888,Inf,FALSE,NA,5513313,5015797,6976981,NA,4651282,NA,5044207,NA,4115431,6165695,NA,5128435,4258699,4538536,NA,NA,NA,NA,4771539,NA,5857810
0,725.099301955326,0.3434399,726.106827761,"C_33 H_26 O_19","C33H26O19","C_33 H_25 O_19",1,33,0.788,0.576,33,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643770.04179232,273548,725.0992903281,0.19989719334619,3,0.14,0.49,21,0,0,0,1,1,0,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,Inf,TRUE,"C_46 H_18 O_8 N_2",4018790,5175798,5486458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,725.099301955326,0.3627938,726.10631496,"C_46 H_18 O_8 N_2","C46H18N2O8","C_46 H_17 O_8 N_2",1,46,0.391,0.174,46,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643770.04179232,273548,725.0992903281,0.19989719334619,3,0.81,0.82,39,1,0,1,0,0,0,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,Inf,TRUE,"C_46 H_18 O_8 N_2",4018790,5175798,5486458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,725.29699263136,0.3555727,726.304010809,"C_42 H_46 O_11","C42H46O11","C_42 H_45 O_11",2,42,1.095,0.262,42,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643770.04179232,267597.333333333,725.296978567302,0.152581973882004,3,0.29,0.4,20,0,0,0,1,0,1,0,0,0,0,0,0,0,5.5,-116.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.012092181499,NA,NA,NA,NA,377,116.72,FALSE,NA,19448448,18659842,22067086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,725.375327428338,0.0699439,726.382654666,"C_37 H_58 O_14","C37H58O14","C_37 H_57 O_14",2,37,1.568,0.378,37,58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643770.04179232,281767,725.37531072673,0.0920101236149817,3,0,0.07,9,0,0,0,0,0,0,1,0,1,0,0,0,0,2.94,132.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.642254362449,NA,NA,NA,NA,341,132.88,FALSE,NA,10404490,11368967,10385303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,726.300313405442,0.3082506,727.307365644,"C_41 H_46 O_11 C13_1","C42H46O11","C_41 H_45 O_11 C13_1",2,42,1.095,0.262,41,46,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644415.52276605,270852.666666667,726.300296653475,0.153898648998496,3,0.29,0.4,20,0,0,0,1,0,1,0,0,0,0,0,0,0,2.28,-116.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.012092181499,NA,NA,NA,NA,377,116.72,FALSE,NA,9233155,6634050,9091066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,726.378764750628,0.0435546,727.386009501,"C_36 H_58 O_14 C13_1","C37H58O14","C_36 H_57 O_14 C13_1",2,37,1.568,0.378,36,58,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644415.52276605,277347,726.378744345353,0.191643110363198,3,0,0.07,9,0,0,0,0,0,0,1,0,1,0,0,0,0,1.38,132.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.642254362449,NA,NA,NA,NA,341,132.88,FALSE,NA,5128973,5601863,4339714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,726.480674077183,0.3451796,727.488201623,"C_50 H_66 O_1 N_1 P_1","C50H66NOP","C_50 H_65 O_1 N_1 P_1",1,50,1.32,0.02,50,66,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644415.52276605,294672,726.48125959395,0.0227309268227803,2,0.34,0.35,19,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3919330,NA,4445398,NA,NA,NA,NA,NA,NA
0,726.961513710351,0.1306965,727.968694999,"C_29 H_13 O_21 P_1","C29H13O21P","C_29 H_12 O_21 P_1",1,29,0.448,0.724,29,13,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645061.73271673,299220.166666667,726.961377057857,0.152478822070901,6,0.29,0.71,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,Inf,FALSE,NA,8340313,7256684,8730688,6092581,5975463,5290393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,727.204207730205,0.0334532,728.211508523,"C_29 H_45 O_17 S_1 P_1","C29H45O17PS","C_29 H_44 O_17 S_1 P_1",1,29,1.552,0.586,29,45,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645061.73271673,322981.333333333,727.203931858203,0.125262832143249,3,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,Inf,TRUE,"C_40 H_32 O_10 N_4",NA,NA,NA,4249393,4951512,5519797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,727.204207730205,0.4916758,728.211842206,"C_40 H_32 O_10 N_4","C40H32N4O10","C_40 H_31 O_10 N_4",1,40,0.8,0.25,40,32,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645061.73271673,322981.333333333,727.203931858203,0.125262832143249,3,0.5,0.58,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790,Inf,TRUE,"C_40 H_32 O_10 N_4",NA,NA,NA,4249393,4951512,5519797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,727.204207730205,0.1491201,728.211375571,"C_40 H_40 O_9 S_2","C40H40O9S2","C_40 H_39 O_9 S_2",1,40,1,0.225,40,40,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645061.73271673,322981.333333333,727.203931858203,0.125262832143249,3,0.34,0.43,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,Inf,TRUE,"C_40 H_32 O_10 N_4",NA,NA,NA,4249393,4951512,5519797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,727.204207730205,0.222894,728.211646476,"C_50 H_33 O_4 P_1","C50H33O4P","C_50 H_32 O_4 P_1",1,50,0.66,0.08,50,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645061.73271673,322981.333333333,727.203931858203,0.125262832143249,3,0.67,0.68,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815,Inf,TRUE,"C_40 H_32 O_10 N_4",NA,NA,NA,4249393,4951512,5519797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,727.354586711748,0.0770798,728.361919285,"C_36 H_56 O_15","C36H56O15","C_36 H_55 O_15",2,36,1.556,0.417,36,56,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645061.73271673,296460,727.354567384282,0.163424651269966,3,0,0.05,9,0,0,0,0,0,0,1,0,1,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,Inf,FALSE,NA,5243789,4405893,4765802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,727.367656166897,0.1720446,728.374807285,"C_33 H_61 O_15 P_1","C33H61O15P","C_33 H_60 O_15 P_1",2,33,1.848,0.455,33,61,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645061.73271673,264259,727.367636201507,0.179992681621474,3,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,4.25,-64.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.3793490955072,NA,NA,NA,NA,772,64.75,TRUE,"C_44 H_56 O_7 S_1",16597902,15170181,14710891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,727.367656166897,0.354577,728.374674333,"C_44 H_56 O_7 S_1","C44H56O7S","C_44 H_55 O_7 S_1",2,44,1.273,0.159,44,56,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645061.73271673,264259,727.367636201507,0.179992681621474,3,0.25,0.32,17,0,0,0,1,0,1,0,0,0,0,0,0,0,4.25,-298.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.0345118216304,NA,NA,NA,NA,566,298.56,TRUE,"C_44 H_56 O_7 S_1",16597902,15170181,14710891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,728.081352480827,0.373923,729.088356289,"C_35 H_24 O_15 N_1 P_1","C35H24NO15P","C_35 H_23 O_15 N_1 P_1",1,35,0.686,0.429,35,24,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645708.67359599,312863,728.08107366297,0.120974205212946,3,0.44,0.61,25,1,0,1,0,0,0,0,0,0,0,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348,Inf,FALSE,NA,NA,NA,NA,4089694,4353673,3996185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,728.220505871468,0.332427,729.228024718,"C_46 H_36 O_6 N_1 P_1","C46H36NO6P","C_46 H_35 O_6 N_1 P_1",1,46,0.783,0.13,46,36,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645708.67359599,248145,728.220229997199,0.221119276250673,3,0.58,0.61,30,1,0,1,0,0,0,0,0,0,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369,Inf,FALSE,NA,NA,NA,NA,4953957,4697765,4905513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,728.371113134435,0.1261883,729.378297527,"C_32 H_59 O_17 N_1","C32H59NO17","C_32 H_58 O_17 N_1",1,32,1.844,0.531,32,59,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645708.67359599,276013.666666667,728.371094348079,0.236708946198346,3,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090,Inf,FALSE,NA,5145618,5511876,5380311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,728.371113134435,0.3118354,729.37816212,"C_32 H_61 O_15 P_1 C13_1","C33H61O15P","C_32 H_60 O_15 P_1 C13_1",2,33,1.848,0.455,32,61,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645708.67359599,276013.666666667,728.371094348079,0.236708946198346,3,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.47,-64.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.3793490955072,NA,NA,NA,NA,772,64.75,TRUE,"C_43 H_56 O_7 S_1 C13_1",5145618,5511876,5380311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,728.371113134435,0.4941166,729.378029168,"C_43 H_56 O_7 S_1 C13_1","C44H56O7S","C_43 H_55 O_7 S_1 C13_1",2,44,1.273,0.159,43,56,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645708.67359599,276013.666666667,728.371094348079,0.236708946198346,3,0.25,0.32,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1.47,-298.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.0345118216304,NA,NA,NA,NA,566,298.56,TRUE,"C_43 H_56 O_7 S_1 C13_1",5145618,5511876,5380311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
