"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3624.csv","Sample8_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3630.csv","Sample9_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3636.csv","Sample10_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3642.csv","Sample11_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3648.csv","Sample12_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3654.csv","Sample13_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3658.csv","Sample14_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3664.csv","Sample15_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3670.csv","Sample16_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3660.csv","Sample17_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3666.csv","Sample18_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3672.csv","Sample19_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3676.csv","Sample20_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3682.csv","Sample21_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3688.csv","Sample22_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3678.csv","Sample23_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3684.csv","Sample24_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3690.csv","Sample25_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3694.csv","Sample26_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3700.csv","Sample27_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3706.csv","Sample28_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3696.csv","Sample29_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3702.csv","Sample30_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3708.csv"
0,218.045881270615,0.0010135,219.05315748,"C_11 H_9 O_4 N_1","C11H9NO4","C_11 H_8 O_4 N_1",3,11,0.818,0.364,11,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567082.05321448,1085396.875,218.045881270615,0.0316727145757874,8,0.5,0.62,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2679071,3173768,3421409,2719485,7643020,7138627,7290455,NA,NA,NA,NA,NA,3438347,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,218.06522776978,0.0342398,219.0724967,"C_10 H_10 O_3 N_2 C13_1","C11H10N2O3","C_10 H_9 O_3 N_2 C13_1",3,11,0.909,0.273,10,10,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567082.05321448,1021517.66666667,218.06522776978,0.0914772885499212,3,0.5,0.6,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1.14,35.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.7747129124835,NA,NA,NA,55,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2664342,3085645,3053153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,218.082265346557,0.0049432,219.089542861,"C_12 H_13 O_3 N_1","C12H13NO3","C_12 H_12 O_3 N_1",2,12,1.083,0.25,12,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567082.05321448,947995.3125,218.082265346557,0.0681534732583232,16,0.38,0.47,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,NA,NA,NA,NA,NA,NA,NA,4941020,2771750,3432754,2655642,4324595,NA,5521311,5623126,5979754,2691026,NA,NA,4113018,5484218,4390686,NA,NA,4124026,NA,NA,NA,3575044,3255880,3061610
0,219.027485901632,0.4105397,220.034672,"C_15 H_8 S_1","C15H8S","C_15 H_7 S_1",3,15,0.533,0,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567610.23567324,944114.785714286,219.027485901632,0.0658649988104333,28,0.79,0.79,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,NA,4541175,2622640,4097970,3620854,2828010,3152102,4585143,5522693,5108516,3993464,3702482,3848399,NA,NA,2998364,5189039,4654721,5877241,3185736,3162261,2985219,4640032,5224293,6033236,6446339,5638880,7346859,5644009,4923432,5357907
0,220.09791804262,0.0072952,221.105192861,"C_12 H_15 O_3 N_1","C12H15NO3","C_12 H_14 O_3 N_1",8,12,1.25,0.25,12,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568138.51342256,942517.083333333,220.09791804262,0.0731068160834432,24,0.25,0.37,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,FALSE,NA,NA,NA,NA,NA,NA,NA,5339347,3677990,3944794,3772823,4151539,3572429,7668674,7827816,7295634,3104718,4276375,4554772,6262356,5284529,6468394,3839788,5562767,2571630,2962212,3085564,3306684,5325072,5333578,5368703
0,222.077172110518,0.0400655,223.08445748,"C_11 H_13 O_4 N_1","C11H13NO4","C_11 H_12 O_4 N_1",1,11,1.182,0.364,11,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569195.34639873,930394.5625,222.077172110518,0.0748678697620306,16,0.17,0.38,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2939674,3817844,3042696,NA,NA,2934744,5637486,4916909,4785086,4220021,4097022,4022819,4193947,4513577,NA,NA,2819413,NA,NA,NA,3861775,3237440,3751814
0,222.937607511874,0.2133159,223.944931714,"C_5 H_4 O_6 S_2","C5H4O6S2","C_5 H_3 O_6 S_2",1,5,0.8,1.2,5,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569195.34639873,987768.444444444,222.937607511874,0.0713427070889266,27,1.33,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,3104640,3145714,3182250,NA,4941428,3247316,4416318,3710784,3202720,4331552,4581793,4339503,5122168,4347254,4595237,5412276,6591436,5945424,6166760,3312804,3880789,3106569,3359956,3453599,2800195,6063822,5752827,5863753
0,223.040065413549,0.0089802,224.047343857,"C_14 H_8 O_3","C14H8O3","C_14 H_7 O_3",1,14,0.571,0.214,14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569723.89742416,971143,223.040065413549,0.0847492083363398,7,0.73,0.76,11,1,0,1,0,0,0,0,0,0,0,0,0,0,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,FALSE,NA,3299976,2716855,3174325,NA,NA,NA,NA,3345673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8341251,8431663,8292734
0,224.071723791558,0.097659,225.078978242,"C_14 H_11 O_2 N_1","C14H11NO2","C_14 H_10 O_2 N_1",1,14,0.786,0.143,14,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570252.53533731,885931.571428571,224.071723791558,0.300308525133361,7,0.64,0.67,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,FALSE,NA,5424254,5015243,5380551,2925639,NA,2734968,NA,NA,NA,NA,NA,NA,NA,2780544,NA,NA,NA,NA,NA,NA,NA,2741974,NA,NA,NA,NA,NA,NA,NA,NA
0,224.108073904042,0.0590231,225.115363623,"C_15 H_15 O_1 N_1","C15H15NO","C_15 H_14 O_1 N_1",1,15,1,0.067,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570252.53533731,888092.666666667,224.108073904042,0.0605225449217666,6,0.54,0.56,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,FALSE,NA,NA,NA,NA,NA,NA,NA,2926793,NA,2610606,NA,NA,NA,3707919,NA,NA,NA,NA,NA,3694096,NA,3216201,NA,NA,NA,NA,NA,NA,NA,2888278,NA
0,225.149619913255,0.0110012,226.156893857,"C_13 H_22 O_3","C13H22O3","C_13 H_21 O_3",1,13,1.692,0.231,13,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570781.25803314,814255.25,225.149619913255,0.0741347685546962,4,0,0.13,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,FALSE,NA,2851468,NA,2809843,NA,NA,NA,NA,NA,4198363,NA,NA,NA,NA,NA,NA,3151333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,227.03498005228,0.0087352,228.042258476,"C_13 H_8 O_4","C13H8O4","C_13 H_7 O_4",4,13,0.615,0.308,13,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571838.94924451,883785,227.03498005228,0.0275145033009488,9,0.67,0.73,10,1,0,1,0,0,0,0,0,0,0,0,0,0,6.12,38.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.752205656952,NA,NA,NA,66,FALSE,NA,6044200,5872841,6598593,NA,NA,NA,8556197,8400151,11711435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33812264,30355522,30290352
0,227.201650371767,0.01067,228.208929238,"C_14 H_28 O_2","C14H28O2","C_14 H_27 O_2",9,14,2,0.143,14,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571838.94924451,933343.533333333,227.201650371767,0.0667301545395634,30,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,FALSE,NA,6003321,7130400,6455319,6459580,6086453,5059093,6934267,6565230,5915685,7327699,6573879,5736497,3820161,3604459,2650468,2915847,4603536,3423802,3353621,3598545,3578265,5381356,4053006,4558725,4689262,4602666,4700833,4140927,3242136,2761224
0,228.030248339392,0.0754942,229.03750748,"C_12 H_7 O_4 N_1","C12H7NO4","C_12 H_6 O_4 N_1",1,12,0.583,0.333,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572367.91294493,970099.333333333,228.030248339392,0.0660884655464248,3,0.71,0.78,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3090737,3306055,3349437
0,228.033596613286,0.0280954,229.04087948,"C_9 H_11 O_4 N_1 S_1","C9H11NO4S","C_9 H_10 O_4 N_1 S_1",1,9,1.222,0.444,9,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572367.91294493,911451.388888889,228.033596613286,0.0723784925836785,18,0,0.2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,FALSE,NA,NA,2701008,NA,NA,NA,NA,NA,2780957,NA,2783617,NA,NA,5207102,5323169,4678436,3934132,5206070,4683749,5492149,5755515,5919565,3026572,NA,NA,3677980,2590935,3025989,3279155,NA,2810815
-1,228.038342191215,0.0231919,229.045613311,"C_12 H_8 O_4 C13_1","C13H8O4","C_12 H_7 O_4 C13_1",4,13,0.615,0.308,12,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572367.91294493,865685.5,228.038342191215,0.0764014987310541,4,0.67,0.73,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1.51,38.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.752205656952,NA,NA,NA,66,FALSE,NA,NA,NA,NA,NA,NA,NA,2732713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4972853,3209803,4631489
0,228.16052364555,0.0314878,229.167792861,"C_12 H_23 O_3 N_1","C12H23NO3","C_12 H_22 O_3 N_1",9,12,1.917,0.25,12,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572367.91294493,933070.533333333,228.16052364555,0.131910100291455,15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,FALSE,NA,2647120,NA,5632520,NA,NA,NA,NA,NA,6800935,3299779,NA,2836996,NA,NA,NA,NA,4182135,2879527,NA,2889404,2680719,3516107,2945541,3309935,2625374,NA,NA,NA,3312267,3189761
0,229.014245078556,0.0068907,230.021523095,"C_12 H_6 O_5","C12H6O5","C_12 H_5 O_5",3,12,0.5,0.417,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572896.95179735,883360.333333333,229.014245078556,0.0979776316909739,9,0.71,0.79,10,1,0,1,0,0,0,0,0,0,0,0,0,0,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,FALSE,NA,2940404,3291341,3460034,NA,NA,NA,3261088,2986266,4724720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11383605,12096583,10950083
0,231.027487367717,0.3956261,232.034672,"C_16 H_8 S_1","C16H8S","C_16 H_7 S_1",1,16,0.5,0,16,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573955.24411185,873355.5,231.027487367717,0.119148825380275,4,0.8,0.8,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,FALSE,NA,NA,NA,NA,NA,2737899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3536727,3051616,4526570
0,231.077518915065,0.0150031,232.084791865,"C_12 H_12 O_3 N_2","C12H12N2O3","C_12 H_11 O_3 N_2",3,12,1,0.25,12,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573955.24411185,851354.857142857,231.077518915065,0.107410629962329,7,0.43,0.53,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621355,3297040,2588564,4377244,3768292,2986379,NA,NA,NA,NA,2659988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,232.061529459571,0.0068177,233.06880748,"C_12 H_11 O_4 N_1","C12H11NO4","C_12 H_10 O_4 N_1",3,12,0.917,0.333,12,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574484.49214524,844340.666666667,232.061529459571,0.0182146679593007,24,0.43,0.56,8,1,0,1,0,0,0,0,0,0,0,0,0,0,11.23,34.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.083938317957,NA,NA,NA,53,FALSE,NA,NA,NA,NA,NA,NA,NA,28539076,27096908,26017362,35158440,35109136,33599860,60669100,62142956,59784092,25835480,25589816,24508418,42186136,41237132,42482576,10663533,12786184,12122427,11491142,11285755,12096571,17553782,18315900,17398794
-1,233.043139734999,0.4023364,234.050322,"C_16 H_10 S_1","C16H10S","C_16 H_9 S_1",3,16,0.625,0,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575013.80447317,831770.566666667,233.043139734999,0.0129863354450925,30,0.73,0.73,12,1,0,1,0,0,0,0,0,0,0,0,0,0,15.58,-358.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.517953552555,NA,NA,NA,129,FALSE,NA,48444856,47659264,45857772,41204952,43268860,40910456,42678976,44382540,43597920,24869800,24132364,22229846,21937850,21330928,20577710,17635798,17013292,16898558,29849476,30571652,33045908,39532632,39205900,40975156,20003140,22443768,21820972,116374392,112180344,113098256
-1,233.064879727049,0.0262996,234.072162315,"C_11 H_11 O_4 N_1 C13_1","C12H11NO4","C_11 H_10 O_4 N_1 C13_1",3,12,0.917,0.333,11,11,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575013.80447317,891493,233.064879727049,0.0701969126188707,16,0.43,0.56,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1.98,34.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.083938317957,NA,NA,NA,53,FALSE,NA,NA,NA,NA,NA,NA,NA,3818186,2902358,4829292,4086707,5217047,4889441,8687301,8158204,7273914,4159968,3457591,3187209,6256528,4910224,6475167,NA,NA,NA,NA,NA,NA,3197830,NA,NA
-1,234.046494320383,0.3995554,235.053676835,"C_15 H_10 S_1 C13_1","C16H10S","C_15 H_9 S_1 C13_1",3,16,0.625,0,15,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575543.17837571,917027.666666667,234.046494320383,0.0579404976780914,24,0.73,0.73,12,1,0,1,0,0,0,0,0,0,0,0,0,0,2,-358.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.517953552555,NA,NA,NA,129,FALSE,NA,6145960,5491467,5451254,3710702,4779269,4538520,5459141,5245781,5321338,4185521,2659605,2596161,2614483,2956801,NA,NA,NA,NA,2830716,NA,2932643,3959378,4804123,3732788,3449676,2922753,NA,14261642,11927175,11927585
-1,234.113562987382,0.0146393,235.120842861,"C_13 H_17 O_3 N_1","C13H17NO3","C_13 H_16 O_3 N_1",8,13,1.308,0.231,13,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575543.17837571,845273.416666667,234.113562987382,0.0294383988111794,24,0.22,0.33,6,0,0,0,1,0,1,0,0,0,0,0,0,0,4.59,648.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.753802199599,NA,NA,NA,31,FALSE,NA,NA,NA,NA,NA,NA,NA,11459816,10263416,11272861,8396243,8039736,7603554,15139062,16727588,17080304,13245440,13139021,11312167,16857502,17088170,17530822,6744691,8293951,9063766,7461743,8845604,7387210,14163374,12443306,14286917
0,235.072438705022,0.0366529,236.079706484,"C_11 H_12 O_4 N_2","C11H12N2O4","C_11 H_11 O_4 N_2",6,11,1.091,0.364,11,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576072.61133713,827435.5,235.072438705022,0.129317290755015,6,0.2,0.43,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4475640,4479006,4516340,3219952,NA,NA,3083136,3750037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,235.116911230114,0.0424946,236.124197696,"C_12 H_17 O_3 N_1 C13_1","C13H17NO3","C_12 H_16 O_3 N_1 C13_1",8,13,1.308,0.231,12,17,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576072.61133713,835356.875,235.116911230114,0.15873864589058,8,0.22,0.33,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.16,648.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.753802199599,NA,NA,NA,31,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3088771,NA,2679773,NA,2618190,NA,2963509,3013132,NA,3198540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3655861,2724437
-1,236.056442421313,0.0136925,237.063722099,"C_11 H_11 O_5 N_1","C11H11NO5","C_11 H_10 O_5 N_1",6,11,1,0.455,11,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576602.10166558,847187.75,236.056442421313,0.0185422043295317,24,0.2,0.47,7,0,0,0,1,0,1,0,0,0,0,0,0,0,5.43,154.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.456452740807,NA,NA,NA,57,FALSE,NA,NA,NA,NA,NA,NA,NA,12443859,11534188,11437740,9011652,6787368,6138138,17704198,19907108,17097734,16130030,14278698,16007188,21314926,21283470,21824450,11337282,11985465,10191160,8925022,8695061,9014306,18710954,16204447,17900612
-1,237.059816837066,0.0686151,238.067076934,"C_10 H_11 O_5 N_1 C13_1","C11H11NO5","C_10 H_10 O_5 N_1 C13_1",6,11,1,0.455,10,11,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577131.64787439,937945.25,237.059816837066,0.125879719376419,4,0.2,0.47,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.13,154.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.456452740807,NA,NA,NA,57,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2768670,NA,NA,NA,NA,NA,3141477,2679951,3069393,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,237.1261115031,0.0358665,238.133396476,"C_10 H_23 O_4 P_1","C10H23O4P","C_10 H_22 O_4 P_1",1,10,2.3,0.4,10,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577131.64787439,899355.5,237.1261115031,0.0354994148529716,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,FALSE,NA,6180252,6455632,4658227,2993488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,239.034975068601,0.0290616,240.042258476,"C_14 H_8 O_4","C14H8O4","C_14 H_7 O_4",3,14,0.571,0.286,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2578190.90198028,813265.454545455,239.034975068601,0.0856715207458874,11,0.7,0.75,11,1,0,1,0,0,0,0,0,0,0,0,0,0,5.41,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2919206783941,NA,NA,NA,115,FALSE,NA,8536395,7091504,7866382,3262786,3516183,NA,8713939,10134903,11078879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32360390,31246510,29674078
