"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3454.csv","Sample8_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3462.csv","Sample9_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3470.csv","Sample10_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3456.csv","Sample11_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3464.csv","Sample12_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3592.csv","Sample13_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3458.csv","Sample14_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3466.csv","Sample15_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3474.csv","Sample16_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3478.csv","Sample17_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3486.csv","Sample18_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3494.csv","Sample19_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample20_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample21_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample22_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample23_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample24_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample25_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample26_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample27_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv","Sample28_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3480.csv","Sample29_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3488.csv","Sample30_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3496.csv","Sample31_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3482.csv","Sample32_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3490.csv","Sample33_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3498.csv","Sample34_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3502.csv","Sample35_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3510.csv","Sample36_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3518.csv","Sample37_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3504.csv","Sample38_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3512.csv","Sample39_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3520.csv","Sample40_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3506.csv","Sample41_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3514.csv","Sample42_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3522.csv","Sample43_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3528.csv","Sample44_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3536.csv","Sample45_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3544.csv","Sample46_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3530.csv","Sample47_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3538.csv","Sample48_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3546.csv","Sample49_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3532.csv","Sample50_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3540.csv","Sample51_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3548.csv","Sample52_masslistsNelha35_01_1-1-35_1_3586.csv","Sample53_masslistsNelha36_03_1-1-36_1_3580.csv","Sample54_masslistsNelha54_01_1-1-54_1_3598.csv","Sample55_masslistsNelha54_03_1-1-54_1_3608.csv"
0,287.149998407462,0.0446805,288.157287714,"C_14 H_24 O_6","C14H24O6","C_14 H_23 O_6",12,14,1.714,0.429,14,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582140.7714168,739485.473684211,287.150000014864,0.078022767334039,19,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2983199,NA,NA,NA,3178444,3110503,NA,3107108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4566668,4120746,3382633,3031792,3480478,3741481,5804467,6774484,4626502,NA,NA,NA,NA,NA,NA,4762365,4779063,4320006,9399596,8861257,7836388,NA,NA,NA,NA
0,287.165276584078,0.031783,288.172543857,"C_18 H_24 O_3","C18H24O3","C_18 H_23 O_3",8,18,1.333,0.167,18,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582140.7714168,714643.857142857,287.165276573991,0.0891214327771796,21,0.27,0.33,7,0,0,0,1,0,1,0,0,0,0,0,0,0,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4452251,6558227,6263357,5496465,6500528,6114670,NA,NA,NA,NA,NA,NA,8325157,6239729,5489356,7644203,6978837,7250927,8801027,9481276,9546508,NA,3235407,3201769,2936400,4746905,3708004,4460724
0,287.172485689845,0.0264731,288.179754492,"C_12 H_24 O_4 N_4","C12H24N4O4","C_12 H_23 O_4 N_4",1,12,2,0.333,12,24,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582140.7714168,749996.363636364,287.172486629177,0.105768703665998,22,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4325278,3944982,4264511,3526292,4104370,4173169,7887608,8145831,6989618,5681595,6033116,5404751,3434535,NA,NA,3820589,4373783,3107826,3009285,2741310,2634510,3878197,3651154,4449004,NA,NA,NA,NA
0,287.186390462976,0.0215133,288.193673095,"C_15 H_28 O_5","C15H28O5","C_15 H_27 O_5",12,15,1.867,0.333,15,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582140.7714168,756489.666666667,287.186390825578,0.125930893563989,21,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2911859,3951917,NA,NA,2963423,2660313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2684835,NA,2855492,3593881,NA,3235189,NA,NA,NA,3146177,2596577,NA,2709548,2850296,2593491,2966578,NA,3107831,5602059,6462531,5434131,3358010,3970647,3277553,NA,NA,NA,NA
0,287.222795457787,0.0465357,288.230058476,"C_16 H_32 O_4","C16H32O4","C_16 H_31 O_4",1,16,2,0.25,16,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582140.7714168,713562.086956522,287.222797017368,0.11408460650835,23,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,FALSE,NA,NA,NA,NA,NA,NA,NA,5500587,4828546,5125862,7374463,5461306,5196724,4338317,5965805,6232039,NA,NA,NA,NA,NA,2907310,NA,2714292,NA,NA,2739904,NA,NA,NA,2740816,4374182,4075716,2899330,NA,NA,NA,NA,NA,NA,3545144,2704901,3760865,3607614,NA,NA,4377368,4080719,3898145,NA,NA,NA,NA,NA,NA,NA
0,288.120122871054,0.0504172,289.127384726,"C_11 H_19 O_6 N_3","C11H19N3O6","C_11 H_18 O_6 N_3",7,11,1.727,0.545,11,19,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582548.83512921,727013.631578947,288.120123905097,0.0841208952547472,19,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2810108,NA,2804614,4091883,3080711,2660017,6220865,6368516,6809759,7828260,6828086,6388163,NA,3047221,NA,2731358,3042895,NA,3488856,NA,3650660,6626963,6834090,5710914,NA,NA,NA,NA
0,288.124151523633,0.0708155,289.13140748,"C_16 H_19 O_4 N_1","C16H19NO4","C_16 H_18 O_4 N_1",2,16,1.188,0.25,16,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582548.83512921,685724.375,288.124152779575,0.122846238320713,16,0.27,0.38,8,0,0,0,1,0,1,0,0,0,0,0,0,0,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7593027,8015109,7907488,8327973,7630903,8632772,NA,NA,NA,NA,NA,2905412,2648154,NA,2710629,7114389,6465452,5678147,6481874,7569437,6800866,7119415
0,288.145274616412,0.0495586,289.152536718,"C_13 H_23 O_6 N_1","C13H23NO6","C_13 H_22 O_6 N_1",10,13,1.769,0.462,13,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582548.83512921,686494,288.145276662134,0.049413806611949,6,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593415,2927888,NA,NA,NA,NA,NA,NA,2765533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2796333,NA,3301836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604107,NA,NA,NA,NA
0,288.156501256314,0.026217,289.163770107,"C_12 H_23 O_5 N_3","C12H23N3O5","C_12 H_22 O_5 N_3",6,12,1.917,0.417,12,23,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582548.83512921,725967.125,288.156501967751,0.0524031322515027,24,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5013770,4862829,4342675,5103608,5853716,6131389,14138446,13274385,12708012,13136689,12644419,12515792,5388661,5773121,5133370,4658538,4730459,4957519,6134885,4799880,6044785,11153057,12064695,10122319,NA,NA,NA,NA
0,288.196897471244,0.0150032,289.204178242,"C_18 H_27 O_2 N_1","C18H27NO2","C_18 H_26 O_2 N_1",1,18,1.5,0.111,18,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582548.83512921,734118.85,288.196900006211,0.0909853678571659,20,0.2,0.25,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,FALSE,NA,4778334,2946807,2624360,NA,NA,NA,NA,NA,NA,4552654,4265626,6675747,7586788,9062733,7997771,NA,NA,NA,4752110,6111473,4793854,2971425,3523546,4427905,NA,NA,NA,NA,NA,NA,3686406,4334115,3870410,NA,NA,NA,NA,NA,NA,3115395,2918222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,289.082982717763,0.0412079,290.090271103,"C_14 H_14 O_5 N_2","C14H14N2O5","C_14 H_13 O_5 N_2",3,14,1,0.357,14,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582957.11284105,666489,289.082983266243,0.128417146070402,6,0.29,0.47,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2605455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2916338,NA,NA,4905296,7270813,5711707,5817270
0,289.108163028609,0.0564086,290.115423095,"C_16 H_18 O_5","C16H18O5","C_16 H_17 O_5",8,16,1.125,0.312,16,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582957.11284105,694445.7,289.108164212288,0.126947474743838,10,0.27,0.41,8,0,0,0,1,0,1,0,0,0,0,0,0,0,5.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3222930,2864746,2685462,3507349,2941335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3399072,28240218,30122408,30320484,30450624
0,289.119376307732,0.0129082,290.126656484,"C_15 H_18 O_4 N_2","C15H18N2O4","C_15 H_17 O_4 N_2",5,15,1.2,0.267,15,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582957.11284105,693465.857142857,289.119376563175,0.0492305651087423,28,0.22,0.36,8,0,0,0,1,0,1,0,0,0,0,0,0,0,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7058025,6456503,8144089,6103374,6992745,7708667,6917526,7392878,7248410,11662489,11047323,9804612,5323446,6699137,6165913,6444698,5025682,7268000,5651896,6430404,6553030,12881919,12622094,11826596,11061598,11600300,12027753,11912132
0,289.129268886847,0.0241783,290.136552333,"C_13 H_22 O_7","C13H22O7","C_13 H_21 O_7",5,13,1.692,0.538,13,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582957.11284105,723512.555555556,289.129268655677,0.0955947206369034,18,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908205,3550395,3146973,3303761,NA,3176447,NA,NA,NA,3734685,2771359,NA,4778681,4216964,3241372,NA,3596181,4458147,7294395,6336199,6389194,6324227,7231762,5850535,NA,NA,NA,NA
0,289.144537805268,0.0198551,290.151808476,"C_17 H_22 O_4","C17H22O4","C_17 H_21 O_4",10,17,1.294,0.235,17,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582957.11284105,734744.727272727,289.144538363066,0.0838558031327812,11,0.23,0.33,7,0,0,0,1,0,1,0,0,0,0,0,0,0,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2964082,2854080,NA,3301719,3046257,NA,NA,NA,NA,NA,NA,NA,3029694,NA,NA,NA,NA,NA,NA,3315404,2753999,NA,NA,NA,17672552,19603894,18884466,19866574
0,289.180918145418,0.0024811,290.188193857,"C_18 H_26 O_3","C18H26O3","C_18 H_25 O_3",11,18,1.444,0.167,18,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582957.11284105,697732.611111111,289.180917899013,0.0746966088751917,18,0.2,0.27,6,0,0,0,1,0,1,0,0,0,0,0,0,0,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2598944,NA,NA,NA,NA,2940217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4768383,5137612,4830446,4870500,5976958,6836240,NA,NA,NA,NA,NA,NA,7654090,7227541,5838255,5420717,5738405,6207157,7474637,6917848,8203740,NA,NA,NA,4290934,NA,NA,NA
0,289.217340947006,0.1314189,290.224579238,"C_19 H_30 O_2","C19H30O2","C_19 H_29 O_2",2,19,1.579,0.105,19,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582957.11284105,759511.166666667,289.217342713952,0.197714055720063,6,0.18,0.22,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2889560,NA,NA,NA,NA,NA,2591036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2702038,NA,NA,NA,2622385,NA,3825114,NA,3065321,NA,NA,NA,NA,NA,NA,NA
0,290.103389684631,0.0205523,291.110672099,"C_15 H_17 O_5 N_1","C15H17NO5","C_15 H_16 O_5 N_1",4,15,1.133,0.333,15,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583365.60780392,720450.785714286,290.10339108187,0.0898528991358937,14,0.22,0.39,8,0,0,0,1,0,1,0,0,0,0,0,0,0,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2612902,2604222,NA,4271838,NA,4955018,2928131,3597046,3824825,NA,NA,NA,NA,NA,NA,NA,NA,NA,3803488,3105383,4237050,12126945,15016754,15116519,15885642
-1,290.212550671051,0.0039111,291.219828242,"C_18 H_29 O_2 N_1","C18H29NO2","C_18 H_28 O_2 N_1",4,18,1.611,0.111,18,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583365.60780392,679998.7,290.212552529537,0.0309670389203132,30,0.13,0.19,5,0,0,0,0,0,0,1,0,1,1,0,0,0,11.52,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.470620348847,NA,NA,NA,NA,332,FALSE,NA,24271858,25647506,26402264,7184621,7683716,7544237,NA,NA,NA,52603504,57813344,59027464,67249816,70200336,74001432,NA,NA,NA,39462272,41132952,40609956,32121268,35628584,32056052,7025852,7588535,6838917,5690354,6071848,5355078,27161292,26784996,28422492,NA,NA,NA,NA,NA,NA,23260186,24308198,23291680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,291.051022148257,0.0128502,292.058302333,"C_14 H_12 O_7","C14H12O7","C_14 H_11 O_7",2,14,0.857,0.5,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583774.32327144,733991.894736842,291.051023169455,0.0805539306024869,19,0.29,0.52,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,FALSE,NA,NA,NA,NA,3125722,NA,NA,NA,NA,NA,NA,NA,NA,6924209,8695091,8523069,5667843,7195127,7655022,NA,NA,NA,NA,NA,2669553,NA,NA,NA,3671323,NA,NA,NA,NA,NA,NA,NA,NA,3247962,2774078,NA,NA,NA,NA,NA,NA,NA,2807886,NA,3133538,3130031,NA,2631742,3325009,4109478,5249619,3086013
0,291.087403346794,0.0271693,292.094687714,"C_15 H_16 O_6","C15H16O6","C_15 H_15 O_6",8,15,1.067,0.4,15,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583774.32327144,655789.111111111,291.087404193757,0.123614999919365,9,0.22,0.42,8,0,0,0,1,0,1,0,0,0,0,0,0,0,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2990111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756698,3028277,NA,NA,3150777,3041354,23555168,30549172,27798112,29828812
0,291.098655428201,0.0368257,292.105921103,"C_14 H_16 O_5 N_2","C14H16N2O5","C_14 H_15 O_5 N_2",5,14,1.143,0.357,14,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583774.32327144,711236.785714286,291.098655591067,0.0466147873430263,28,0.14,0.37,8,0,0,0,1,0,1,0,0,0,0,0,0,0,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6001964,4740942,5580648,6960123,8566289,5071478,10395682,9802025,10153209,13989739,12637262,12271148,4664630,4889345,5318746,5228791,5153276,4827458,5316702,5882169,6213746,10842815,12286908,11638862,9030755,13386937,13290085,12904144
0,291.123801408252,0.0162427,292.131073095,"C_16 H_20 O_5","C16H20O5","C_16 H_19 O_5",10,16,1.25,0.312,16,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583774.32327144,721070.384615385,291.123801770586,0.110222943818944,26,0.18,0.33,7,0,0,0,1,0,1,0,0,0,0,0,0,0,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3099544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3417397,3561302,NA,2823172,2919961,3510910,4403243,2619698,3147011,2991988,3304535,NA,3130685,2598665,3475555,3373310,3287556,NA,4464742,4743489,2750587,4141768,4799429,3596374,41036908,45098180,44411504,46114520
