"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_2.6","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsNelha43_02_1-1-43_1_3816.csv","Sample2_masslistsNelha44_03_1-1-44_1_3800.csv","Sample3_masslistsNelha46_01_1-1-46_1_3740.csv","Sample4_masslistsNelha50_01_1-1-50_1_3668.csv","Sample5_masslistsNelha51_02_1-1-51_1_3656.csv"
0,489.098159752139,0.3751254,490.105252333,"C_30 H_18 O_7","C30H18O7","C_30 H_17 O_7",1,30,0.6,0.233,30,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,460353.5,489.098164393742,0.0335673461963642,2,0.65,0.7,22,1,0,1,0,0,0,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,FALSE,NA,NA,2432398,NA,NA,2922818
-1,489.103814327257,0.070737,490.111125428,"C_23 H_22 O_12","C23H22O12","C_23 H_21 O_12",21,23,0.957,0.522,23,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,418110.8,489.103818395044,0.105524267123756,5,0.09,0.41,13,0,0,0,1,1,0,0,0,0,0,0,0,0,3.87,153.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.914326450867,NA,NA,NA,NA,488,FALSE,NA,7469257,10337679,8133436,9356372,8898884
-1,489.107202156225,0.03844,490.114497428,"C_20 H_26 O_12 S_1","C20H26O12S","C_20 H_25 O_12 S_1",10,20,1.3,0.6,20,26,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,404375,489.10720626149,0.0466285235407263,5,0,0.08,8,0,0,0,1,1,0,0,0,0,0,0,0,0,4.99,551.29,11183.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.542185906124,2670.24649729669,NA,NA,NA,366,FALSE,NA,10033354,11124112,9124668,13354069,13355333
-1,489.11688237175,0.2966085,490.124013428,"C_20 H_27 O_12 P_1","C20H27O12P","C_20 H_26 O_12 P_1",18,20,1.35,0.6,20,27,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,418897.2,489.116886430641,0.0611176357799988,5,0,0.08,8,0,0,0,1,1,0,0,0,0,0,0,0,0,4.21,216.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.189294828632,NA,NA,NA,NA,414,FALSE,NA,6379725,11074963,9493312,11289689,9865545
0,489.124823660765,0.3153721,490.132254666,"C_20 H_26 O_14","C20H26O14","C_20 H_25 O_14",16,20,1.3,0.7,20,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,374235.5,489.124828184776,0.175733879920559,4,0,0.08,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,FALSE,NA,3373263,3130773,NA,4621404,3719500
0,489.134685522275,0.0397334,490.141942479,"C_19 H_28 O_11 S_1 C13_2","C21H28O11S","C_19 H_27 O_11 S_1 C13_2",11,21,1.333,0.524,19,28,11,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,424151,489.134689597691,0.132460488041087,5,0,0.1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,2.6,NA,13594.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113.88361765877,NA,NA,NA,312,FALSE,NA,4630739,8002968,5208902,6480991,5376335
-1,489.140206117082,0.0576561,490.147510809,"C_24 H_26 O_11","C24H26O11","C_24 H_25 O_11",24,24,1.083,0.458,24,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,407786.4,489.140210155109,0.00780311869489084,5,0.08,0.35,12,0,0,0,1,0,1,0,0,0,0,0,0,0,12.04,-51.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3949081609197,NA,NA,NA,NA,389,FALSE,NA,25622740,28835226,28769096,27264096,27101520
0,489.141682343476,0.0742937,490.14899519,"C_21 H_29 O_10 P_1 O18_1","C21H29O11P","C_21 H_28 O_10 P_1 O18_1",20,21,1.381,0.524,21,29,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,784695,489.141685975902,0.12788883174432,3,0,0.1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.19,NA,NA,7700.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854.44116300264,NA,NA,317,FALSE,NA,2791637,2932122,2440008,NA,NA
-1,489.153265272817,0.2915269,490.160398809,"C_21 H_31 O_11 P_1","C21H31O11P","C_21 H_30 O_11 P_1",16,21,1.476,0.524,21,31,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,411449.2,489.153269331686,0.058157260681369,5,0,0.03,7,0,0,0,1,1,0,0,0,0,0,0,0,0,6.42,253.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.956467582381,NA,NA,NA,NA,324,FALSE,NA,12220632,17153438,14154572,15615077,14256469
0,489.161363023851,0.0012077,490.168640047,"C_21 H_30 O_13","C21H30O13","C_21 H_29 O_13",13,21,1.429,0.619,21,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,394006.6,489.161367102437,0.0761012853465379,5,0,0.03,7,0,0,0,1,1,0,0,0,0,0,0,0,0,4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,FALSE,NA,9255131,11845024,9517903,11011176,11405656
-1,489.17662657225,0.0139009,490.18389619,"C_25 H_30 O_10","C25H30O10","C_25 H_29 O_10",26,25,1.2,0.4,25,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,393238.8,489.176630615991,0.0261227254194529,5,0.07,0.3,11,0,0,0,1,0,1,0,0,0,0,0,0,0,15.52,36.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.635371141947,NA,NA,NA,NA,348,FALSE,NA,34699488,38895012,36076372,32965740,34703708
-1,489.189690697686,0.3731949,490.19678419,"C_22 H_35 O_10 P_1","C22H35O10P","C_22 H_34 O_10 P_1",15,22,1.591,0.455,22,35,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,423159.6,489.189694714523,0.117435928352414,5,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,2.6,873.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.32238562702,NA,NA,NA,NA,279,FALSE,NA,4274404,6569384,6962009,6218866,5704034
0,489.19774203526,0.0142002,490.205025428,"C_22 H_34 O_12","C22H34O12","C_22 H_33 O_12",8,22,1.545,0.545,22,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,400642.6,489.197746073641,0.103157795770396,5,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,FALSE,NA,5556454,5881259,6298460,6628468,5540197
-1,489.213024129129,0.0387377,490.220281571,"C_26 H_34 O_9","C26H34O9","C_26 H_33 O_9",29,26,1.308,0.346,26,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,405890.2,489.213028165613,0.0329680917057733,5,0.06,0.26,10,0,0,0,1,0,1,0,0,0,0,0,0,0,8.24,70.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.353558360943,NA,NA,NA,NA,247,FALSE,NA,18151658,20217262,20036448,16827514,18975082
0,489.249406262831,0.0321097,490.256666952,"C_27 H_38 O_8","C27H38O8","C_27 H_37 O_8",26,27,1.407,0.296,27,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,433280.4,489.249410256145,0.0687245889483257,5,0.05,0.22,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,FALSE,NA,6625526,4914618,7109486,4764806,5392759
-1,489.312273635362,0.2928886,490.319406458,"C_31 H_44 O_1 N_1 P_1 C13_1","C32H44NOP","C_31 H_43 O_1 N_1 P_1 C13_1",2,32,1.375,0.031,31,44,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,455774,489.312277051656,0.0602337786455229,2,0.31,0.32,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.29,-504.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.1911668947833,NA,NA,NA,NA,885,FALSE,NA,NA,NA,2734979,3163291,NA
0,489.344676048378,0.0978644,490.351904492,"C_27 H_46 O_4 N_4","C27H46N4O4","C_27 H_45 O_4 N_4",1,27,1.704,0.148,27,46,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285709.95240139,366408,489.344679182381,0.14848364164779,2,0,0.05,7,0,0,0,0,0,0,1,0,1,1,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781,FALSE,NA,2306323,NA,2866062,NA,NA
0,490.099042845818,0.1123077,491.106374432,"C_22 H_21 O_12 N_1","C22H21NO12","C_22 H_20 O_12 N_1",2,22,0.955,0.545,22,21,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,459107.666666667,490.099046530507,0.105952488191378,3,0,0.4,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,FALSE,NA,2456061,NA,3275921,NA,2321052
-1,490.107155560986,0.0982867,491.114480263,"C_22 H_22 O_12 C13_1","C23H22O12","C_22 H_21 O_12 C13_1",21,23,0.957,0.522,22,22,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,455031.5,490.107160166208,0.0709089385740724,2,0.09,0.41,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.06,153.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.914326450867,NA,NA,NA,NA,488,FALSE,NA,2365951,NA,NA,NA,2488991
-1,490.110422984706,0.3112227,491.117852263,"C_19 H_26 O_12 S_1 C13_1","C20H26O12S","C_19 H_25 O_12 S_1 C13_1",10,20,1.3,0.6,19,26,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,427741.8,490.110427086277,0.297596204334087,5,0,0.08,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.73,551.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.542185906124,2670.24649729669,NA,NA,NA,366,FALSE,NA,2349568,4386482,4136085,5166505,3730080
-1,490.120142204461,0.1025661,491.127368263,"C_19 H_27 O_12 P_1 C13_1","C20H27O12P","C_19 H_26 O_12 P_1 C13_1",18,20,1.35,0.6,19,27,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,443014.333333333,490.120146133241,0.202203126314372,3,0,0.08,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.21,216.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.189294828632,NA,NA,NA,NA,414,FALSE,NA,NA,2567861,2612376,NA,3095203
0,490.138958409183,0.2097705,491.146131813,"C_20 H_29 O_11 N_1 S_1","C20H29NO11S","C_20 H_28 O_11 N_1 S_1",5,20,1.45,0.55,20,29,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,483144.2,490.138962518595,0.239408783477204,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,FALSE,NA,3672585,2657978,2854046,2987443,2980522
-1,490.143599753386,0.0214618,491.150865644,"C_23 H_26 O_11 C13_1","C24H26O11","C_23 H_25 O_11 C13_1",24,24,1.083,0.458,23,26,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,434858.4,490.143603846629,0.0907926721365177,5,0.08,0.35,12,0,0,0,1,0,1,0,0,0,0,0,0,0,3.06,-51.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3949081609197,NA,NA,NA,NA,389,FALSE,NA,5585418,8232636,7453856,7128500,6630059
0,490.148417623288,0.0941494,491.155647813,"C_20 H_30 O_11 N_1 P_1","C20H30NO11P","C_20 H_29 O_11 N_1 P_1",1,20,1.5,0.55,20,30,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,444952,490.148422221045,0.298706584598524,2,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,TRUE,"C_31 H_25 O_3 N_1 S_1",2884108,NA,NA,NA,2734765
-1,490.156599682583,0.2493465,491.163753644,"C_20 H_31 O_11 P_1 C13_1","C21H31O11P","C_20 H_30 O_11 P_1 C13_1",16,21,1.476,0.524,20,31,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,407313.4,490.156603828897,0.247820175789531,5,0,0.03,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.89,253.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.956467582381,NA,NA,NA,NA,324,FALSE,NA,3709454,5562048,3701925,4240825,4393648
-1,490.180019294703,0.091006,491.187251025,"C_24 H_30 O_10 C13_1","C25H30O10","C_24 H_29 O_10 C13_1",26,25,1.2,0.4,24,30,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,406555.6,490.180023424548,0.0770916111216302,5,0.07,0.3,11,0,0,0,1,0,1,0,0,0,0,0,0,0,4.49,36.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.635371141947,NA,NA,NA,NA,348,FALSE,NA,9943573,10813126,9329836,11085248,10185400
-1,490.193042756629,0.3667811,491.200139025,"C_21 H_35 O_10 P_1 C13_1","C22H35O10P","C_21 H_34 O_10 P_1 C13_1",15,22,1.591,0.455,21,35,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,411744.5,490.193046035446,0.312332165489617,2,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1.36,873.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.32238562702,NA,NA,NA,NA,279,FALSE,NA,NA,2678474,3558577,NA,NA
0,490.20819535269,0.1196847,491.215530575,"C_25 H_33 O_9 N_1","C25H33NO9","C_25 H_32 O_9 N_1",24,25,1.32,0.36,25,33,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,449077.2,490.208199442948,0.146438600838817,5,0,0.23,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.94,NA,NA,NA,NA,168646.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49146.1666228295,250,FALSE,NA,3439134,5758670,4807862,4281802,3918529
-1,490.216319645263,0.0820991,491.223636406,"C_25 H_34 O_9 C13_1","C26H34O9","C_25 H_33 O_9 C13_1",29,26,1.308,0.346,25,34,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286194.980964,432491.6,490.216323739748,0.122024008681456,5,0.06,0.26,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.56,70.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.353558360943,NA,NA,NA,NA,247,FALSE,NA,6003233,6700753,6012089,5604813,4983492
0,491.083073373712,0.0817777,492.090390047,"C_22 H_20 O_13","C22H20O13","C_22 H_19 O_13",25,22,0.909,0.591,22,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,414176.2,491.083077455358,0.0932263731954369,5,0,0.42,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,FALSE,NA,3799851,4886474,5361121,3237616,3251182
0,491.086413908707,0.4260571,492.0939,"C_40 H_12","C40H12","C_40 H_11",2,40,0.3,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,459643.5,491.086417954675,0.14419321616297,4,0.88,0.88,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,FALSE,NA,3603244,NA,3231202,4224753,3836911
0,491.096077217582,0.1536303,492.103278047,"C_19 H_25 O_13 P_1","C19H25O13P","C_19 H_24 O_13 P_1",16,19,1.316,0.684,19,25,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,411811,491.096081911783,0.239597046761068,2,0,0.04,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,FALSE,NA,NA,2403277,NA,3045109,NA
0,491.113996413266,0.1335992,492.121207098,"C_18 H_26 O_12 S_1 C13_2","C20H26O12S","C_18 H_25 O_12 S_1 C13_2",10,20,1.3,0.6,18,26,12,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,484209.75,491.114000364574,0.127795380670932,4,0,0.08,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.38,NA,11183.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670.24649729669,NA,NA,NA,366,FALSE,NA,2360117,3928018,3120619,3217147,NA
-1,491.119507331085,0.0169367,492.126775428,"C_23 H_24 O_12","C23H24O12","C_23 H_23 O_12",28,23,1.043,0.522,23,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,402380.8,491.119511493793,0.0387058423051861,5,0,0.35,12,0,0,0,1,1,0,0,0,0,0,0,0,0,12.79,21.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.3126226957898,NA,NA,NA,NA,390,FALSE,NA,26835766,31653844,29457902,30410492,27855866
-1,491.122866126046,0.0098958,492.130147428,"C_20 H_28 O_12 S_1","C20H28O12S","C_20 H_27 O_12 S_1",8,20,1.4,0.6,20,28,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,409729,491.122870317403,0.0458152264871559,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,5.52,873.06,11613.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.594233275707,2828.92508886589,NA,NA,NA,321,FALSE,NA,9911095,13598677,11763182,14518013,13290491
-1,491.132569232582,0.3702931,492.139663428,"C_20 H_29 O_12 P_1","C20H29O12P","C_20 H_28 O_12 P_1",17,20,1.45,0.6,20,29,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,412799.8,491.132573385975,0.0456705298740197,5,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,4.23,190.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.129715510026,NA,NA,NA,NA,377,FALSE,NA,8002363,10567640,10280434,10184449,9284606
-1,491.155902856221,0.0375465,492.163160809,"C_24 H_28 O_11","C24H28O11","C_24 H_27 O_11",27,24,1.167,0.458,24,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,391982.6,491.155907007669,0.00830774821009665,5,0,0.3,11,0,0,0,1,0,1,0,0,0,0,0,0,0,27.78,-51.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2821693068147,NA,NA,NA,NA,350,FALSE,NA,57998144,69271520,67436024,63047432,59902984
0,491.159245070847,0.0229739,492.166532809,"C_21 H_32 O_11 S_1","C21H32O11S","C_21 H_31 O_11 S_1",1,21,1.524,0.524,21,32,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,414068.4,491.159249229197,0.0996933377543107,5,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,FALSE,NA,7846723,9707487,9813499,10446602,9096199
-1,491.168860649117,0.1793504,492.176048809,"C_21 H_33 O_11 P_1","C21H33O11P","C_21 H_32 O_11 P_1",13,21,1.571,0.524,21,33,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,428320.4,491.168864807426,0.0545341993840289,5,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,4.05,334.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.363761339209,NA,NA,NA,NA,331,FALSE,NA,6290246,10125282,10198526,9496333,10169355
0,491.177000407604,0.0268355,492.184290047,"C_21 H_32 O_13","C21H32O13","C_21 H_31 O_13",4,21,1.524,0.619,21,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,307238,491.177005355261,0.351456042955614,2,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477,FALSE,NA,NA,3160036,NA,NA,2575374
0,491.186624749806,0.4634068,492.193673095,"C_32 H_28 O_5","C32H28O5","C_32 H_27 O_5",4,32,0.875,0.156,32,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,390673.75,491.186629433938,0.321354420016653,4,0.52,0.56,19,1,0,1,0,0,0,0,0,0,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,FALSE,NA,3197771,2932711,NA,3862291,3283985
0,491.189836734117,0.1318191,492.197178047,"C_18 H_37 O_13 P_1","C18H37O13P","C_18 H_36 O_13 P_1",4,18,2.056,0.722,18,37,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,386015,491.189841270954,0.27447376534785,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,FALSE,NA,4262732,3123176,NA,3655444,NA
-1,491.192247769768,0.044675,492.19954619,"C_25 H_32 O_10","C25H32O10","C_25 H_31 O_10",30,25,1.28,0.4,25,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,391690.8,491.192251929816,0.00861591654400489,5,0,0.25,10,0,0,0,1,0,1,0,0,0,0,0,0,0,24.01,13.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5188996558688,NA,NA,NA,NA,248,FALSE,NA,53607244,59375592,56294916,53675796,51579924
0,491.205310726218,0.0440623,492.21256547,"C_25 H_33 O_9 N15_1","C25H33NO9","C_25 H_32 O_9 N15_1",24,25,1.32,0.36,25,33,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,451781.666666667,491.205315284917,0.0419534068007302,3,0,0.23,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,168646.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49146.1666228295,250,FALSE,NA,2648913,2813933,NA,3720985,NA
-1,491.228641685734,0.0273324,492.235931571,"C_26 H_36 O_9","C26H36O9","C_26 H_35 O_9",34,26,1.385,0.346,26,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286679.98263814,397359.6,491.228645847417,0.0277231604943882,5,0,0.21,9,0,0,0,1,0,1,0,0,0,0,0,0,0,8.95,-75.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.372988831798,NA,NA,NA,NA,202,FALSE,NA,21085016,22446068,20807186,19269408,18746400
