"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.7","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-6_1_21280.csv","Sample5_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-8_1_21306.csv","Sample6_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_02_1-2-6_1_21290.csv","Sample7_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_02_1-2-8_1_21314.csv","Sample8_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-6_1_21298.csv","Sample9_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-8_1_21324.csv"
-1,603.208353354117,0.0657696,604.215590047,"C_30 H_36 O_13","C30H36O13","C_30 H_35 O_13",14,30,1.2,0.433,30,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673983.08617652,328479.666666667,603.208333436097,0.0423612180879498,3,0,0.28,13,0,0,0,1,0,1,0,0,0,0,0,0,0,3.11,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8566847646304,NA,NA,NA,NA,137,53.1,FALSE,NA,NA,NA,NA,11631828,NA,11434905,NA,11188916,NA
0,603.244665741531,0.055035,604.251975428,"C_31 H_40 O_12","C31H40O12","C_31 H_39 O_12",22,31,1.29,0.387,31,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673983.08617652,317488.666666667,603.244645864368,0.172191148976398,3,0,0.24,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,Inf,FALSE,NA,NA,NA,NA,8412368,NA,8887190,NA,7953072,NA
0,604.203526151094,0.0602567,605.210839051,"C_29 H_35 O_13 N_1","C29H35NO13","C_29 H_34 O_13 N_1",6,29,1.207,0.448,29,35,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3674772.83803006,354699.5,604.203511821154,0.254167943678083,2,0,0.26,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,Inf,FALSE,NA,NA,NA,NA,5356648,NA,4299575,NA,NA,NA
-1,604.211863884679,0.3229144,605.218944882,"C_29 H_36 O_13 C13_1","C30H36O13","C_29 H_35 O_13 C13_1",14,30,1.2,0.433,29,36,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3674772.83803006,284955,604.211843338824,0.328217519500884,2,0,0.28,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.1,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8566847646304,NA,NA,NA,NA,137,53.1,FALSE,NA,NA,NA,NA,4189287,NA,NA,NA,3871312,NA
0,605.027454527192,0.3249731,606.034927904,"C_22 H_22 O_16 S_2","C22H22O16S2","C_22 H_21 O_16 S_2",1,22,1,0.727,22,22,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675563.25941376,324106.666666667,605.027434726286,0.0499208362021917,3,0,0.17,12,0,0,0,1,1,0,0,0,0,0,0,0,0,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,Inf,FALSE,NA,NA,NA,NA,12090381,NA,8993509,NA,9492990,NA
0,605.151119609406,0.1208331,606.158469285,"C_28 H_30 O_15","C28H30O15","C_28 H_29 O_15",9,28,1.071,0.536,28,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675563.25941376,337558.666666667,605.151099359536,0.136461935517843,3,0,0.32,14,0,0,0,1,1,0,0,0,0,0,0,0,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,Inf,FALSE,NA,NA,NA,NA,6691839,NA,5880536,NA,6724081,NA
0,605.187601226077,0.0379284,606.194854666,"C_29 H_34 O_14","C29H34O14","C_29 H_33 O_14",14,29,1.172,0.483,29,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675563.25941376,320812.666666667,605.187580793243,0.023248004596047,3,0,0.27,13,0,0,0,1,0,1,0,0,0,0,0,0,0,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,Inf,FALSE,NA,NA,NA,NA,12450811,NA,14498517,NA,14268909,NA
-1,605.223991068178,0.0452847,606.231240047,"C_30 H_38 O_13","C30H38O13","C_30 H_37 O_13",21,30,1.267,0.433,30,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675563.25941376,326510.666666667,605.223970817063,0.0535491543890063,3,0,0.23,12,0,0,0,1,0,1,0,0,0,0,0,0,0,3.66,64.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.654306155185,NA,NA,NA,NA,127,64.61,FALSE,NA,NA,NA,NA,13106167,NA,13843153,NA,13416938,NA
0,605.260382052676,0.0545238,606.267625428,"C_31 H_42 O_12","C31H42O12","C_31 H_41 O_12",24,31,1.355,0.387,31,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675563.25941376,349081.333333333,605.260361935251,0.106574381414094,3,0,0.2,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,Inf,FALSE,NA,NA,NA,NA,7420915,NA,5667534,NA,6805990,NA
0,606.182787115239,0.0660798,607.19010367,"C_28 H_33 O_14 N_1","C28H33NO14","C_28 H_32 O_14 N_1",1,28,1.179,0.5,28,33,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676354.35028919,356853.5,606.182772355418,0.398500476487675,2,0,0.25,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,Inf,FALSE,NA,NA,NA,NA,4070284,NA,4524656,NA,NA,NA
-1,606.227264756413,0.0884238,607.234594882,"C_29 H_38 O_13 C13_1","C30H38O13","C_29 H_37 O_13 C13_1",21,30,1.267,0.433,29,38,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676354.35028919,373719,606.227243906742,0.243387870818932,3,0,0.23,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.31,64.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.654306155185,NA,NA,NA,NA,127,64.61,FALSE,NA,NA,NA,NA,4250504,NA,4553324,NA,5609860,NA
0,607.166840882172,0.0032408,608.174119285,"C_28 H_32 O_15","C28H32O15","C_28 H_31 O_15",10,28,1.143,0.536,28,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677146.11061796,337456,607.1668205552,0.113910901223724,3,0,0.27,13,0,0,0,1,1,0,0,0,0,0,0,0,0,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,Inf,FALSE,NA,NA,NA,NA,11860766,NA,11123212,NA,11090210,NA
-1,607.203201441236,0.0440522,608.210504666,"C_29 H_36 O_14","C29H36O14","C_29 H_35 O_14",17,29,1.241,0.483,29,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677146.11061796,327482.666666667,607.203180807185,0.0630711918321772,3,0,0.23,12,0,0,0,1,0,1,0,0,0,0,0,0,0,4.51,12.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.896429370392,NA,NA,NA,NA,139,12.99,FALSE,NA,NA,NA,NA,15579930,NA,16775688,NA,17365278,NA
-1,607.239586556042,0.0444869,608.246890047,"C_30 H_40 O_13","C30H40O13","C_30 H_39 O_13",23,30,1.333,0.433,30,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677146.11061796,331901.333333333,607.239566031315,0.0698543488344743,3,0,0.19,11,0,0,0,1,0,1,0,0,0,0,0,0,0,3.39,70.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8556513989955,NA,NA,NA,NA,122,70.56,FALSE,NA,NA,NA,NA,12057366,NA,12696068,NA,12630299,NA
0,607.276032362259,0.0548527,608.283275428,"C_31 H_44 O_12","C31H44O12","C_31 H_43 O_12",24,31,1.419,0.387,31,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677146.11061796,348686,607.276011642881,0.124142480010807,3,0,0.16,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,Inf,FALSE,NA,NA,NA,NA,3795730,NA,4712961,NA,4499735,NA
0,607.350127376001,0.0330036,608.35738373,"C_34 H_48 O_6 N_4","C34H48N4O6","C_34 H_47 O_6 N_4",3,34,1.412,0.176,34,48,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677146.11061796,363373,607.350106442564,0.119632830210539,3,0.12,0.22,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,Inf,TRUE,"C_44 H_49 P_1",NA,NA,NA,6175498,NA,5265913,NA,7674128,NA
0,607.350127376001,0.3547388,608.357188,"C_44 H_49 P_1","C44H49P","C_44 H_48 P_1",3,44,1.114,0,44,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677146.11061796,363373,607.350106442564,0.119632830210539,3,0.47,0.47,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,Inf,TRUE,"C_44 H_49 P_1",NA,NA,NA,6175498,NA,5265913,NA,7674128,NA
-1,608.20667869376,0.1569629,609.213859501,"C_28 H_36 O_14 C13_1","C29H36O14","C_28 H_35 O_14 C13_1",17,29,1.241,0.483,28,36,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677938.54036165,362175.333333333,608.206657993946,0.246933698600294,3,0,0.23,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,12.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.896429370392,NA,NA,NA,NA,139,12.99,FALSE,NA,NA,NA,NA,5872298,NA,4372897,NA,6084790,NA
-1,608.24297269821,0.0069725,609.250244882,"C_29 H_40 O_13 C13_1","C30H40O13","C_29 H_39 O_13 C13_1",23,30,1.333,0.433,29,40,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677938.54036165,385980.5,608.242951207388,0.208372443649409,2,0,0.19,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.21,70.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8556513989955,NA,NA,NA,NA,122,70.56,FALSE,NA,NA,NA,NA,4283046,NA,NA,NA,4581555,NA
0,609.146239354074,0.2161456,610.153383904,"C_27 H_30 O_16","C27H30O16","C_27 H_29 O_16",8,27,1.111,0.593,27,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678731.63948187,330442,609.146218664945,0.214844151844194,3,0,0.26,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,Inf,FALSE,NA,NA,NA,NA,5478976,NA,6396224,NA,5675091,NA
-1,609.182516690829,0.0390649,610.189769285,"C_28 H_34 O_15","C28H34O15","C_28 H_33 O_15",13,28,1.214,0.536,28,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678731.63948187,327852.333333333,609.182496396513,0.0644810360719528,3,0,0.22,12,0,0,0,1,1,0,0,0,0,0,0,0,0,4.03,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5187773763502,NA,NA,NA,NA,140,5.2,FALSE,NA,NA,NA,NA,15432251,NA,16234812,NA,12793935,NA
-1,609.218940903845,0.102698,610.226154666,"C_29 H_38 O_14","C29H38O14","C_29 H_37 O_14",19,29,1.31,0.483,29,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678731.63948187,336388.333333333,609.21892009044,0.0971284688112272,3,0,0.18,11,0,0,0,1,0,1,0,0,0,0,0,0,0,4.06,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.874489083316,NA,NA,NA,NA,128,4.5,FALSE,NA,NA,NA,NA,15022647,NA,13760824,NA,15972427,NA
0,609.255284574484,0.0343442,610.262540047,"C_30 H_42 O_13","C30H42O13","C_30 H_41 O_13",23,30,1.4,0.433,30,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678731.63948187,336088.666666667,609.255263875515,0.111170954998043,3,0,0.15,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,Inf,FALSE,NA,NA,NA,NA,8567347,NA,8149300,NA,8624200,NA
-1,610.185726498536,0.1982843,611.19312412,"C_27 H_34 O_15 C13_1","C28H34O15","C_27 H_33 O_15 C13_1",13,28,1.214,0.536,27,34,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679525.40806709,356375,610.185706024009,0.0967713108319706,3,0,0.22,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.27,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5187773763502,NA,NA,NA,NA,140,5.2,FALSE,NA,NA,NA,NA,4700618,NA,5216467,NA,4073445,NA
-1,610.222277366282,0.072472,611.229509501,"C_28 H_38 O_14 C13_1","C29H38O14","C_28 H_37 O_14 C13_1",19,29,1.31,0.483,28,38,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679525.40806709,348621.333333333,610.222256754184,0.225806631692109,3,0,0.18,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.32,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.874489083316,NA,NA,NA,NA,128,4.5,FALSE,NA,NA,NA,NA,4577734,NA,5683407,NA,4315105,NA
0,610.535760382995,0.0618288,611.542999004,"C_44 H_69 N_1","C44H69N","C_44 H_68 N_1",1,44,1.568,0,44,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680319.84671341,357063.333333333,610.535760382995,0.0655579811680386,3,0.23,0.23,11,0,0,0,0,0,0,1,0,1,1,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,Inf,FALSE,NA,NA,NA,NA,NA,5000498,NA,4341171,NA,5138230
-1,611.044349860933,0.0167143,612.051636523,"C_24 H_21 O_17 P_1","C24H21O17P","C_24 H_20 O_17 P_1",2,24,0.875,0.708,24,21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680319.84671341,315906.333333333,611.044329184996,0.0164333199204881,3,0,0.38,15,0,0,0,1,1,0,0,0,0,0,0,0,0,11.47,124.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3898313864541,NA,NA,NA,NA,310,124.05,TRUE,"C_35 H_16 O_9 S_1",NA,NA,NA,43333992,NA,43989112,NA,39335816,NA
-1,611.044349860933,0.2005092,612.051503571,"C_35 H_16 O_9 S_1","C35H16O9S","C_35 H_15 O_9 S_1",2,35,0.457,0.257,35,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680319.84671341,315906.333333333,611.044329184996,0.0164333199204881,3,0.72,0.76,28,1,0,1,0,0,0,0,0,0,0,0,0,0,11.47,-229.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1530272364256,NA,NA,NA,NA,235,229.22,TRUE,"C_35 H_16 O_9 S_1",NA,NA,NA,43333992,NA,43989112,NA,39335816,NA
0,611.161772578782,0.0246762,612.169033904,"C_27 H_32 O_16","C27H32O16","C_27 H_31 O_16",8,27,1.185,0.593,27,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680319.84671341,356002.666666667,611.161751470384,0.0569287882295057,3,0,0.21,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,Inf,FALSE,NA,NA,NA,NA,6936923,NA,6125676,NA,7632764,NA
-1,611.198122474511,0.0332878,612.205419285,"C_28 H_36 O_15","C28H36O15","C_28 H_35 O_15",12,28,1.286,0.536,28,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680319.84671341,340598.333333333,611.198101236667,0.103132091150674,3,0,0.17,11,0,0,0,1,1,0,0,0,0,0,0,0,0,3.16,166.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.644217943634,NA,NA,NA,NA,133,166.23,FALSE,NA,NA,NA,NA,10926422,NA,10942568,NA,13006712,NA
0,611.234481245269,0.0767491,612.241804666,"C_29 H_40 O_14","C29H40O14","C_29 H_39 O_14",18,29,1.379,0.483,29,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680319.84671341,329556.666666667,611.234460114061,0.0742704764462385,3,0,0.14,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,Inf,FALSE,NA,NA,NA,NA,9386322,NA,9926757,NA,10663796,NA
0,612.047655295484,0.3181411,613.055126765,"C_23 H_19 O_19 N_1","C23H19NO19","C_23 H_18 O_19 N_1",1,23,0.826,0.826,23,19,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681114.9561444,314354,612.047634420634,0.147605813035272,3,0,0.36,15,0,0,0,1,1,0,0,0,0,0,0,0,0,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,Inf,FALSE,NA,NA,NA,NA,12695797,NA,13383694,NA,12121884,NA
-1,612.047655295484,0.0972686,613.054991358,"C_23 H_21 O_17 P_1 C13_1","C24H21O17P","C_23 H_20 O_17 P_1 C13_1",2,24,0.875,0.708,23,21,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681114.9561444,314354,612.047634420634,0.147605813035272,3,0,0.38,15,0,0,0,1,1,0,0,0,0,0,0,0,0,3.46,124.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3898313864541,NA,NA,NA,NA,310,124.05,TRUE,"C_34 H_16 O_9 S_1 C13_1",NA,NA,NA,12695797,NA,13383694,NA,12121884,NA
-1,612.047655295484,0.1195994,613.054858406,"C_34 H_16 O_9 S_1 C13_1","C35H16O9S","C_34 H_15 O_9 S_1 C13_1",2,35,0.457,0.257,34,16,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681114.9561444,314354,612.047634420634,0.147605813035272,3,0.72,0.76,28,1,0,1,0,0,0,0,0,0,0,0,0,0,3.46,-229.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1530272364256,NA,NA,NA,NA,235,229.22,TRUE,"C_34 H_16 O_9 S_1 C13_1",NA,NA,NA,12695797,NA,13383694,NA,12121884,NA
-1,612.201516817704,0.0311949,613.20877412,"C_27 H_36 O_15 C13_1","C28H36O15","C_27 H_35 O_15 C13_1",12,28,1.286,0.536,27,36,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681114.9561444,347644.666666667,612.201496380721,0.207539907169425,3,0,0.17,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.15,166.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.644217943634,NA,NA,NA,NA,133,166.23,FALSE,NA,NA,NA,NA,5216484,NA,3700734,NA,3815180,NA
-1,613.041363554756,0.1865618,614.048525428,"C_34 H_14 O_12","C34H14O12","C_34 H_13 O_12",2,34,0.412,0.353,34,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681910.73708429,330589.333333333,613.041342758318,0.0896496171928045,3,0.73,0.79,28,1,0,1,0,0,0,0,0,0,0,0,0,0,3.63,28.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9525991936535,NA,NA,NA,NA,167,28.88,FALSE,NA,NA,NA,NA,13793412,NA,14301093,NA,11957936,NA
0,613.177399916418,0.0123025,614.184683904,"C_27 H_34 O_16","C27H34O16","C_27 H_33 O_16",6,27,1.259,0.593,27,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681910.73708429,346281.333333333,613.177378378445,0.0266396405389804,3,0,0.16,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,Inf,FALSE,NA,NA,NA,NA,6125684,NA,5486487,NA,7460514,NA
0,613.192846611266,0.297942,614.199940047,"C_31 H_34 O_13","C31H34O13","C_31 H_33 O_13",2,31,1.097,0.419,31,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681910.73708429,337676.333333333,613.192825401598,0.428247560653138,3,0.11,0.35,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,Inf,FALSE,NA,NA,NA,NA,4077682,NA,5207957,NA,4437664,NA
0,613.213801667321,0.0143499,614.221069285,"C_28 H_38 O_15","C28H38O15","C_28 H_37 O_15",9,28,1.357,0.536,28,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681910.73708429,326870.666666667,613.213780496512,0.0693470349073265,3,0,0.12,10,0,0,0,1,1,0,0,0,0,0,0,0,0,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,Inf,FALSE,NA,NA,NA,NA,8042608,NA,7346067,NA,8214174,NA
0,613.229078278758,0.0476722,614.236325428,"C_32 H_38 O_12","C32H38O12","C_32 H_37 O_12",8,32,1.188,0.375,32,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681910.73708429,331355,613.229056857555,0.126830374320784,3,0.1,0.31,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,Inf,FALSE,NA,NA,NA,NA,4847726,NA,5011345,NA,5678748,NA
-1,614.044849719765,0.399784,615.051880263,"C_33 H_14 O_12 C13_1","C34H14O12","C_33 H_13 O_12 C13_1",2,34,0.412,0.353,33,14,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682707.19025797,289381.666666667,614.044828945954,0.185008447781241,3,0.73,0.79,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1.42,28.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9525991936535,NA,NA,NA,NA,167,28.88,FALSE,NA,NA,NA,NA,5322769,NA,5986106,NA,4355651,NA
0,615.171914120209,0.0229057,616.179204666,"C_30 H_32 O_14","C30H32O14","C_30 H_31 O_14",3,30,1.067,0.467,30,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683504.31639102,326445,615.171892580022,0.201503992241461,3,0.06,0.35,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,Inf,FALSE,NA,NA,NA,NA,4585359,NA,4294337,NA,5084615,NA
